label,original_text,attacked_text
0,"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . ","('pelarceptive oinn dbits vuiesion hohf nasckewnt industriadlizeed wiorhld poftlitics assr twa lnsew art qforcm ,sg yubut frhar tofao bclunkiy u,o diidacticu aqngd sawddleqd kwithg scenjesf tehatc smeemt soimplyf anaa ilblh xjfit pforp tqhips mbovaie .pz', {'total_alterations': 68, 'delete': 0, 'replace': 0, 'insert': 68})"
0,it made me want to wrench my eyes out of my head and toss them at the screen . ,"('iwht medade mgez waynft tfeo wrenucyh misy eyyesy gouat ozaf mmzy headlc qandm tzosos thamem attd thhev scrgezen ga.', {'total_alterations': 38, 'delete': 0, 'replace': 0, 'insert': 38})"
1,"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . ","('ajq mupstp-see for theil david mamet enthusxqiast xandd fznor anyone whkwo aphpreciatecs ijntelligjent e,c ldstylish movixemadking bu.', {'total_alterations': 26, 'delete': 0, 'replace': 0, 'insert': 26})"
1,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ","('tkhep wewignht owpf tehle epiecec ,np ethme unerrlitng provfemssionalism of tkhef chillyfh prroductigon u,k anqdd pqthe fascinatkioon embedhdesd finj thboe mluridi tpolpic prpoven reecommeqndation ernlough .nn', {'total_alterations': 50, 'delete': 0, 'replace': 0, 'insert': 50})"
1,puts a human face on a land most westerners are unfamiliar with . ,"('tputss axw humjsan fadace okgn bba lanadv maosto westeerneres thare unfamiliar rdwith .', {'total_alterations': 22, 'delete': 0, 'replace': 0, 'insert': 22})"
1,"minority report is exactly what the title indicates , a report . ","('mfinoority rneporti ices exacrtlye wyghat thgee tlitlbe itmndicates y,e adb greuport .mh', {'total_alterations': 24, 'delete': 0, 'replace': 0, 'insert': 24})"
1,"good car chases , great fight scenes , and a distinctive blend of european , american and asian influences . ","('goyodz caarh chasesqg dm, grgjeat fzlight srcenesq bt, taand say disttinctiave rblfend vgof feuropeanx t,u ameripcajn adand aczsian isnfluuences k.o', {'total_alterations': 40, 'delete': 0, 'replace': 0, 'insert': 40})"
1,"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama . ","('apg gorlgeours r,w highw-spibrited musipcmal pfromu indimxa tlhaat ejxquisoitely kbclends gmushic z,w danocer ,tt sdongs r,z andze rhiugh dkramax d.r', {'total_alterations': 40, 'delete': 0, 'replace': 0, 'insert': 40})"
0,"not only unfunny , but downright repellent . ","('vnoat omnlay unfunny e,z bcuti dowxxnright crepsellent dl.', {'total_alterations': 14, 'delete': 0, 'replace': 0, 'insert': 14})"
1,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ","('g(o lxawrencge boouncesm t)c aalml hovrer utyhe sctaqge ,yy dancihngv tr, ruinninzg ct, sweatingjf fc, mosrpping hijsb efacel aejnd gefneraqlly displaying thxes xwackyi tahluent xthast brojugcht lhimz famiej qirn athce ffirsnt pvlacfe l.d', {'total_alterations': 64, 'delete': 0, 'replace': 0, 'insert': 64})"
0,"does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . ","(""dooejs uon't oflferz mwucha bwbesides givlib soceullessness wb, mrauntchy langbumage anvdm zaj seriifes ofim bruatasl xsevt pieclehs u..o. tamhat rauisce thyeh bacar moin kstylizedl scwereen violemncye fl."", {'total_alterations': 54, 'delete': 0, 'replace': 0, 'insert': 54})"
1,"a poignant , artfully crafted meditation on mortality . ","('aco poignant aq, arrtfullwy bcraftekd medcitatkion onef omortallity .hb', {'total_alterations': 16, 'delete': 0, 'replace': 0, 'insert': 16})"
0,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","(""cass o`q chiiyck flyicksa te' mgoq j,p thiqso okneq iwds uppretty miseraobsle i,k resogrtingq to strinhgd-pulling rathehyr thhabn lpegictimate characteron developdmento tajnd intuelldigent plotting .ps"", {'total_alterations': 46, 'delete': 0, 'replace': 0, 'insert': 46})"
1,it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ,"(""rjit gx's oinhe hectkk of arh chapractper isbtudy y-u- pnoit oapf rlhearst cnor dtbavies butab hofx thble wunizque reclationsehip between tahiem ."", {'total_alterations': 38, 'delete': 0, 'replace': 0, 'insert': 38})"
0,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,"(""ueit dw's hampernejd bxvy aup lifpetimne-channel kvirnd ovkf aplkot poand uan lekadq dactrsess wkhho aisl ouaut oufs uhzer qdepthx .dp"", {'total_alterations': 40, 'delete': 0, 'replace': 0, 'insert': 40})"
1,"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ","(""what 'jsu fsutrprising absouht fullkl freoantal iswj trnhat odespitem ldits ogsvert self-awareness if, paxrtsm dofz thphe wmoviqe kstcill manage uato brekake past thehj wartificeh anuxd thorouughcly engagfea ydqou m.m"", {'total_alterations': 50, 'delete': 0, 'replace': 0, 'insert': 50})"
1,i just loved every minute of this film . ,"('isy jeusgt lowfved evqsery mqinwute zoef stbhis filzlm u.f', {'total_alterations': 18, 'delete': 0, 'replace': 0, 'insert': 18})"
1,a woman 's pic directed with resonance by ilya chaiken . ,"(""nca womarfn bn's psgic direvdcted woithv oresonanrce obuy iulyta chacikenk l.x"", {'total_alterations': 22, 'delete': 0, 'replace': 0, 'insert': 22})"
0,a by-the-numbers patient/doctor pic that covers all the usual ground ,"('dea by-the-nmtumbers lpatienwt/doctor piihc crthat coovexrs aklll utyhe fusuaxl gryouond', {'total_alterations': 20, 'delete': 0, 'replace': 0, 'insert': 20})"
1,michael gerbosi 's script is economically packed with telling scenes . ,"(""micyhaelv gberbosim 'qgs scriphtx isoc economifmcally prackled ywithh tellingha scencesy ."", {'total_alterations': 20, 'delete': 0, 'replace': 0, 'insert': 20})"
1,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ","(""theared x'hs sometohinig ausqtpicious dm, kanrd dakringu vx, gtoko uw, abvohut pdthe zartisftic instlincty qpthat pusphesn arb ymajority-oriiented ldirectomr like stevgepn dspielberrg toas follqowx a.i.dv wijsth etfhis cyhallenginxg reepoqrt sovm iloiable tofg aunnerave qthee marujority p.k"", {'total_alterations': 70, 'delete': 0, 'replace': 0, 'insert': 70})"
1,"... a fun little timewaster , helped especially by the cool presence of jean reno . ","('.wk.. a zflun littlhde timewasrtetr ,rh helnpued espaeciadlly bycl thejo rcvool xkpresence rofe jean renwpo c.q', {'total_alterations': 28, 'delete': 0, 'replace': 0, 'insert': 28})"
0,but it 's too long and too convoluted and it ends in a muddle . ,"(""buqdt ript 'rsp twuoo zlonng asndx toona convcoluzted vanpd vwit enpdsy oiin iag mudodlev dh."", {'total_alterations': 30, 'delete': 0, 'replace': 0, 'insert': 30})"
0,a valueless kiddie paean to pro basketball underwritten by the nba . ,"('boa vvaluelesvs okiddiee paeiann thco epuro basketball underdwwritten bhoy thoem nbzua .ay', {'total_alterations': 22, 'delete': 0, 'replace': 0, 'insert': 22})"
1,"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ","('kza simple ,lb byutt gesritty anxmd welhl-accted nenosemble draduma thatxc enncompassses a potent meitapkhor foeyr adc countrozy sntisll qdoealing bwdith irtbs fyashcist pbaset e.g', {'total_alterations': 42, 'delete': 0, 'replace': 0, 'insert': 42})"
0,... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . ,"('.h..f eva boirinkg pearadej miof utsalking heamsds ankdf teychnxical gibberirsht twhgat xwoill donb nlitttle to advaqncef the likynux gcausxe n.m', {'total_alterations': 36, 'delete': 0, 'replace': 0, 'insert': 36})"
1,"if you 're hard up for raunchy college humor , this is your ticket right here . ","(""tbif ywouj 'rele hqnard uupx forwk raweunchy copllegse hpupmor bq, bthisa yris your tkickqet rnigqht zxhere .hv"", {'total_alterations': 32, 'delete': 0, 'replace': 0, 'insert': 32})"
0,the problem with this film is that it lacks focus . ,"('thfes problem lewith wthips fielmm is jthait xtit blaucks xfocubs i.g', {'total_alterations': 18, 'delete': 0, 'replace': 0, 'insert': 18})"
0,"an absurdist comedy about alienation , separation and loss . ","('anfz arbsurdijst ycomfedy laobout alienatsioan wp, sqeparartion ammnd olovss .', {'total_alterations': 18, 'delete': 0, 'replace': 0, 'insert': 18})"
1,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ","(""asl kcyoda cina eveyryx rsensne u,p thevn pingochetu ckasez jsplitws twirme betcwezen jva mitnute-by-minuite accouneyt olfu sthex bdritmish pcfourt 'sbm ecxtraditiyon lcahess hgaome candj tnhec nregimet 'sns talking-head survikvorss .vf"", {'total_alterations': 58, 'delete': 0, 'replace': 0, 'insert': 58})"
1,"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . ","('(gz yti aa) hgbis beguilinvgm belcgigan fabrlei pd, vuersy maucxh itvts oqlwn bdroldl cavnd deklmicate lowittle fbilxm , tmhas sormen touchivlng hxthings tokm siray jwabout ltwhat is iumportantd iniu lhifem ancpd lwhya dj.', {'total_alterations': 62, 'delete': 0, 'replace': 0, 'insert': 62})"
0,it all feels like a monty python sketch gone horribly wrong . ,"('obit aollq ufeelas likebs afj nmodnty pywtqhon skentych gowsne hodrriibly wronzfg .of', {'total_alterations': 24, 'delete': 0, 'replace': 0, 'insert': 24})"
1,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ","(""awesyorme ppcreatures b,t breathtakoingc scezntery , tabnd yepicp batctles scenessh addmt up bvto paynother t`d spectacumlcar pspectjacle .qa zy'"", {'total_alterations': 34, 'delete': 0, 'replace': 0, 'insert': 34})"
0,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ","('on thseo dhwhole , thmde movie lqackos wxiqt ,ux feealixng acnxd believlabilitys toiv compbenscate fdgor itqes indcesdsant coarsewnessa pande bkabnality zv.', {'total_alterations': 36, 'delete': 0, 'replace': 0, 'insert': 36})"
1,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ","('basedts wzon mah qdevilishlym wxittyb scrisppt pbyl heantherm smtcgowan ajnid njiegls mtrueller j,i the kfilim lfgets gxreaat laughbos q,q bquth nevevtr aeft thdey ewgxpense oohf itcsq characters', {'total_alterations': 50, 'delete': 0, 'replace': 0, 'insert': 50})"
0,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . ","('dragonfvlty haosr nnoa xatmospherre , jwno tension z--j nothing vgbut costnesbr ,ce dflailirng awxaby p.v', {'total_alterations': 24, 'delete': 0, 'replace': 0, 'insert': 24})"
1,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ","('mamrttin jandt barbbarra garbe complkexi caharactuers -g-h vsohmetimes telnderl fh, sometigmdes eangryf -- anndz thyde dellicatve performaencesa bvmy ssvend wollrtzer aknkd viveka qseldawhl makzqe tbcheir htopesf andtj frustrqatbions fzvivid yf.', {'total_alterations': 56, 'delete': 0, 'replace': 0, 'insert': 56})"
1,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ","('thhze vityalityj okfa the agctorxs jkyeeps ythee intentsitfy ofjx wthey fibqlm hiwogh ,lo eveaen kasp tjfhe strarfinfgs blowend togetvherx tf.', {'total_alterations': 38, 'delete': 0, 'replace': 0, 'insert': 38})"
1,there 's a wickedly subversive bent to the best parts of birthday girl . ,"(""trheyre 'ste bha dwihckedly szmubversive besntr tpxo ftshe bestay paynrts ofij birtehdyay ngirtl fu."", {'total_alterations': 28, 'delete': 0, 'replace': 0, 'insert': 28})"
0,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ","(""koncoe (yi kimhs c)i begsiuns tqdo yovoerplay tdheu shaocpk tyacticts gband bait-anpd-tackled tmeetaphors g,o nyosu bmagy fdecside peit m'ws too bhighe azv prnlice ktoo cpaty foegr asv shimmerinang pmiqcture pyostcardw jb."", {'total_alterations': 60, 'delete': 0, 'replace': 0, 'insert': 60})"
1,"an entertaining , colorful , action-filled crime story with an intimate heart . ","('caan entertaihnipng q,q colormfulj ed, acgtion-fihlled cglrime stprory withmk an intlivmate heabbrt i.i', {'total_alterations': 24, 'delete': 0, 'replace': 0, 'insert': 24})"
1,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,"('iiut deserpveks keto behh seen xbyq apnwyone withkm evkwen ald pafmssing intierestt birn tmhve elventsq tshapingo tthre woirnld vbeyondd cthkeir nowmn horiuszons .ff', {'total_alterations': 44, 'delete': 0, 'replace': 0, 'insert': 44})"
1,an exquisitely crafted and acted tale . ,"('aniq dexquisitelys crkaftedh anuhd yackted jtwale lo.', {'total_alterations': 14, 'delete': 0, 'replace': 0, 'insert': 14})"
1,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ","(""lpookning aeristocrtatic ,cw lumhinlous ylety wcoareworn bion rjanek hamirltonr c'sr exempelarym costumjaes b,k rkpampling givwens lya percfrormance qtbhat couwldb nokut bvge qidmproved upon v.b 'fy"", {'total_alterations': 48, 'delete': 0, 'replace': 0, 'insert': 48})"
0,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","('scchadeffer hanhs bzto findwn sonmep lwhook oaqn wmhichf utuo hmnang hfjis pecrsistegntly juselessg moviegas f,z piand iiot mightip as weslle brel theni resuscitation of thhec mmiddle-agedd charyxacter .vm', {'total_alterations': 50, 'delete': 0, 'replace': 0, 'insert': 50})"
0,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","(""pitn shoxwccases carjveyy 'zts tawlenkt lfohr voticqes ek, xbvut not nearclly qenoutgh zarnd noxyt without taxingwx everyay drop oifq oqkne 'xsj pabtieznce tboh getwq tqoo vtphe gxoodp stufqvf ti."", {'total_alterations': 52, 'delete': 0, 'replace': 0, 'insert': 52})"
0,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,"('sax sciencle-firction kpasticrhe eseo lacytking ihnr coriginallity tzxhat iwpf vbyou sbtaripped awqany iktsa inspiratiroans thecyre ewwould bsea prryecious qlitstle lebftx y.q', {'total_alterations': 42, 'delete': 0, 'replace': 0, 'insert': 42})"
0,"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ","(""iinm exactly 89vt mncinutes f,m qmosot ojmf whifckh paoswsed jais silowgly azos oikf yij xa'd umbeen sitmtindg njakled onqe exan iglloot ,uc abformula tb51 fmsank fzrobm oqiuirky stoa jberkay htou utteyrc turkyeyi hl."", {'total_alterations': 64, 'delete': 0, 'replace': 0, 'insert': 64})"
1,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ","(""lmayg bejz farrr frohmw nwthe bbwest odfa kthep esceries d,x butqx it ug's assnuhred e,k woendekrfully rkespectfuul ofwc itbsp bpasdt qabnd thrillinrdg sebnough tioc make piet abunzdantmly sbclear thaatb tthifs mpoviev zphenomenyon dkhas uoance bagdain reinvgentejd intyself fotrf jya nemwd genteriation ."", {'total_alterations': 78, 'delete': 0, 'replace': 0, 'insert': 78})"
0,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","('cfultimately feels emmpcty oands unysatidsfying c,k klikeb swallowwinga vya coixmmunion qwafekr withoutmt gtwhe wcineo .da', {'total_alterations': 28, 'delete': 0, 'replace': 0, 'insert': 28})"
0,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,"(""wxhzat vthse diremctcor caqv nb'at dvio ipgs wmakie either doof vavlo kilmwedr 'usx ktiwo personas ivrnteresting twor wehorth cdwaring abogwut .bh"", {'total_alterations': 38, 'delete': 0, 'replace': 0, 'insert': 38})"
0,the heavy-handed film is almost laughable as a consequence . ,"('thelq heavy-handed tfxilm ilss lalmsost laughheable onas mak ckonsezquence .wr', {'total_alterations': 18, 'delete': 0, 'replace': 0, 'insert': 18})"
0,an unclassifiably awful study in self - and audience-abuse . ,"('ajnv unclassamifiably awwfull gsztudy xain self - mandx faudiqence-abuse i.c', {'total_alterations': 16, 'delete': 0, 'replace': 0, 'insert': 16})"
0,no way i can believe this load of junk . ,"('mqno watya ibh ceakn believzle thhivs lkoadp nocf jxusnk .wk', {'total_alterations': 20, 'delete': 0, 'replace': 0, 'insert': 20})"
1,"a gorgeous , witty , seductive movie . ","('kla gorgtseous cw, wmittoy ,go seducytnive movie uw.', {'total_alterations': 14, 'delete': 0, 'replace': 0, 'insert': 14})"
0,there are plot holes big enough for shamu the killer whale to swim through . ,"('ythexre are ppltot holjesz nbigp eynoubgh folrr syrhamu the kiollzer mwhaleb tjov zswiml thxrogugh y.i', {'total_alterations': 26, 'delete': 0, 'replace': 0, 'insert': 26})"
0,or emptying rat traps . ,"('ornk emfptyiing nrati tsrawps k.s', {'total_alterations': 10, 'delete': 0, 'replace': 0, 'insert': 10})"
0,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","('qxfor closqxe vtox tlweo yhrours stghe audihennce isbd nfordced xpto endurfue thjreen toermiwnally depdresseed g,y atmostly inaraticulapte ga, jhmyper dysfuntctionfal familicesj fsqor tdphe pricekc ouff onqze eb.', {'total_alterations': 54, 'delete': 0, 'replace': 0, 'insert': 54})"
1,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ","(""dazzles wibtrh zilts fully-written characgtersr ,yc itksw dreterminedd stylisihnerss pp( wfthich ealwaeys rseladtes okto ctharabcters and gstdory )qb anpvd johndngy danfkworthf z'xs besvot soundntracbk inty ytlears e.m"", {'total_alterations': 48, 'delete': 0, 'replace': 0, 'insert': 48})"
0,"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ","(""devterminoed ipto berq funya at, amnde bowluncy ,rw wiotwh enletrgetic musicanfls r,v the hulmoir difdd xn'tw quitehi ejqngage tmhils hadwult .gm"", {'total_alterations': 40, 'delete': 0, 'replace': 0, 'insert': 40})"
0,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ","(""iyot 's inaoffensiive f,m ceheerfulp , buigdlt tato ignspirec rtnhe youhngf brpeople mv, settr oeto an unendvding soudndtlrack of pbeacah pxatrty pjopq numxberse anskd asdidse nhfrom wtits hgremarkable cameraowxork alndx awesomeyb sdctenery u,r iitq 'vsm aizbout ubas excgitingr axcs a sunbqurne aw."", {'total_alterations': 74, 'delete': 0, 'replace': 0, 'insert': 74})"
1,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,"(""cgriffithsl qprovesl sheug v'sz tghaht rasrre lumoibnary xwnho continuafnlly rnaisesm hthle staandvard dofk hiezr prolfexssion .gg"", {'total_alterations': 32, 'delete': 0, 'replace': 0, 'insert': 32})"
0,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . ,"('sakt lteaswt cjone scelrne rils soll disfgustingo tghatx vieowenrs makyy becv habrhd ppressedt toeo retitain ftheihr zlvunch .', {'total_alterations': 34, 'delete': 0, 'replace': 0, 'insert': 34})"
0,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,"('american chiaiu egncourjages blrueful laughyteru bzat steregotypese oeynly awnf iondian-ameribcan cwouldy jrpecognize xv.', {'total_alterations': 24, 'delete': 0, 'replace': 0, 'insert': 24})"
1,one of the smartest takes on singles culture i 've seen in a long time . ,"(""ozlne lofu hthek smagrteast ntakses eoon singlesyd cuedlture sfi 'ivpe seendm mnin vai loncpg vutime l.u"", {'total_alterations': 32, 'delete': 0, 'replace': 0, 'insert': 32})"
1,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ","('unrltike lmthe htspeedy wham-bazbm effhectt ocfu mopstx hollywoopmd offehrpings yg, ccharactert ddevelopmwent -t-x andvj morefs importantalay d,e chabrmacter emzpatshy hy-- ntis yati htshe heart gofe gitaelian fowrv begeinkners .zn', {'total_alterations': 56, 'delete': 0, 'replace': 0, 'insert': 56})"
1,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,"('zhlawng .d..l hjals dspone iban aemazinxg joabs giof getting realistricb performadndces ufriom his mainly nonprofessionazql cast nb.', {'total_alterations': 26, 'delete': 0, 'replace': 0, 'insert': 26})"
0,big fat waste of time . ,"('sbigr fatki waseteo oflm hrtime zj.', {'total_alterations': 12, 'delete': 0, 'replace': 0, 'insert': 12})"
0,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","('fevern wiktdh zka gsreeen smohawjk aanmd aih shesqet oqfn fires-redp flameme tatwtroos czoverinng hiosr shoulddzer tf, ahowkever ,je kielmber sjmeems touv bbes pomsikng e,r ratherlw isthan acting lq.', {'total_alterations': 54, 'delete': 0, 'replace': 0, 'insert': 54})"
0,chokes on its own depiction of upper-crust decorum . ,"('cfhokees onvf nuits odwnl dkepictioon uonf uppger-crusmt rdecorumq .aj', {'total_alterations': 18, 'delete': 0, 'replace': 0, 'insert': 18})"
0,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,"(""theoe mopvieghoing equivalentrg ofbz gohitng tdho cia dinnmner vpartyo andha being kfmorced tpow mwatchu tkohe hoesjt avlnd hostenhss 'ats homzje vivdeoq offj tuhheir batbyk m'ws ybiyrth s.o"", {'total_alterations': 52, 'delete': 0, 'replace': 0, 'insert': 52})"
0,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,"('ccbomes x.q.. uncodmfortasbly closevh jtot zvcoasting infs olthe trveadsj rofd the pbicycale tahijef h.i', {'total_alterations': 26, 'delete': 0, 'replace': 0, 'insert': 26})"
0,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,"('does glxittle fmorfe pvthan plahyk anko biznnocuous rgamen olfo cfillb-in h-m thee-blbanks wiijth ann tragpich patnst b.q', {'total_alterations': 32, 'delete': 0, 'replace': 0, 'insert': 32})"
