label,original_text,attacked_text
0,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","(""yg fhowcasee carvey xf tapdnt for vsices , twt not nearly eeougs and jpt witvput tajiog evrri drop pk sce 's jatiencm ts cut to the good stcff c"", {'total_alterations': 36, 'delete': 0, 'replace': 36, 'insert': 0})"
0,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,"('a science-fiction pastiche ak lacking in originality that if you stripped away its fnspirationw nherd wmild bh precious lifple left a', {'total_alterations': 14, 'delete': 0, 'replace': 14, 'insert': 0})"
0,"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ","(""im exactly q9 minutes , uott dr which ppssrd aw slhwlp af ai z 'p heen sittizt uaked va an iglqo j formula qb sann ynom qugrkb to jerky to utter turkey ."", {'total_alterations': 42, 'delete': 0, 'replace': 42, 'insert': 0})"
1,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ","('mwj be kah frcy ten best of the series , bnf ip ss aseured k wonderfully rfswectful ot lti pesv and ghfilling eaouih ox mgkx ig abundanulh cleat that this movie phenomenon hla once again rfinvedted itself for p nez generaaion k', {'total_alterations': 54, 'delete': 0, 'replace': 54, 'insert': 0})"
0,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","('ulhimatelt feels emuay aqz unsatisfying n tihe swallogihg c communion wafer wibjout dho wbme .', {'total_alterations': 20, 'delete': 0, 'replace': 20, 'insert': 0})"
0,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,"(""what thu director ca j'l do pc mrkh ektheb ej nad kilmer zs two pedoonas inteiesting or hortr caring abfuq ."", {'total_alterations': 26, 'delete': 0, 'replace': 26, 'insert': 0})"
0,the heavy-handed film is almost laughable as a consequence . ,"('yhu heavo-handkd film jj almost raughavle as a consequence h', {'total_alterations': 10, 'delete': 0, 'replace': 10, 'insert': 0})"
0,an unclassifiably awful study in self - and audience-abuse . ,"('af unclcssifiybly awful ctuny in sgcf i avj ajdienck-abuse p', {'total_alterations': 16, 'delete': 0, 'replace': 16, 'insert': 0})"
0,no way i can believe this load of junk . ,"('ro wac p cam believf xhix loca oo junk f', {'total_alterations': 18, 'delete': 0, 'replace': 18, 'insert': 0})"
1,"a gorgeous , witty , seductive movie . ","('k gobgeohs , witty m seductive kovie .', {'total_alterations': 8, 'delete': 0, 'replace': 8, 'insert': 0})"
0,there are plot holes big enough for shamu the killer whale to swim through . ,"('there aph plyt hollw big enomgh fog jwamu the killer fhale ts owrm thrrwgh m', {'total_alterations': 22, 'delete': 0, 'replace': 22, 'insert': 0})"
0,or emptying rat traps . ,"('yr emptyjng mae traps h', {'total_alterations': 8, 'delete': 0, 'replace': 8, 'insert': 0})"
0,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","('fcg close to mwd hnurh the dudieoce is forcox to enduat three uerminllly depressed , mgstsy ineeticulate , ryber dysfxnctionau familaes for the prsce of one .', {'total_alterations': 26, 'delete': 0, 'replace': 26, 'insert': 0})"
1,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ","('dazzles with dth fully-written chabacters h its dpterminep stylishness ( mnich aoeays aelmtes to ccaracjers fnd scory f and jkhnny dankworxx ot best soundcrack in yekrz s', {'total_alterations': 34, 'delete': 0, 'replace': 34, 'insert': 0})"
0,"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ","('ieterminea to be fuo f and lluncy z with energetic mlaicals i the humor did nxx uulte engagj this adubv .', {'total_alterations': 22, 'delete': 0, 'replace': 22, 'insert': 0})"
0,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ","(""it 's inoffensive , chekrfol , buflt mk inspire tti young people p spj gu an unelding roucdtrack rd bhcch pdrry qot numbers and aside ftom itt kemarkable camerawork and twespme scelfry l it nn about hm ekciteng as a spnbkrn ."", {'total_alterations': 46, 'delete': 0, 'replace': 46, 'insert': 0})"
1,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,"('nrmffiths draves ste zb that rare luminary wdo confinudlly raisas thp standard ek her profession f', {'total_alterations': 20, 'delete': 0, 'replace': 20, 'insert': 0})"
0,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . ,"('az leaav oni scene ic we disgusting that viswers wvy pp harf preksed to retain their lunch f', {'total_alterations': 22, 'delete': 0, 'replace': 22, 'insert': 0})"
0,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,"('american cpaf pncoarages rueful laughtnj wx stereotypct only qc indian-american woubh recognize b', {'total_alterations': 16, 'delete': 0, 'replace': 16, 'insert': 0})"
1,one of the smartest takes on singles culture i 've seen in a long time . ,"('xnq rp the smartcsj takes oo singles culture i ivg seen il a long oyme .', {'total_alterations': 14, 'delete': 0, 'replace': 14, 'insert': 0})"
1,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ","('unlike the gpuedy wham-bam efhhct yp most hollywood offerings g chakacler development b- and more impouvantly q character empathy -c iw at tqr heart af italian for beginnvrf .', {'total_alterations': 26, 'delete': 0, 'replace': 26, 'insert': 0})"
1,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,"('zhang ... nav dobe ai amazmng job cf gftxing realbsmic perferkances from his maiofy nonprofessional cast w', {'total_alterations': 20, 'delete': 0, 'replace': 20, 'insert': 0})"
0,big fat waste of time . ,"('big fat waste of timj d', {'total_alterations': 4, 'delete': 0, 'replace': 4, 'insert': 0})"
0,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","('eueo wfgh a qreer mohawk agp n rhelt of fire-red flame tattoos cokerinh his shotnder , hqwevkr z kilykr sedme tr be posepg , rawher dhai actqnx .', {'total_alterations': 34, 'delete': 0, 'replace': 34, 'insert': 0})"
0,chokes on its own depiction of upper-crust decorum . ,"('chokes on nus own depiction wm unper-crwst decorum .', {'total_alterations': 6, 'delete': 0, 'replace': 6, 'insert': 0})"
0,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,"('the vofiegoing equivalent of going to w dinnvx pabto jsd bkinr forced to watch the hhst unj hostess jp home video fr their baas ty birth .', {'total_alterations': 24, 'delete': 0, 'replace': 24, 'insert': 0})"
0,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,"('comes .z. fncomfoctably close tb coasting fn the treads of the bkcycle thqtf w', {'total_alterations': 14, 'delete': 0, 'replace': 14, 'insert': 0})"
0,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,"('doeb little more than play tn innocuous gvmq kf filljiw - thn-blpnks fiqh q twagoc past x', {'total_alterations': 20, 'delete': 0, 'replace': 20, 'insert': 0})"
0,"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ","('this movie ji something lb an imporior yjself z shretching and padding its material gn a blur bb dead ends xnj dijtkacting camera worp .', {'total_alterations': 22, 'delete': 0, 'replace': 22, 'insert': 0})"
1,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ,"('if ybd enkoy morn thoughtful comodibs wvtn interesting ionflected charicters m tkis oze is cor you d', {'total_alterations': 24, 'delete': 0, 'replace': 24, 'insert': 0})"
0,just embarrassment and a vague sense of shame . ,"('just embaruassment and a vvpue fensg of shame .', {'total_alterations': 6, 'delete': 0, 'replace': 6, 'insert': 0})"
1,"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ","('all-in-all , the hikm bs an enjoyxbce aya frlnklb zcld tale of v people who live among dm , dut qwt necessarily with us .', {'total_alterations': 22, 'delete': 0, 'replace': 22, 'insert': 0})"
1,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ","('thvv ixluminatilg documentary trajscende ouy preconehived vnsiqn ii lhe hony lmne auz gtk inhabitrntv i revealing the juoan complexwties voneath a', {'total_alterations': 36, 'delete': 0, 'replace': 36, 'insert': 0})"
1,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ","('exciting ags direct , with ghost imagery nhat thows vusb ljough tl jeel qf oh iur toes .', {'total_alterations': 20, 'delete': 0, 'replace': 20, 'insert': 0})"
1,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ","('a llnasant cnotgh rotasce wihh intellectual underjinniegs p the kind gx movie that enxertaint even as pt tuths maqdenrngly prhdictaboe .', {'total_alterations': 24, 'delete': 0, 'replace': 24, 'insert': 0})"
1,collateral damage finally delivers the goods for schwarzenegger fans . ,"('collateral damqgo finalgf nilivers the goocq cor scxwarzfnegger fans .', {'total_alterations': 12, 'delete': 0, 'replace': 12, 'insert': 0})"
0,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,"('made cgth no discerwrble crajt and monstrously sanctimonious if qealcng wxyh chilxhoob loss .', {'total_alterations': 14, 'delete': 0, 'replace': 14, 'insert': 0})"
0,"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ","(""ail txe amphd-ut tonv hawk-style stuqns and thrashing rap-mataz ca nem disguise tgj feck that r reajly , pg 'ys been zhre d vone that m"", {'total_alterations': 34, 'delete': 0, 'replace': 34, 'insert': 0})"
1,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,"('my big fat greek wddning usnu steifotypes lg a dlliqhtful blend bl sweet ronapce and lovgvgly dished aud humor q', {'total_alterations': 20, 'delete': 0, 'replace': 20, 'insert': 0})"
0,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","(""combining quick-cut edimind and c bladvng heavy metal much du tfg tiee h bocq vevms vt al under ute illusgox thnt he 's shoooikg the latest xkstem pm x mgwn vydeo ."", {'total_alterations': 40, 'delete': 0, 'replace': 40, 'insert': 0})"
1,blanchett 's performance confirms her power once again . ,"('blanchett uh perfjrqance coneirss hek jowex once agats .', {'total_alterations': 12, 'delete': 0, 'replace': 12, 'insert': 0})"
1,"an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . ","('an lperadic , sprxwlieg piiture thuw zt enterdainingky tcued , magnificently shop and gdipping enozzh cb sustain most rs ftx 17j-minute length .', {'total_alterations': 28, 'delete': 0, 'replace': 28, 'insert': 0})"
0,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ","(""impostxo has a hanqqul po thrilling momejts ood x ckuple of ggom performances , bbv ihe movie dovy k'o quile fly b"", {'total_alterations': 30, 'delete': 0, 'replace': 30, 'insert': 0})"
1,"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ","(""nod only are the vaecial effects and ndrranive jlow much imnroved o and daniel eaddliffe more evotixnally assertive tuos tnge around as haroq s bwg tge filq vynjures the magig of attuor j.k. rhwlieg 's btaks ."", {'total_alterations': 42, 'delete': 0, 'replace': 42, 'insert': 0})"
0,you wonder why enough was n't just a music video rather than a full-length movie . ,"(""you woxdeu whm enongh jah n't most a music video rather than l efll-length mevie w"", {'total_alterations': 18, 'delete': 0, 'replace': 18, 'insert': 0})"
1,... a magnificent drama well worth tracking down . ,"('... a magnificent drama aezl worth irayking dpwu x', {'total_alterations': 10, 'delete': 0, 'replace': 10, 'insert': 0})"
1,the magic of the film lies not in the mysterious spring but in the richness of its performances . ,"('the magic of lhv falm lsep noz gn hhy myhterwous spring but in the rlchness mh its performances .', {'total_alterations': 18, 'delete': 0, 'replace': 18, 'insert': 0})"
0,"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ","('hit lopedy premises are often hackneyhl or susu ccain cnuve , calculated tq provoke shocked laughter , without following lp ox a debpet lovkl x', {'total_alterations': 24, 'delete': 0, 'replace': 24, 'insert': 0})"
1,"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . ","('mcconaughey mc fun to watch l the dragons are okay , doz ouch fire ku the syrfpt c', {'total_alterations': 14, 'delete': 0, 'replace': 14, 'insert': 0})"
