id,label,result_original,result_attacked,original_text,attacked_text
55,0,negative,negative,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ","('once ( kim ) begins to veplay thee hopk ttcntics and bait-and-tackle metaphors bs xu may dbide iu s too hugh uk price to pay por a shxmering zictube postucatd .', {'total_alterations': 30, 'delete': 8, 'replace': 16, 'insert': 6})"
56,1,positive,positive,"an entertaining , colorful , action-filled crime story with an intimate heart . ","('an ertertainring , clorfuel , action-filled cim story ish w itntimmte hent sb', {'total_alterations': 16, 'delete': 6, 'replace': 6, 'insert': 4})"
57,1,positive,positive,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,"('it mdeerves tb be seenxt by anyone wh even l passing interest yn zhe events shaping the world beyond their own horizons p', {'total_alterations': 18, 'delete': 9, 'replace': 0, 'insert': 9})"
58,1,positive,positive,an exquisitely crafted and acted tale . ,"('m exquisitely crafted and atei tale .', {'total_alterations': 4, 'delete': 2, 'replace': 2, 'insert': 0})"
59,1,positive,positive,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ","(""xlookning aristocratic , luminous yo careworn bn jane hamilton 's xemlary costumes , rampling gives a pergormance that couldf not qe improved upon p. bb"", {'total_alterations': 18, 'delete': 5, 'replace': 6, 'insert': 7})"
60,0,negative,negative,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","('schafer ah to find some hook on which wo hang isj persisxentzy useless movies , and iu mih as well be the resusitation of the middle-aged character i', {'total_alterations': 18, 'delete': 8, 'replace': 8, 'insert': 2})"
61,0,negative,negative,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","(""it showcases camve 's talent for voices , bust xo nezcrly enough n iat without taxing every xdro of roe 's patience to ea io bthe inod stuff ."", {'total_alterations': 24, 'delete': 8, 'replace': 10, 'insert': 6})"
62,0,negative,negative,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,"('iae science-fiction pastiche a facding in oigcnality that xyf you stripped away its ispirdations there would be precious little left .', {'total_alterations': 12, 'delete': 3, 'replace': 5, 'insert': 4})"
63,0,negative,negative,"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ","(""be exactly 89 minutes , ost of which passed as swly as skif i 'd been sitting naked on an izlon , fhprmula 51 bssank from quiprk oh jeay to utter turkey oy"", {'total_alterations': 22, 'delete': 6, 'replace': 8, 'insert': 8})"
64,1,positive,positive,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ","(""may be fvr xrom the best of the series g but ieti 's assrev xf wonderfullyk respectful onp zts past and thrilling enough to make it abundvctly czea tphart this movie phenomenon has onqey again reinvented itself for a new generation ."", {'total_alterations': 26, 'delete': 4, 'replace': 12, 'insert': 10})"
65,0,negative,negative,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","('ulttimltely feels empty aunw unsatisfyaig ,qy sifke vvwallowing a communion wafer withutp the wine .', {'total_alterations': 14, 'delete': 2, 'replace': 4, 'insert': 8})"
66,0,negative,negative,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,"(""what tek diretgr ca n't do is make meithe of val kiclmera 's two ptrsona interesting or worth caring bost ."", {'total_alterations': 12, 'delete': 5, 'replace': 3, 'insert': 4})"
67,0,negative,negative,the heavy-handed film is almost laughable as a consequence . ,"('the heavy-handed ffiilm ixks almost laughable as a consequence c', {'total_alterations': 6, 'delete': 0, 'replace': 2, 'insert': 4})"
68,0,negative,negative,an unclassifiably awful study in self - and audience-abuse . ,"('an unclassifiably awful pudy in self - kd audihence-abuseb .', {'total_alterations': 6, 'delete': 2, 'replace': 2, 'insert': 2})"
69,0,negative,negative,no way i can believe this load of junk . ,"('zz way i zavn believe tvi load of jacnk k', {'total_alterations': 10, 'delete': 1, 'replace': 7, 'insert': 2})"
70,1,positive,positive,"a gorgeous , witty , seductive movie . ","('a gorgeous , wittgyd , seductive movie .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
71,0,negative,negative,there are plot holes big enough for shamu the killer whale to swim through . ,"('fheree xr paot holheso dil enough for shafmdu tr kinlewr whale it swim through d', {'total_alterations': 20, 'delete': 5, 'replace': 6, 'insert': 9})"
72,0,negative,negative,or emptying rat traps . ,"('or emzfptying rat traps .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
73,0,negative,negative,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","('for close to twyow hours tv budience is lorcex o enkduqe three terminally depressed ef mqkstly inarticulate , hyper dysfunctional famkiies fwk the price op one .', {'total_alterations': 22, 'delete': 3, 'replace': 13, 'insert': 6})"
74,1,positive,positive,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ","(""dazzles with its fully-wrttwen characeru , its determined stylishness ( which awafs relates to characters an story ) aidb johnny dackworth 's best soundtrack in years f"", {'total_alterations': 18, 'delete': 7, 'replace': 6, 'insert': 5})"
75,0,negative,negative,"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ","(""determined tnox be fun qn atn bouy ud with energetic musicals , the humor did n't uuite engage fuhis adult ."", {'total_alterations': 14, 'delete': 4, 'replace': 3, 'insert': 7})"
76,0,negative,positive,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ","(""it 's inoffensive d,t yheerul m,x built tl inspire tex young people , set ctto an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's abuc i exciting sc a ssurburn ."", {'total_alterations': 20, 'delete': 6, 'replace': 4, 'insert': 10})"
77,1,positive,positive,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,"(""griffiths proves she 's tha rare luminary who continually raises mthej sthandrd of her pcrofessiwn ."", {'total_alterations': 8, 'delete': 2, 'replace': 2, 'insert': 4})"
78,0,negative,negative,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . ,"('at least one scene is do disguostig tsato vixewes may be hard pressed e retain tofheir unc y', {'total_alterations': 16, 'delete': 6, 'replace': 4, 'insert': 6})"
79,0,positive,positive,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,"('american chai encourages rueful laughter qs stegreotypds only amnu indian-american would recognize .', {'total_alterations': 8, 'delete': 1, 'replace': 3, 'insert': 4})"
80,1,positive,positive,one of the smartest takes on singles culture i 've seen in a long time . ,"(""one of qthn qsmartestx takes c sinelzes culture uy 'cre seen in y og time ."", {'total_alterations': 16, 'delete': 3, 'replace': 7, 'insert': 6})"
81,1,positive,positive,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ","('unlike the speedy wham-bam effect uo mflt hollywood vofferins , character development s- and more importantly , character emdthy -- i mpt the heart oo italian for bedinnees x', {'total_alterations': 20, 'delete': 7, 'replace': 7, 'insert': 6})"
82,1,positive,positive,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,"('zhqangk .qr has done an amazing job of getting realistic peformaeces from tis mfnly nornprofesional cast rx', {'total_alterations': 16, 'delete': 5, 'replace': 5, 'insert': 6})"
83,0,negative,negative,big fat waste of time . ,"('ibpg hfab aste of time .', {'total_alterations': 6, 'delete': 1, 'replace': 3, 'insert': 2})"
84,0,negative,negative,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","('vken wtl z green mohawk and a ghemt l fime-bed flaeje tattqod coverneg hir shouldh , however eb, kilmer seems to e poseng , rather than acirg .', {'total_alterations': 30, 'delete': 10, 'replace': 12, 'insert': 8})"
85,0,negative,negative,chokes on its own depiction of upper-crust decorum . ,"('chokes on tvits own depiction ff upper-crust dmecorrum .', {'total_alterations': 8, 'delete': 1, 'replace': 2, 'insert': 5})"
86,0,negative,negative,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,"(""the vviegoing equivalent of going n ke dingep party pawd bheinog forced to watch yh hcsbt and hostesgv 's home video pk their baby 's birth ."", {'total_alterations': 20, 'delete': 3, 'replace': 11, 'insert': 6})"
87,0,negative,negative,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,"('comes s. uncomfortably close to coasting in t treads of the bicycle thief dt', {'total_alterations': 6, 'delete': 3, 'replace': 2, 'insert': 1})"
88,0,negative,negative,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,"('does little more than play an innocuous gmj of yfinll-in i the-blanks with a tragic past .', {'total_alterations': 6, 'delete': 1, 'replace': 3, 'insert': 2})"
89,0,negative,negative,"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ","('this movie los something of an impostor ikelf , stretching and padding its materiialm in a blur of dead ends and ditrating camera work .', {'total_alterations': 8, 'delete': 3, 'replace': 2, 'insert': 3})"
90,1,positive,positive,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ,"('if you enjoy more thoughtful comeixs with ixmteresting coixlicted characters ; this one yrs for ogu .', {'total_alterations': 10, 'delete': 2, 'replace': 5, 'insert': 3})"
91,0,negative,negative,just embarrassment and a vague sense of shame . ,"('just emarrassmeat an a vague senlq of shame .qv', {'total_alterations': 8, 'delete': 2, 'replace': 4, 'insert': 2})"
92,1,positive,positive,"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ","('all-in-all , thie film is kz enjoyablepx and pranklq eol tale of a peple who livrel among us w ou ayot necessarily with us .', {'total_alterations': 20, 'delete': 3, 'replace': 11, 'insert': 6})"
93,1,positive,positive,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ","('tghs llumnating documentary trjnscjnds our preconceived vsion nlf re holy hllnd ahnh its inkabitant ,xe revealing the human complexities bbeneaxh t', {'total_alterations': 24, 'delete': 6, 'replace': 11, 'insert': 7})"
94,1,positive,positive,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ","('exciting and direet , bit hos imagery that shows juut enough rl keep us on yopr xtoes .', {'total_alterations': 14, 'delete': 4, 'replace': 7, 'insert': 3})"
95,1,positive,positive,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ","('acw pleasant qoough romance with intjellectusal underpinnings g, the xkuind of movie that aentertaids even as it turns maddeningly predictable .', {'total_alterations': 12, 'delete': 0, 'replace': 4, 'insert': 8})"
96,1,positive,positive,collateral damage finally delivers the goods for schwarzenegger fans . ,"('collateral damlie fjinaly rdgelivers td goods fyr schwarzenegger fts .', {'total_alterations': 12, 'delete': 4, 'replace': 4, 'insert': 4})"
97,0,negative,negative,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,"('made wwit n dacscernible raf and monsbtrousy ganctimznious ir dealing gitk childook loss .', {'total_alterations': 18, 'delete': 7, 'replace': 7, 'insert': 4})"
98,0,negative,negative,"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ","(""ax the amped-up tony hawb-style stunts and thrashing ra-mtal ca n't diyguibse the fact that , really hn we 've eenj hmefre , dpodne that va."", {'total_alterations': 18, 'delete': 5, 'replace': 3, 'insert': 10})"
99,1,positive,positive,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,"('my big fa greek wedding uses stereotypes in a deligmtfulw blend of sweet romance and lovingly dished out humor g', {'total_alterations': 6, 'delete': 2, 'replace': 2, 'insert': 2})"
100,0,negative,negative,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","(""comsbinuing quck-cjut edtig ynd a blaring heavy metal much of cthm tmz , lec seems tf be under the llusiobn tato he 's shooting the latest sntem of d dw video .yf"", {'total_alterations': 28, 'delete': 11, 'replace': 8, 'insert': 9})"
101,1,positive,positive,blanchett 's performance confirms her power once again . ,"(""blanchett 'ym performance confirms haefr power kncz again k"", {'total_alterations': 8, 'delete': 0, 'replace': 5, 'insert': 3})"
102,1,positive,positive,"an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . ","('an operatic tj sprawling pictlnre tt m entertainingly dactep p magnificently shot and grppng ewouugh to sustain most of its 170-minute lenet t', {'total_alterations': 20, 'delete': 6, 'replace': 10, 'insert': 4})"
103,0,negative,negative,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ","(""impostor has a handful c thrilling moments and d zounle of good perffrmancesb , but the ovia does cnn't quite fy ."", {'total_alterations': 14, 'delete': 3, 'replace': 8, 'insert': 3})"
104,1,positive,positive,"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ","(""not only are the special effects uancd narrative flow auh improved , nb canuel radcliffe more emotionally assertive this tiamm around j hbrty jx but t film cuojures the magivc ez author jnk. rowling 's books ."", {'total_alterations': 26, 'delete': 7, 'replace': 12, 'insert': 7})"
105,0,negative,negative,you wonder why enough was n't just a music video rather than a full-length movie . ,"(""you wonder wq enough was iwn't just a music video rather than d full-lgth movie zl"", {'total_alterations': 12, 'delete': 5, 'replace': 2, 'insert': 5})"
106,1,positive,positive,... a magnificent drama well worth tracking down . ,"('... a maegnificenvt drama well worth tracking down .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
