id,label,result_original,result_attacked,original_text,attacked_text
10,0,negative,negative,too much of the humor falls flat . ,"('tzv mucj ct ehd hymor frsls fljt o', {'total_alterations': 16, 'delete': 0, 'replace': 16, 'insert': 0})"
11,1,positive,negative,it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman . ,"('xg pu l torx uy js arvist gm ib conxrom db bdtc hii meaivm ana uhs mefzage ehap he csn ivprovioe lekc f jazztan d', {'total_alterations': 48, 'delete': 0, 'replace': 48, 'insert': 0})"
12,0,negative,negative,"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks . ","(""xt 'o oop vrigcnal p aaz g vrbbed kf sie elemext jr sujpgise , ik deee nen havq anw huee lynghs ia itg htury pf urrespsnsible ropx ihk loph th dley pcankp p"", {'total_alterations': 64, 'delete': 0, 'replace': 64, 'insert': 0})"
13,1,positive,negative,"a swashbuckling tale of love , betrayal , revenge and above all , faith . ","('r swashfucklang tabs om ljve b qetrayfl , revenge enz above ale k fqath w', {'total_alterations': 24, 'delete': 0, 'replace': 24, 'insert': 0})"
14,1,positive,negative,"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . '' ","(""pn ingereshing szxry wpth e pertihent ( yinemwtically uniput o messaze d auld famrlb well fwd sbored tb phrfectioj p e toung mysrhf strrgglirg ru ost mp fiuger vn tqat elusive kp monsing tgiyg g w'"", {'total_alterations': 66, 'delete': 0, 'replace': 66, 'insert': 0})"
15,0,negative,negative,"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . ","('shh ian froa nlysuan fbllds is p coed z beiss-lfss hork shat grorni aloxy khinjing itwell sbae impbrtazt jimment sn hni jiwe thtozs ua skme begqilitg zurvds l', {'total_alterations': 56, 'delete': 0, 'replace': 56, 'insert': 0})"
16,0,negative,negative,"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . ","('oerchptive un iym uysion sb najdent indultrialqzed wovlh pclotics yy j new aav fumm y bzv ohr soo clunsy s didaefic asg qadyled aitx scepes thzd eeeo simply an itl fik pmr thws mowge g', {'total_alterations': 64, 'delete': 0, 'replace': 64, 'insert': 0})"
17,0,negative,negative,it made me want to wrench my eyes out of my head and toss them at the screen . ,"('pe mpve wf wann yi wwenzh nt eiev osd oz lb pgad ynd eosj tyes rv thw dcrien s', {'total_alterations': 38, 'delete': 0, 'replace': 38, 'insert': 0})"
18,1,positive,positive,"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . ","('s lust-sne fgr tlx dqvhd mabet envhusiast afg for anyonq wrp apprtciaves intelligpnt a stytisz moviemaking h', {'total_alterations': 32, 'delete': 0, 'replace': 32, 'insert': 0})"
19,1,positive,negative,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ","('ace seigyt nf zhe viecg o hhb uoerrini frofessionalpsm tg dhe zhilfy production a and tks fiucination icbedded zk thd lprbd tozpc prmve iecommendation enosgx k', {'total_alterations': 48, 'delete': 0, 'replace': 48, 'insert': 0})"
20,1,positive,negative,puts a human face on a land most westerners are unfamiliar with . ,"('zpts c rulan faik oy b lony motb westerxeds orr nnfahiliar wvtm z', {'total_alterations': 26, 'delete': 0, 'replace': 26, 'insert': 0})"
21,1,negative,negative,"minority report is exactly what the title indicates , a report . ","('minoritl oeporr ql exaztny wzat ihe tiflz indgcttes f u repoar b', {'total_alterations': 24, 'delete': 0, 'replace': 24, 'insert': 0})"
22,1,positive,negative,"good car chases , great fight scenes , and a distinctive blend of european , american and asian influences . ","('rlod war claseh m grezt fight eceneg z aia g distinctgve ulend wq euranean w amepicab ajb asiah influennea k', {'total_alterations': 38, 'delete': 0, 'replace': 38, 'insert': 0})"
23,1,positive,positive,"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama . ","('p rorgeouj o hirh-spirited mufical frar indiu thdt ixquisitely bgnnds musrc t dtnce o gotg m ald hilh drama d', {'total_alterations': 38, 'delete': 0, 'replace': 38, 'insert': 0})"
24,0,negative,negative,"not only unfunny , but downright repellent . ","('rot ovln infunng a pux downhighn repeoleut n', {'total_alterations': 16, 'delete': 0, 'replace': 16, 'insert': 0})"
25,1,positive,negative,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ","('g sagrence boonces e aln nqer aze jtage k dantyng t rinning r sweaning m voppiag hun fahx ony genoraxly dksplayang thx pafky tileit that poought hnm faaq io tew fikkt plkme p', {'total_alterations': 64, 'delete': 0, 'replace': 64, 'insert': 0})"
26,0,negative,negative,"does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . ","(""dods n'r offev menh bsscdes rlpb soullessnfcs b raunchm sanguace tld x serees zy bkftal beo pdeles .bd phay rabse the bhr oe styjibed sccaen violegck b"", {'total_alterations': 52, 'delete': 0, 'replace': 52, 'insert': 0})"
27,1,positive,negative,"a poignant , artfully crafted meditation on mortality . ","('y pmigxant t artfully cyaftyd medilatinn oo mortalxey s', {'total_alterations': 16, 'delete': 0, 'replace': 16, 'insert': 0})"
28,0,negative,negative,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","('ar m cqqck ylicss l gm i nhiw onu ik ewetty mzserajle r pesortiug ua stringfpulging reteer phan legotimape chatacger devedopmjnt anl intellzgeet pnottdng o', {'total_alterations': 50, 'delete': 0, 'replace': 50, 'insert': 0})"
29,1,positive,negative,it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ,"('ix cs oce eeck zq b uhkracter spudw fu wjt fk hrfrst xr dazies bks of tvm uniowe relvtoonship uevween zhcm p', {'total_alterations': 42, 'delete': 0, 'replace': 42, 'insert': 0})"
30,0,negative,negative,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,"('ic cv yamphred bm l lifesime-channej zind hn nlwt ahd f leae lctrzss nto ib oou tn heo eepth o', {'total_alterations': 40, 'delete': 0, 'replace': 40, 'insert': 0})"
31,1,positive,negative,"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ","('wial or surprising saout fusl frontal ms chao irspite ijz oobrt sevv-awareness z partx at yje ktvie ttils manage av brjac pasx nhi krtifrce ipd thorawghly lngane vot t', {'total_alterations': 52, 'delete': 0, 'replace': 52, 'insert': 0})"
32,1,positive,positive,i just loved every minute of this film . ,"('l aush levwd ensry miiutx df thys gilm t', {'total_alterations': 18, 'delete': 0, 'replace': 18, 'insert': 0})"
33,1,positive,negative,a woman 's pic directed with resonance by ilya chaiken . ,"('v woman sw pfn dirlctwd wizh resobancf sq iuya qhaxken y', {'total_alterations': 20, 'delete': 0, 'replace': 20, 'insert': 0})"
34,0,negative,negative,a by-the-numbers patient/doctor pic that covers all the usual ground ,"('a by-the-xumbere patient/doctoj pyr toat covers alk zhr uvuzl grounp', {'total_alterations': 18, 'delete': 0, 'replace': 18, 'insert': 0})"
35,1,positive,negative,michael gerbosi 's script is economically packed with telling scenes . ,"('muchaej gerbogi sv gcrcpt is ebonomicatly packed wtte telling jceqes u', {'total_alterations': 18, 'delete': 0, 'replace': 18, 'insert': 0})"
36,1,positive,negative,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ","('thefe gt vomethint auspicious c gnd darqnk , teo p wbouz qhb yrtistis instinct rhft pusfxs l majovity-orianted jirectoq cpke iaeven srielbefg ah follow ami. grth tais cwalmenging repfrt nb lihblv no jnneive bve maaordty j', {'total_alterations': 64, 'delete': 0, 'replace': 64, 'insert': 0})"
37,1,positive,negative,"... a fun little timewaster , helped especially by the cool presence of jean reno . ","('... n vun little timewaster q hvlpjd ewpecialhy ha tlx qoul dresence pf jmdn rezd g', {'total_alterations': 26, 'delete': 0, 'replace': 26, 'insert': 0})"
38,0,negative,negative,but it 's too long and too convoluted and it ends in a muddle . ,"('bnu ez mc tco lonj aad too convoluted njd iw sndu ib n fudble g', {'total_alterations': 26, 'delete': 0, 'replace': 26, 'insert': 0})"
39,0,negative,negative,a valueless kiddie paean to pro basketball underwritten by the nba . ,"('s daluelels kidtie pyegn zo zno basketpall rndermritten uh tos abf h', {'total_alterations': 24, 'delete': 0, 'replace': 24, 'insert': 0})"
40,1,positive,negative,"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ","('h sisplr y kut grihtv rad well-acoee pxsemble traja that encoapassds r ponenu metaphft fhp k cocntzy oeill deamcng sith nts frscivt qjst x', {'total_alterations': 46, 'delete': 0, 'replace': 46, 'insert': 0})"
41,0,negative,negative,... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . ,"('do. r ixring paoade uq talmixg headg and vechnical yqbberish trmt oilb dg lottlc jo ydvazce upe linrx cwuse g', {'total_alterations': 40, 'delete': 0, 'replace': 40, 'insert': 0})"
42,1,positive,negative,"if you 're hard up for raunchy college humor , this is your ticket right here . ","('gf uoj qro paqd hp fou raunchb colleqf hyhor b khid hp iomr ircket ryght herf z', {'total_alterations': 34, 'delete': 0, 'replace': 34, 'insert': 0})"
43,0,negative,negative,the problem with this film is that it lacks focus . ,"('tye problhm nitj thum fpnm io thkt gt laibs fdcps .', {'total_alterations': 20, 'delete': 0, 'replace': 20, 'insert': 0})"
44,0,positive,negative,"an absurdist comedy about alienation , separation and loss . ","('mz absyrdist czmeda ubour aaienakion a sepvratign azd lobl u', {'total_alterations': 20, 'delete': 0, 'replace': 20, 'insert': 0})"
45,1,positive,negative,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ","('v coka ia vvedy sjnme j toe pinomhrt chse splinj qime beuwben k minute-oy-midute aucognt vj tte primish cburp ol jxtradition chets gime opd thd fegiwe mm talvingihead survivtrt j', {'total_alterations': 60, 'delete': 0, 'replace': 60, 'insert': 0})"
46,1,positive,negative,"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . ","('t o p hif otguiling bomgian hablt r vsrl mkct iwz oym droxn znd delecaee littie yism s dfs cime aoaching thmngs go iey abuuw uhan ks impoetani sm lice ahd wen e', {'total_alterations': 66, 'delete': 0, 'replace': 66, 'insert': 0})"
47,0,negative,negative,it all feels like a monty python sketch gone horribly wrong . ,"('yx all tejls jwke f monev pythca skezjh gote hovrialy wrcng d', {'total_alterations': 22, 'delete': 0, 'replace': 22, 'insert': 0})"
48,1,positive,positive,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ","('awegole ckeztures i breavhtaaing syenerg a hnd emic bawtll sctees axw tg ty azothea t spectacunac opectaclj u l', {'total_alterations': 38, 'delete': 0, 'replace': 38, 'insert': 0})"
49,0,negative,negative,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ","('vn tze uhoje t taz soviu cycks xiv u aeeling ald relievabilyty uo ckmpensatb fmr res imcessant moarieness pod bbcality t', {'total_alterations': 42, 'delete': 0, 'replace': 42, 'insert': 0})"
50,1,positive,negative,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ","('oased ox h devilisxly sitty scrqut rk haather magowab ald nieln duellee q mhh zirm retw grwat lavphs a bho neegr mt tij elpensj kf iru chavacters', {'total_alterations': 54, 'delete': 0, 'replace': 54, 'insert': 0})"
51,0,negative,negative,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . ","('hravonfly tas lo atmesphert c hv tecsiov k- notbing uub cnstner o flajwing awax t', {'total_alterations': 30, 'delete': 0, 'replace': 30, 'insert': 0})"
52,1,positive,negative,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ","('martpn adf balbasa hee coqplyx characters -z someiimns tjndmr p soultimes anaay pi rqd tny deiirate verformarces jw uven uolltyr unv viqekh soldaal mamp tteid hoass ant frusdratiobs eirid u', {'total_alterations': 58, 'delete': 0, 'replace': 58, 'insert': 0})"
53,1,positive,negative,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ","('hhe aitalify af rge actors kbeps ohc infensimy lw the fvlm hjgg l ehen qo thd ltrafingp bsxnd zogecher t', {'total_alterations': 38, 'delete': 0, 'replace': 38, 'insert': 0})"
54,1,positive,negative,there 's a wickedly subversive bent to the best parts of birthday girl . ,"('ihrre pk b wirkedly bubversvve seot yo thy went dartd it bilthdav gjru w', {'total_alterations': 28, 'delete': 0, 'replace': 28, 'insert': 0})"
55,0,negative,negative,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ","('onoe o tib j bbgias kl ovqrplry tee shack tacipcs bqd baitkind-tackle mesaphots d kgu mtd drcime is js qoo higj s pvide ui waq fov r shxmmerinn pictuzs lestcard k', {'total_alterations': 62, 'delete': 0, 'replace': 62, 'insert': 0})"
56,1,positive,positive,"an entertaining , colorful , action-filled crime story with an intimate heart . ","('as ennbrtaining l coxokful x action-cillem crime sktry eeth bn intimate heimt g', {'total_alterations': 22, 'delete': 0, 'replace': 22, 'insert': 0})"
57,1,positive,negative,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,"('sc desereeb lo uq serb ke abxone iith egen h pashrng integesj bp qhx events shipvng dae worlt beronb tfezr mwn hbrizond j', {'total_alterations': 44, 'delete': 0, 'replace': 44, 'insert': 0})"
58,1,positive,negative,an exquisitely crafted and acted tale . ,"('an exeuisitely wraftyd axd ayted grle s', {'total_alterations': 12, 'delete': 0, 'replace': 12, 'insert': 0})"
59,1,positive,negative,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ","('lohkkng aristocratic n lumibouo rct tarhworn dn jnnc hamilzow cs exqmplary cgstufes y xampjing gives s perforfancl tgai cgrld noc se qmprovel uaoe q f', {'total_alterations': 48, 'delete': 0, 'replace': 48, 'insert': 0})"
60,0,negative,negative,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","('schaefleh oss vo xiud sule hoou oj whyih ax hjnu wis tersistentny tselels xlvies o ajd ot xjght as well dt awe vesuscitatibn xs thn meddle-bged chacalter r', {'total_alterations': 52, 'delete': 0, 'replace': 52, 'insert': 0})"
61,0,negative,negative,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","(""yu skowcaseh iarpey 'd calfnt itr voikes g fgt nxj njarqy enouet nna sot without tayitg zvero dqxp oi oie 'n pbsience ae gtm io the ggcd rtoff u"", {'total_alterations': 54, 'delete': 0, 'replace': 54, 'insert': 0})"
62,0,negative,negative,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,"('x science-firtion pasticye vo lycming gh origibulity that ul vog ltlipped away its inspzratixns miere wtult be pxecious littie deft i', {'total_alterations': 34, 'delete': 0, 'replace': 34, 'insert': 0})"
63,0,negative,negative,"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ","('xo exackle gb minptes , mict pj ghich dassee ys slpway ac ii e ke xeen siztikg nakeq gi rn zgioo h qormula 5y aunk fufm zuirkv to jerky tb uttko tueley w', {'total_alterations': 60, 'delete': 0, 'replace': 60, 'insert': 0})"
64,1,positive,negative,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ","('mak xg ftd from eze bast tw qae shzies l guq oe bv ossored p wonderfullh reimectful ox ini pnst avd tirblling tnough ko mvke ii abunddnyly ynear tvak toks myviy phenomenon mts ofoe agqin ceinventev itsmff qoe i nht genrfation w', {'total_alterations': 80, 'delete': 0, 'replace': 80, 'insert': 0})"
65,0,negative,negative,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","('ultimatelb fpels empry adc uxsatipfying w mike snalloting f coemunion wafdn withlit gre wine .', {'total_alterations': 26, 'delete': 0, 'replace': 26, 'insert': 0})"
66,0,negative,negative,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,"('zhyt jhe dcrecqor ca ncd oo dj mlke elthex bj vav wilper lr kwo perzonat intnresting ax wyroh carinz aboue u', {'total_alterations': 40, 'delete': 0, 'replace': 40, 'insert': 0})"
67,0,negative,negative,the heavy-handed film is almost laughable as a consequence . ,"('nre heavy-henxed gslm ys alpost laughable xq a cznsnquence a', {'total_alterations': 18, 'delete': 0, 'replace': 18, 'insert': 0})"
68,0,negative,negative,an unclassifiably awful study in self - and audience-abuse . ,"('dn unclassifkauly ywfux study mn salk a dnd audience-abnsv u', {'total_alterations': 18, 'delete': 0, 'replace': 18, 'insert': 0})"
69,0,negative,negative,no way i can believe this load of junk . ,"('eb lgy v can beliuvr thrb lfdd oy jldk w', {'total_alterations': 18, 'delete': 0, 'replace': 18, 'insert': 0})"
70,1,positive,negative,"a gorgeous , witty , seductive movie . ","('e gorgevqs b witty p geductivb eoviz o', {'total_alterations': 14, 'delete': 0, 'replace': 14, 'insert': 0})"
71,0,negative,negative,there are plot holes big enough for shamu the killer whale to swim through . ,"('tharc krd hloc iojes bii enfugs fls ehamr dhe diller thalh eo wwiw chrough .', {'total_alterations': 28, 'delete': 0, 'replace': 28, 'insert': 0})"
72,0,negative,negative,or emptying rat traps . ,"('ou empmying fat krais .', {'total_alterations': 8, 'delete': 0, 'replace': 8, 'insert': 0})"
73,0,negative,negative,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","('kos clfsy mp tdp hours lhq ardience ih porcjd vu endfce jxree terdinalyy depbeseed d mcsjly inarticqlaae , hyppe dysfunbtional familiew fcn tte psiwe tf vue z', {'total_alterations': 50, 'delete': 0, 'replace': 50, 'insert': 0})"
74,1,positive,negative,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ","(""dazzles wush gtc fnlly-writttn pharncters l pts determjnmd stxlizhness o qhicp plwayo rebatps of charjcners anq sxouy q onh johndq dankdirth 'u jest spuadtrack ld ysmrs k"", {'total_alterations': 52, 'delete': 0, 'replace': 52, 'insert': 0})"
75,0,positive,negative,"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ","('deternijed tg ee fbn x ond xounhy x mitu enervrtic mdsisals b zxe wdmor did spt quvle jfgage oeis adulg b', {'total_alterations': 40, 'delete': 0, 'replace': 40, 'insert': 0})"
76,0,negative,negative,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ","(""ig bs inoffenshee b mhierful i bnklt gb invpime jce yoivg ypople k yet tr mn unefdipg sfundtrack mf beace pazty pvp nulberq and phide from itg remarunble pamerawoak znd twevome scenbra g st 's aboxh ex ezcitinf as c tunburq m"", {'total_alterations': 78, 'delete': 0, 'replace': 78, 'insert': 0})"
77,1,positive,negative,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,"('grffyiths pwoves zhe ms tsai nark lhmisary woa contpnualmy rviscs thc standlgd oo hey professiom j', {'total_alterations': 32, 'delete': 0, 'replace': 32, 'insert': 0})"
78,0,negative,negative,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . ,"('ah leest pee fcene zg so disgostina bhrt qfewers mcy be hcrd mresved wi rhtaiq thdrr lbnce f', {'total_alterations': 32, 'delete': 0, 'replace': 32, 'insert': 0})"
79,0,positive,negative,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,"('ameriosn chai encourages rlefcl laudhher gd snermotypes phly pn indiantamericln would recoanize o', {'total_alterations': 20, 'delete': 0, 'replace': 20, 'insert': 0})"
80,1,positive,negative,one of the smartest takes on singles culture i 've seen in a long time . ,"(""one tf too smaraewt tahee om siwglex cmlture s 'vl gefn tn r tonn temw g"", {'total_alterations': 30, 'delete': 0, 'replace': 30, 'insert': 0})"
81,1,positive,negative,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ","('znldke tlk speedy nham-qam tfrect qd ioht solljwood ofjeringl u gharactnr devblopmeno sc tyd mzze ipportantly k aharabter emoatoy pl il aj yhe heakj zf gtazian fzr bpgjnners y', {'total_alterations': 56, 'delete': 0, 'replace': 56, 'insert': 0})"
82,1,positive,negative,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,"('zdadg n.. cos done rn ahazhng joe oh tevting reqlystic perfzrmanwes fctm iib mtiely nontrofesuional aash g', {'total_alterations': 32, 'delete': 0, 'replace': 32, 'insert': 0})"
83,0,negative,negative,big fat waste of time . ,"('bij ras aaxte or lame f', {'total_alterations': 12, 'delete': 0, 'replace': 12, 'insert': 0})"
84,0,negative,negative,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","('evek wfth q gyefn eohkwk ann f shent gj fire-med slamx tattxoj coverggg hjf shouldnr k hobexer s kklaer semts zn qh noskng f rrthvr thah acqipg i', {'total_alterations': 56, 'delete': 0, 'replace': 56, 'insert': 0})"
85,0,negative,negative,chokes on its own depiction of upper-crust decorum . ,"('chokks ks ntt oyw depictiun of uppey-crcst deconum b', {'total_alterations': 16, 'delete': 0, 'replace': 16, 'insert': 0})"
86,0,negative,negative,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,"('tuy aoviegoung equivallnt ct vocng ok d dinlbr oartm ann bedni fosted wo letch qte alst tld hostess kg hrmg videw dw dzeir bghy ea birtp v', {'total_alterations': 52, 'delete': 0, 'replace': 52, 'insert': 0})"
87,0,negative,negative,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,"('qbmes .dw uncosfortablr zvose qo crasting pn kbe tkeadc oq the bicycle thifl f', {'total_alterations': 26, 'delete': 0, 'replace': 26, 'insert': 0})"
88,0,negative,negative,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,"('eoey littlg mxre dhtn qlay ax jnnoouous gael id fipl-in e the-bljnrs path h traghc pasx k', {'total_alterations': 34, 'delete': 0, 'replace': 34, 'insert': 0})"
89,0,negative,negative,"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ","('this movie js somechieg nb af imposqol icself y sqretchinq and paddhnu vtu matjrial un y vlur ef deiy pcds atn esstracting camera wojy l', {'total_alterations': 44, 'delete': 0, 'replace': 44, 'insert': 0})"
90,1,positive,negative,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ,"('cp dmu ynioy dhre ahoughtlul comsdpes wrtu interqsting fonflictez characgers x bhis ore sf fkv nlu l', {'total_alterations': 34, 'delete': 0, 'replace': 34, 'insert': 0})"
91,0,negative,negative,just embarrassment and a vague sense of shame . ,"('just emganrassment anp y vwgue slnie mc sjabe b', {'total_alterations': 16, 'delete': 0, 'replace': 16, 'insert': 0})"
92,1,positive,negative,"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ","('all-ih-alt i lhi qilm nl as enjofabie xgd frskkly told zalq bf q teopie zco love xmonz ul m cit nfj mecessprily wwbh ws s', {'total_alterations': 48, 'delete': 0, 'replace': 48, 'insert': 0})"
93,1,positive,positive,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ","('npis illuminjting aocumentart transcejdw euw paeconceived pzsion xf thb yoly xznd znd jts inhabihaets q revealiag tim hwman cokpuexities bealath .', {'total_alterations': 40, 'delete': 0, 'replace': 40, 'insert': 0})"
94,1,positive,negative,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ","('exciuigg dnk varect a witi gqosa bmtgery thay shobn uusd enough tu kenw uf uy znr toes y', {'total_alterations': 32, 'delete': 0, 'replace': 32, 'insert': 0})"
95,1,positive,negative,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ","('u xjeasant eroujh romance whxh inyellqctual underyinninys w hue lina dx mohee dhax enttrtainy lden bs ej vurss uaddenungly prefictnble x', {'total_alterations': 40, 'delete': 0, 'replace': 40, 'insert': 0})"
96,1,positive,negative,collateral damage finally delivers the goods for schwarzenegger fans . ,"('collatecaq dneage fixvlly dnlqvers whk goris zpr schwatzeneggfr ffks d', {'total_alterations': 20, 'delete': 0, 'replace': 20, 'insert': 0})"
97,0,negative,negative,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,"('mado xigh nt disxernible cugft ung molstrouslx shnctimoniops in dvaling wdte chiljhord hlss r', {'total_alterations': 26, 'delete': 0, 'replace': 26, 'insert': 0})"
