id,label,result_original,result_attacked,original_text,attacked_text
12,0,done in other file,negative,"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks . ","(""t s not original , n , robbed f h eemet f surprise , t os ' he n ug auhs n s try of irresponsible cs who le to la pranks ."", {'total_alterations': 34, 'delete': 34, 'replace': 0, 'insert': 0})"
13,1,done in other file,negative,"a swashbuckling tale of love , betrayal , revenge and above all , faith . ","('a washbucking te f ve , btryal , reene d aov l , fit .', {'total_alterations': 19, 'delete': 19, 'replace': 0, 'insert': 0})"
14,1,done in other file,negative,"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . '' ","(""an interetig toy th a rtinent ( cinemacally unique ) message , to frly ll d scored o erfecion , i found msef stugglin o t y iner o at elusive ` missing tng . '"", {'total_alterations': 38, 'delete': 38, 'replace': 0, 'insert': 0})"
15,0,done in other file,negative,"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . ","('t man fm eysin fels is a ld , blissess work that gran along thinking isel sm iportat comen n h if tros u sm beguiling curves .', {'total_alterations': 32, 'delete': 32, 'replace': 0, 'insert': 0})"
16,0,done in other file,negative,"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . ","('perceptive i its vision o asent industrialized wol plitis s a e art rm , but r o unky , didactic and addld with scns at em simply n l fit r this ovi .', {'total_alterations': 34, 'delete': 34, 'replace': 0, 'insert': 0})"
17,0,done in other file,negative,it made me want to wrench my eyes out of my head and toss them at the screen . ,"('t de e wn to wrnc m es o f m he a ss tm at t reen .', {'total_alterations': 27, 'delete': 27, 'replace': 0, 'insert': 0})"
18,1,done in other file,positive,"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . ","('a must-see f e avi mme enhusist a f anyone w apprciate iteligent , stylh moviemaki .', {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
19,1,done in other file,positive,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ","('t wiht f the piece , the unring professionalism f the chll oduction , n the fascinati mbeddd n h lur top pro recommendtio enough .', {'total_alterations': 29, 'delete': 29, 'replace': 0, 'insert': 0})"
20,1,done in other file,negative,puts a human face on a land most westerners are unfamiliar with . ,"('puts a uma fa on a nd ms wserners e nfmiliar ih .', {'total_alterations': 16, 'delete': 16, 'replace': 0, 'insert': 0})"
21,1,done in other file,negative,"minority report is exactly what the title indicates , a report . ","('minrty rert is exact wa h ttl indicas , a rprt .', {'total_alterations': 16, 'delete': 16, 'replace': 0, 'insert': 0})"
22,1,done in other file,negative,"good car chases , great fight scenes , and a distinctive blend of european , american and asian influences . ","('go car ases , gea iht scne , a a dstinctiv blend o uropen , ameian n ain iflences .', {'total_alterations': 25, 'delete': 25, 'replace': 0, 'insert': 0})"
23,1,done in other file,positive,"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama . ","('a rgeous , high-spritd musical from iia tt exqisitel leds mui , dae , song , d ih dam .', {'total_alterations': 22, 'delete': 22, 'replace': 0, 'insert': 0})"
24,0,done in other file,negative,"not only unfunny , but downright repellent . ","('o only funny , b onright repellent .', {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
25,1,done in other file,negative,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ","('( lawree bounces ) all er the stage , dancing , running , weting , mopping i fc a geerlly dsplaing h wcy talent ht brght m fame i h irt place .', {'total_alterations': 31, 'delete': 31, 'replace': 0, 'insert': 0})"
26,0,done in other file,negative,"does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . ","('ds n offer mh besid gb soullessns , rauny language d a series o brutal set piee . ha ise h r o styled screen vioece .', {'total_alterations': 34, 'delete': 34, 'replace': 0, 'insert': 0})"
27,1,done in other file,negative,"a poignant , artfully crafted meditation on mortality . ","('a pognan , atfull crafted meditation n mrtalit .', {'total_alterations': 7, 'delete': 7, 'replace': 0, 'insert': 0})"
28,0,done in other file,negative,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","(""s ` cic liks ' o , this one s pret miserable , resorting to sting-puling athe tn leitimte character dvelpment a intelligt lottng ."", {'total_alterations': 25, 'delete': 25, 'replace': 0, 'insert': 0})"
29,1,done in other file,negative,it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ,"(""t ' one ec o a chacter sud - n o hart or davies t f h uniq reltionshp bewen them ."", {'total_alterations': 26, 'delete': 26, 'replace': 0, 'insert': 0})"
30,0,done in other file,negative,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,"(""i ' hmpred y a lifime-channel kind f ot n a lead actress who is out of e dep ."", {'total_alterations': 16, 'delete': 16, 'replace': 0, 'insert': 0})"
31,1,done in other file,positive,"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ","('at s surprsin about fu rontl s that deite i ert self-awareness , pat f h ove ill mnag o rek ps the artice d thoroughly enae y .', {'total_alterations': 40, 'delete': 40, 'replace': 0, 'insert': 0})"
32,1,done in other file,positive,i just loved every minute of this film . ,"('i jt lov eve iute of this fl .', {'total_alterations': 10, 'delete': 10, 'replace': 0, 'insert': 0})"
33,1,done in other file,negative,a woman 's pic directed with resonance by ilya chaiken . ,"('a wma s i drectd wh resonance y la chaiken .', {'total_alterations': 12, 'delete': 12, 'replace': 0, 'insert': 0})"
34,0,done in other file,negative,a by-the-numbers patient/doctor pic that covers all the usual ground ,"('a bythe-numbrs patient/dcto c at cvrs l the usual roud', {'total_alterations': 14, 'delete': 14, 'replace': 0, 'insert': 0})"
35,1,done in other file,positive,michael gerbosi 's script is economically packed with telling scenes . ,"(""micae gerbosi 's script i conoically aced wi ellin cene ."", {'total_alterations': 13, 'delete': 13, 'replace': 0, 'insert': 0})"
36,1,done in other file,negative,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ","('tee s mething auspcius , d dain , too , but t artstc insint tt phes a majorit-orented dircor li steven spiberg t flow .. wi this challenging port o ible o unere e majory .', {'total_alterations': 50, 'delete': 50, 'replace': 0, 'insert': 0})"
37,1,done in other file,negative,"... a fun little timewaster , helped especially by the cool presence of jean reno . ","('. a u ltle timewast , heed espeiall y the oo prence f jn rn .', {'total_alterations': 22, 'delete': 22, 'replace': 0, 'insert': 0})"
38,0,done in other file,negative,but it 's too long and too convoluted and it ends in a muddle . ,"(""b i ' t og and o ovoluted d t ds in a mudl ."", {'total_alterations': 19, 'delete': 19, 'replace': 0, 'insert': 0})"
39,0,done in other file,negative,a valueless kiddie paean to pro basketball underwritten by the nba . ,"('a valeess idie paa to pro baskeall undrwriten b t nba .', {'total_alterations': 13, 'delete': 13, 'replace': 0, 'insert': 0})"
40,1,done in other file,negative,"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ","('a smpe , u ritt a wll-ated ensemble dra ht encomases a potn methor o a count sll dealg wt i fscit as .', {'total_alterations': 36, 'delete': 36, 'replace': 0, 'insert': 0})"
41,0,done in other file,negative,... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . ,"('. a boring paad o taing hds and tchical gbberih that ll d lite to dvanc h linux cue .', {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
42,1,done in other file,negative,"if you 're hard up for raunchy college humor , this is your ticket right here . ","('f y r ad p r rauhy coege uor , hi is ur tikt igh here .', {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
43,0,done in other file,negative,the problem with this film is that it lacks focus . ,"('the problem it is fl i th i aks focus .', {'total_alterations': 12, 'delete': 12, 'replace': 0, 'insert': 0})"
44,0,done in other file,negative,"an absurdist comedy about alienation , separation and loss . ","('an aburdis cmdy bot alinatin , epartion a loss .', {'total_alterations': 12, 'delete': 12, 'replace': 0, 'insert': 0})"
45,1,done in other file,negative,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ","(""a od n every sen , the pinochet se splits tm between a minute-y-mnute ccoun f e riish cou ' extraditi chess game a the reim 's talkng-hea survivors ."", {'total_alterations': 29, 'delete': 29, 'replace': 0, 'insert': 0})"
46,1,done in other file,positive,"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . ","('( t ) i bgiling belgian fbe , very much t o droll d elicat little il , s se ouchng tigs t say bot ht s imortnt n life a why .', {'total_alterations': 35, 'delete': 35, 'replace': 0, 'insert': 0})"
47,0,done in other file,negative,it all feels like a monty python sketch gone horribly wrong . ,"('t a feels le a monty pton kech gone orrbly rog .', {'total_alterations': 13, 'delete': 13, 'replace': 0, 'insert': 0})"
48,1,done in other file,positive,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ","(""awesome creatures , brethtaing scene , n pi battle snes a p o ather ` pecacular spctcle . '"", {'total_alterations': 20, 'delete': 20, 'replace': 0, 'insert': 0})"
49,0,done in other file,negative,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ","('o h hle , e mie aks w , feeling and believability t comesate f s incessant coaseess and banali .', {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
50,1,done in other file,positive,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ","('bed o a devilishly witty srip by hathe mcgowan d niels mueller , h fl ge grt lauh , but never a h expee o t caraters', {'total_alterations': 29, 'delete': 29, 'replace': 0, 'insert': 0})"
51,0,done in other file,negative,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . ","('dragonfly s no atmosher , o tnion - nothg but cosne , flilig ay .', {'total_alterations': 16, 'delete': 16, 'replace': 0, 'insert': 0})"
52,1,done in other file,positive,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ","('mari d brbaa a comlx caractrs -- soetims tene , ometmes angry - and the delica performaes by sn wolte n vvka sedal make tei hpe and frutration vivid .', {'total_alterations': 39, 'delete': 39, 'replace': 0, 'insert': 0})"
53,1,done in other file,positive,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ","('h vitality of e tors keeps t intensity o e lm ig , even s e strafings len togthr .', {'total_alterations': 22, 'delete': 22, 'replace': 0, 'insert': 0})"
54,1,done in other file,negative,there 's a wickedly subversive bent to the best parts of birthday girl . ,"('tre s a wiedly ubversiv et t t bt art f irthdy gi .', {'total_alterations': 21, 'delete': 21, 'replace': 0, 'insert': 0})"
55,0,done in other file,negative,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ","('oe ( k ) begins t verlay the shock tacic and bat-and-tckle methors , o may decd t s o hh a price o a r a shmering ictue postcard .', {'total_alterations': 32, 'delete': 32, 'replace': 0, 'insert': 0})"
56,1,done in other file,positive,"an entertaining , colorful , action-filled crime story with an intimate heart . ","('a entrtainig , oorful , action-filled ime story th n ntimte het .', {'total_alterations': 14, 'delete': 14, 'replace': 0, 'insert': 0})"
57,1,done in other file,negative,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,"('t eerves o be seen b anoe ih ee a passn iterst n the events shpin t world bend tei w horizs .', {'total_alterations': 28, 'delete': 28, 'replace': 0, 'insert': 0})"
58,1,done in other file,positive,an exquisitely crafted and acted tale . ,"('an exquisitely crafted n ctd ta .', {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
59,1,done in other file,positive,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ","(""lokig aristortic , luminous yet careworn in ja hamilton 's exemplary costue , rampling gives a erormance ta could o b imprve on . '"", {'total_alterations': 19, 'delete': 19, 'replace': 0, 'insert': 0})"
60,0,done in other file,negative,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","('shaefer h t find om ho o whh to ha i persitenly usels movies , a i mit s ll b the resuscitation f t middle-aged character .', {'total_alterations': 32, 'delete': 32, 'replace': 0, 'insert': 0})"
61,0,done in other file,negative,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","(""it showcases cave 's talent f vice , u t neay noug n t wthou xing vey drop o n s paiene to get to h go stf ."", {'total_alterations': 36, 'delete': 36, 'replace': 0, 'insert': 0})"
62,0,done in other file,negative,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,"('a science-fiction atiche so lackn n oigiality that i u stripped ay i inspirations hee would b precious itle et .', {'total_alterations': 21, 'delete': 21, 'replace': 0, 'insert': 0})"
63,0,done in other file,negative,"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ","('in xacty 8 iutes , most o wic ased as lowl as i i d bn sitin naked n a glo , formula 5 sa from qury o jerky to utt tkey .', {'total_alterations': 32, 'delete': 32, 'replace': 0, 'insert': 0})"
64,1,done in other file,positive,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ","('m be a fo the st o e seis , u t s assured , wonderfully espctful o t pa d thrilling engh o ma t abundantly cer th this movie heomenon s once gai reinvented tsel f a w gnration .', {'total_alterations': 50, 'delete': 50, 'replace': 0, 'insert': 0})"
65,0,done in other file,negative,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","('ultimately els mpy and unsatisfying , li swallown a comunon wfr ithou e we .', {'total_alterations': 18, 'delete': 18, 'replace': 0, 'insert': 0})"
66,0,done in other file,negative,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,"(""wt the director a ' d is ke eher f l ilmr s w peroas iteesting o ort caring out ."", {'total_alterations': 27, 'delete': 27, 'replace': 0, 'insert': 0})"
67,0,done in other file,negative,the heavy-handed film is almost laughable as a consequence . ,"('e heavy-handed fl is almost luhable s a nsequence .', {'total_alterations': 9, 'delete': 9, 'replace': 0, 'insert': 0})"
68,0,done in other file,negative,an unclassifiably awful study in self - and audience-abuse . ,"('n uncassiiably awful sud in lf - a audience-abuse .', {'total_alterations': 9, 'delete': 9, 'replace': 0, 'insert': 0})"
69,0,done in other file,negative,no way i can believe this load of junk . ,"('n a i n believe ti load o junk .', {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
70,1,done in other file,positive,"a gorgeous , witty , seductive movie . ","('a gorgus , ity , sedutie ovi .', {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
71,0,done in other file,negative,there are plot holes big enough for shamu the killer whale to swim through . ,"('tee r pt holes big enoh r shm e kile wae o swim trugh .', {'total_alterations': 21, 'delete': 21, 'replace': 0, 'insert': 0})"
72,0,done in other file,negative,or emptying rat traps . ,"('o emptying rat traps .', {'total_alterations': 1, 'delete': 1, 'replace': 0, 'insert': 0})"
73,0,done in other file,negative,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","('o close to t hrs e audience s focd o nure three erinally depressed , mostly inticulate , hpe dysuctional families for the rce o o .', {'total_alterations': 27, 'delete': 27, 'replace': 0, 'insert': 0})"
74,1,done in other file,negative,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ","(""dazze ih s fuly-ritten characters , i dtrmined stylishness ( wih always relat o chacters and sor ) a jhnn dnkwoth 's bs oundtrac i ars ."", {'total_alterations': 34, 'delete': 34, 'replace': 0, 'insert': 0})"
75,0,done in other file,negative,"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ","(""determined t b fun , d bouncy , with energetic usicas , t humor i n't quite gage th alt ."", {'total_alterations': 16, 'delete': 16, 'replace': 0, 'insert': 0})"
76,0,done in other file,negative,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ","(""it ' inofensve , cheerful , ilt o inpir e yun people , set o a unending sountrak f beh pry o nmbes d ade fm its remakabl caeawork and awsme snery , t ' about a exciting as a uburn ."", {'total_alterations': 44, 'delete': 44, 'replace': 0, 'insert': 0})"
77,1,done in other file,negative,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,"('griffiths rovs s s that rr minary o continually raie t sandar f her rfession .', {'total_alterations': 20, 'delete': 20, 'replace': 0, 'insert': 0})"
78,0,done in other file,negative,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . ,"('a least one cne s s disgusting ha vewrs may e hd pressed to rtan their luc .', {'total_alterations': 16, 'delete': 16, 'replace': 0, 'insert': 0})"
79,0,done in other file,negative,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,"('amricn ca encurage ueul lughtr t stereotypes on a indianamrican oud recogze .', {'total_alterations': 20, 'delete': 20, 'replace': 0, 'insert': 0})"
80,1,done in other file,positive,one of the smartest takes on singles culture i 've seen in a long time . ,"(""one of h smartest tke o singles culture i 've en n a ln tm ."", {'total_alterations': 12, 'delete': 12, 'replace': 0, 'insert': 0})"
81,1,done in other file,negative,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ","('unie h peey wham-bam fect o mo hollwod offeris , haracte development - and re impotatly , chaacer empat - i a e heart of italian r binners .', {'total_alterations': 35, 'delete': 35, 'replace': 0, 'insert': 0})"
82,1,done in other file,positive,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,"('zhn ... a dn a mazig o o ettin realistic perfrmance om his mnly nonprofessional cs .', {'total_alterations': 22, 'delete': 22, 'replace': 0, 'insert': 0})"
83,0,done in other file,negative,big fat waste of time . ,"('g fat waste f im .', {'total_alterations': 5, 'delete': 5, 'replace': 0, 'insert': 0})"
84,0,done in other file,negative,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","('ve it a een mhaw a a sheet of fre-rd flame tatos covering s shulde , oweve , kimr ees o e posing , ther ha acng .', {'total_alterations': 32, 'delete': 32, 'replace': 0, 'insert': 0})"
85,0,done in other file,negative,chokes on its own depiction of upper-crust decorum . ,"('chokes o i o epicion of uper-crst corum .', {'total_alterations': 11, 'delete': 11, 'replace': 0, 'insert': 0})"
86,0,done in other file,negative,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,"(""the moviegoi quivalet of going o a dinr pay a ben orce o watch the host d hoses 's om video f ter by s bih ."", {'total_alterations': 30, 'delete': 30, 'replace': 0, 'insert': 0})"
87,0,done in other file,negative,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,"('oes ... ucomfortbly ose o coasting n e tred of h biyle hie .', {'total_alterations': 18, 'delete': 18, 'replace': 0, 'insert': 0})"
88,0,done in other file,negative,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,"('es lite or tn ay a innocuo ga of fill-in - te-blank th a taic at .', {'total_alterations': 23, 'delete': 23, 'replace': 0, 'insert': 0})"
89,0,done in other file,negative,"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ","('th movie i sething o an mpostr itef , stetchig n padin t merial in a blur o ea ed and distating camera wo .', {'total_alterations': 29, 'delete': 29, 'replace': 0, 'insert': 0})"
90,1,done in other file,negative,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ,"('i y eoy oe thoughul comedies ih inteesing oflicted caracers ; ts n is for y .', {'total_alterations': 23, 'delete': 23, 'replace': 0, 'insert': 0})"
91,0,done in other file,negative,just embarrassment and a vague sense of shame . ,"('ut embarrassmn a a age sense f shm .', {'total_alterations': 11, 'delete': 11, 'replace': 0, 'insert': 0})"
92,1,done in other file,negative,"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ","('all--all , t lm s n enjyale n frnky told ta o a eope h lv among u , but o necesrily wt u .', {'total_alterations': 31, 'delete': 31, 'replace': 0, 'insert': 0})"
93,1,done in other file,positive,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ","('hi illuinatng documentary transcends o precoceive vson f h hl ln n t inhabians , rvaling t uan complexite beneh .', {'total_alterations': 33, 'delete': 33, 'replace': 0, 'insert': 0})"
94,1,done in other file,positive,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ","('exciting d direct , with ght magey th shows js enou o keep u n o to .', {'total_alterations': 19, 'delete': 19, 'replace': 0, 'insert': 0})"
95,1,done in other file,negative,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ","('a lasant eoug roace th inelletual undepinings , t kd f ove tt ntertins ev s i tun madeingly pedictabl .', {'total_alterations': 33, 'delete': 33, 'replace': 0, 'insert': 0})"
96,1,done in other file,positive,collateral damage finally delivers the goods for schwarzenegger fans . ,"('collatal daae finally livers e goods o schwarzngger fans .', {'total_alterations': 12, 'delete': 12, 'replace': 0, 'insert': 0})"
97,0,done in other file,negative,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,"('ma wi n discernible rft n monsously sanctimonus in deain it childhood loss .', {'total_alterations': 17, 'delete': 17, 'replace': 0, 'insert': 0})"
98,0,done in other file,negative,"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ","(""a the ampe-u on hawk-tyl sunt n thrashi ap-meal c ' digise h at ta , reay , e 've be here , oe at ."", {'total_alterations': 36, 'delete': 36, 'replace': 0, 'insert': 0})"
99,1,done in other file,positive,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,"('y g t gee wedig uses sreotypes i a elightul bed o sweet omnce a ovingl dshe out hor .', {'total_alterations': 27, 'delete': 27, 'replace': 0, 'insert': 0})"
100,0,done in other file,negative,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","(""cobinin uik-cut editg n a barig eay metal mh of the te , beck sem o b under the illsio ha h ' shotng e latest system f a down vio ."", {'total_alterations': 33, 'delete': 33, 'replace': 0, 'insert': 0})"
101,1,done in other file,positive,blanchett 's performance confirms her power once again . ,"(""bnchett 's perfrmanc conirs e per oc agi ."", {'total_alterations': 14, 'delete': 14, 'replace': 0, 'insert': 0})"
102,1,done in other file,positive,"an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . ","(""a opratc , sprawig picue th 's enertiningly acd , magnficenty shot n grping ough o susan mo f its 17minute enth ."", {'total_alterations': 31, 'delete': 31, 'replace': 0, 'insert': 0})"
103,0,done in other file,negative,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ","('imposo has a hndfu o thrillg moments and a cope o go perfrmaces , t the ovi os t qui y .', {'total_alterations': 26, 'delete': 26, 'replace': 0, 'insert': 0})"
104,1,done in other file,negative,"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ","('not oy are h specl effects and narrative lw mu mpoved , n dnie raclife more emotinlly assertive th time aoud a hry , t h im cojres e mai of auho .k owlin s oks .', {'total_alterations': 48, 'delete': 48, 'replace': 0, 'insert': 0})"
105,0,done in other file,negative,you wonder why enough was n't just a music video rather than a full-length movie . ,"('y wode why nouh a t js a usi ieo rather an a full-lnth mve .', {'total_alterations': 22, 'delete': 22, 'replace': 0, 'insert': 0})"
106,1,done in other file,positive,... a magnificent drama well worth tracking down . ,"('. a agnificet dam well oth trackg down .', {'total_alterations': 10, 'delete': 10, 'replace': 0, 'insert': 0})"
107,1,done in other file,negative,the magic of the film lies not in the mysterious spring but in the richness of its performances . ,"('h mag o h fl li t i t mstrious sing b n h ricnes o s perfrmanes .', {'total_alterations': 32, 'delete': 32, 'replace': 0, 'insert': 0})"
108,0,done in other file,negative,"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ","('his medy premises are often acneyed r ut pla cue , calculad t prooe shocked laugte , ithot ollwing p on a deer lel .', {'total_alterations': 27, 'delete': 27, 'replace': 0, 'insert': 0})"
109,1,done in other file,negative,"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . ","('mccoaghey s n o watch , t dgons e ka , o mc fe n e cipt .', {'total_alterations': 25, 'delete': 25, 'replace': 0, 'insert': 0})"
110,1,done in other file,negative,the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,"('e hatea levely roes t cros-cultura diffeence bewen gul and yan .', {'total_alterations': 20, 'delete': 20, 'replace': 0, 'insert': 0})"
