id,label,result_original,result_attacked,original_text,attacked_text
15,0,negative,negative,"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . ","('the man fpo elysian fkeldcs p a cold , bliss-less work thd groans along thinking itself some oimportanut comment on how life throbw us okme beguiling curves .', {'total_alterations': 14, 'delete': 4, 'replace': 6, 'insert': 4})"
16,0,negative,negative,"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . ","('pergptive in nit risionp ot nascent industrialized wrl politics jgs zq new rtu pormm , but fawru too clunky g didiacic nde sddledr with scenes thasti seem simply an ill fit og this movie p.b', {'total_alterations': 34, 'delete': 10, 'replace': 8, 'insert': 16})"
17,0,negative,negative,it made me want to wrench my eyes out of my head and toss them at the screen . ,"('it made me want io wrench my eyes uz of my head add tos hen q the sceeyn i', {'total_alterations': 16, 'delete': 7, 'replace': 6, 'insert': 3})"
18,1,positive,positive,"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . ","('cam mustpsee npfor the davd mamet ezthusiat and for anyone who appreciates intelligent , tllish moviemking .', {'total_alterations': 14, 'delete': 4, 'replace': 6, 'insert': 4})"
19,1,positive,negative,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ","('thei weight ro th nriece , the uoerrng professionalism ov tht chilly prodmtion b anu the fascination embedudeod in lh lurid tosc prsvg recommenatiob enougp .uj', {'total_alterations': 34, 'delete': 10, 'replace': 14, 'insert': 10})"
20,1,positive,negative,puts a human face on a land most westerners are unfamiliar with . ,"('iuts n human fwaie on a nd moos westerners are munfamilriar zit .', {'total_alterations': 14, 'delete': 4, 'replace': 6, 'insert': 4})"
21,1,negative,negative,"minority report is exactly what the title indicates , a report . ","('minority reppor i exactly what tde title idndicaes , a repopr .', {'total_alterations': 10, 'delete': 4, 'replace': 3, 'insert': 3})"
22,1,positive,positive,"good car chases , great fight scenes , and a distinctive blend of european , american and asian influences . ","('gpooj car hasem kz gewat fight scenes wq n a distinctive blid okfx eropeanp al anewican and asyan influences .ta', {'total_alterations': 28, 'delete': 8, 'replace': 8, 'insert': 12})"
23,1,positive,positive,"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama . ","('isa gorhgeous , yigh-swpirited musicv froz india tha exquisitely blends yuosic , dance , sn , and hgt diraa xe', {'total_alterations': 22, 'delete': 7, 'replace': 7, 'insert': 8})"
24,0,negative,negative,"not only unfunny , but downright repellent . ","('nohk olx unfunny sf but dojwnrigpt repellent p', {'total_alterations': 10, 'delete': 1, 'replace': 6, 'insert': 3})"
25,1,positive,positive,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ","('( lawrence bounces ) aq otvr the stage , ancirng , running y,t weatcng a mopping hs faceq qand generally displayng ahet wac talent ta bruht him fce in the first place .', {'total_alterations': 32, 'delete': 14, 'replace': 10, 'insert': 8})"
26,0,negative,negative,"does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . ","('pdes zt offer much besdfes gab soullessness ,u rauncrhz ohanguage and a swriem m rutawl hetx pizes .s.p. at raiybse the ba on mtylizvd ycxreen violence .', {'total_alterations': 36, 'delete': 10, 'replace': 14, 'insert': 12})"
27,1,positive,negative,"a poignant , artfully crafted meditation on mortality . ","('q podnant pd artgsully crafted medijatioin eqn mortality .', {'total_alterations': 14, 'delete': 2, 'replace': 7, 'insert': 5})"
28,0,negative,negative,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","('as gl` chics flicks sz ggom , bhts one m pretty miserable a resqodting ta string-pulling aathr than legtimatez chaqactep development and intelligent plotting .', {'total_alterations': 26, 'delete': 6, 'replace': 10, 'insert': 10})"
29,1,positive,negative,it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ,"(""it 's one hevack x a character study -- nt oqz hearst or davies cutz of tau umioue redlatinship betwkgen trtem ."", {'total_alterations': 22, 'delete': 4, 'replace': 10, 'insert': 8})"
30,0,negative,negative,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,"(""ex ut's hampered lby a lifetime-nchanlel uind of plqt and a lead actress who is bot vfx r depth hp"", {'total_alterations': 20, 'delete': 4, 'replace': 8, 'insert': 8})"
31,1,positive,positive,"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ","(""what 's surprising abyouto aulrl frontal is tthbt degpiteo cit overt self-awareness tm cpajts w the jmovi sftilnl manage uf break past fthq artifiic nn thoroughly enggq you ."", {'total_alterations': 30, 'delete': 6, 'replace': 11, 'insert': 13})"
32,1,positive,positive,i just loved every minute of this film . ,"('abi just loved every minwjte of this film gf', {'total_alterations': 6, 'delete': 0, 'replace': 2, 'insert': 4})"
33,1,positive,negative,a woman 's pic directed with resonance by ilya chaiken . ,"(""hv wjmn 's pic direcatced itt resonance by iloy chaiken u"", {'total_alterations': 12, 'delete': 3, 'replace': 5, 'insert': 4})"
34,0,negative,negative,a by-the-numbers patient/doctor pic that covers all the usual ground ,"('ba by-the-numbers patieit/djoctor pic that covers nll the uapual rgrond', {'total_alterations': 10, 'delete': 1, 'replace': 5, 'insert': 4})"
35,1,positive,negative,michael gerbosi 's script is economically packed with telling scenes . ,"('michael gerbosi us script bi economically packed ait teltibg scenes .', {'total_alterations': 10, 'delete': 4, 'replace': 3, 'insert': 3})"
36,1,positive,negative,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ","(""there 'qas something auspicious b, hnw darn , too , aou the rtkistic onstinct ftyhat pushes a majority-oriented dirwctr like stvef spielrg to follow .d. wbtph vthisn chmllengingt rexqort sm aigble quo unnerve the majority ."", {'total_alterations': 44, 'delete': 15, 'replace': 12, 'insert': 17})"
37,1,positive,positive,"... a fun little timewaster , helped especially by the cool presence of jean reno . ","('.y r run lidtle timewaster , hetrped especxally pky tbe cool preece of jen reno .', {'total_alterations': 20, 'delete': 6, 'replace': 10, 'insert': 4})"
38,0,negative,negative,but it 's too long and too convoluted and it ends in a muddle . ,"('bi vht xs too lxng and too convoluted anu it ends ihm g xmudle sk', {'total_alterations': 18, 'delete': 5, 'replace': 6, 'insert': 7})"
39,0,negative,negative,a valueless kiddie paean to pro basketball underwritten by the nba . ,"('a valueless kiddie paean to pn baskjball underwritedn by the nba f', {'total_alterations': 8, 'delete': 4, 'replace': 2, 'insert': 2})"
40,1,positive,positive,"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ","('z iymple u but gzrity kayd xfell-acted ensemble drama thop enczompsses voa potent etazphor for aa country still delng wi itec fasaism tast .', {'total_alterations': 32, 'delete': 10, 'replace': 10, 'insert': 12})"
41,0,negative,negative,... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . ,"('..b et baringf rade of talking hesd and tedhncal gibberish thvt will do little to advance fhv lrnvux cause .', {'total_alterations': 18, 'delete': 5, 'replace': 9, 'insert': 4})"
42,1,positive,negative,"if you 're hard up for raunchy college humor , this is your ticket right here . ","('if you rw hard w fuo ranchyq coklegoe hmor , tphs kl you tike right erw r', {'total_alterations': 28, 'delete': 12, 'replace': 10, 'insert': 6})"
43,0,negative,negative,the problem with this film is that it lacks focus . ,"('tvh problem mwmith twhisz film qvs thly it wacpks focus hg', {'total_alterations': 16, 'delete': 2, 'replace': 5, 'insert': 9})"
44,0,positive,negative,"an absurdist comedy about alienation , separation and loss . ","('ahn absurdist cmed about alienation n, sepfwaration and lus rv.', {'total_alterations': 12, 'delete': 3, 'replace': 3, 'insert': 6})"
45,1,positive,negative,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ","(""ay coda am evmexry zseose , the pinocnhejt case splits time bemtweuen tq minute-by-minute account fw tc btish csrt 's extqraditio liess gmce nd xe regime 's talkihng-headz skrvivers ."", {'total_alterations': 36, 'delete': 8, 'replace': 15, 'insert': 13})"
46,1,positive,positive,"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . ","('(t t sb his beguiling belgian aable , very euh its own djolll aa delicate little film i fs solqme touching thns z say aobou what h iqmportanc qq oife pamd ypy .', {'total_alterations': 36, 'delete': 9, 'replace': 18, 'insert': 9})"
47,0,negative,negative,it all feels like a monty python sketch gone horribly wrong . ,"('j all feels ike a monlyg pyhn skeycbh gone horikly woroig .', {'total_alterations': 14, 'delete': 5, 'replace': 6, 'insert': 3})"
48,1,positive,positive,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ","(""awesome creatures , brethtakinr scoeery tw and cpic kattfe sclenkes add z mtf ajnoter ` spectacular spectacle . '"", {'total_alterations': 18, 'delete': 5, 'replace': 6, 'insert': 7})"
49,0,negative,negative,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ","('o he whole lq the rmovic lacks wgt , feplint adi bjievability to copensat f iyots incessant coarseness abp bnalit .', {'total_alterations': 26, 'delete': 11, 'replace': 9, 'insert': 6})"
50,1,positive,positive,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ","('bace iok a devilishly wisy cripu by hethere mcgowan and niels mueller , the film gets great laughs , uta never it otae uxqpense of id characters', {'total_alterations': 20, 'delete': 7, 'replace': 7, 'insert': 6})"
51,0,negative,negative,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . ","('drhgonfl hnr eano atmosqpher v,c ns tension u- nochng but botner pw, flailinm away w', {'total_alterations': 24, 'delete': 7, 'replace': 7, 'insert': 10})"
52,1,positive,positive,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ","('imarti and pbarbwra are complex charaaciers -x sometimes tender l sometimes angry j-x aod the elicatie performances by seu wolte and vilcveka seldahl ma thekinr hoppes anqt frustnatigons vobvid .', {'total_alterations': 34, 'delete': 9, 'replace': 10, 'insert': 15})"
53,1,positive,positive,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ","('tt vitlity of tae actors keeps the igntbensity v tiu film high vg evn as tzhe strafings sbaend tugetmher qc', {'total_alterations': 24, 'delete': 5, 'replace': 11, 'insert': 8})"
54,1,positive,negative,there 's a wickedly subversive bent to the best parts of birthday girl . ,"(""hre 's a wickedly subvrsve befk g wtho best phrns x bciprthday girl b"", {'total_alterations': 18, 'delete': 6, 'replace': 9, 'insert': 3})"
55,0,negative,negative,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ","(""wnce ( kim w begins on overplay thpte slhorck tactics adr bait-andd-tackle metaphors a gyoqu may excide it 's too hragh a xric to pay cfo vai shimmefrina picterek postcard ."", {'total_alterations': 32, 'delete': 7, 'replace': 7, 'insert': 18})"
56,1,positive,positive,"an entertaining , colorful , action-filled crime story with an intimate heart . ","('au entertfhining de colorjfil ,t action-filled cimle tor with an inimat heart g', {'total_alterations': 18, 'delete': 5, 'replace': 8, 'insert': 5})"
57,1,positive,positive,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,"('it deskrvkes h bfd seen by anyone with even a passing zinterzst ynd zte events shaping thk uworad beyond their owlpn horions .', {'total_alterations': 20, 'delete': 4, 'replace': 7, 'insert': 9})"
58,1,positive,positive,an exquisitely crafted and acted tale . ,"('an exjisitely lcfrafted n acted tale .', {'total_alterations': 6, 'delete': 3, 'replace': 1, 'insert': 2})"
59,1,positive,positive,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ","(""ilgooking aristocrveatic , luminous yee caraeorn ix jane hamilog s'm exemplary costjums , rampling gives ao ptrformanne ta duld uot hh improved upon . '"", {'total_alterations': 28, 'delete': 8, 'replace': 10, 'insert': 10})"
60,0,negative,negative,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","('schaeffer abs to find some hook on kqhich e hpg isx persistjentlyq useless movies , and cet mheght k well bf the resmuslitation of tkhe miwdlqe-aged gharcter dj', {'total_alterations': 30, 'delete': 6, 'replace': 13, 'insert': 11})"
61,0,negative,negative,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","(""j showwcses carvey t gaent for koices cn but t nmarlys enogughg ahnd not without taxing eneoy drop of lned 's pabtixnce ob get to the goizd stuff ut"", {'total_alterations': 32, 'delete': 7, 'replace': 14, 'insert': 11})"
62,0,negative,negative,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,"('aas science-fiction pastiche sx lackag in orbiginality tphaqt if you stripped away xitsl inspiraiops there woulcg be nprepious little sft u', {'total_alterations': 22, 'delete': 4, 'replace': 8, 'insert': 10})"
63,0,negative,negative,"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ","('in exactly gh9 mfnutel , umos sofa whceh pssea wfs slowly ha kisf e iod bbn tting naked on n ioo e formula g1 rnk from qjuirkby to jzrk fo uttesa turkeyi .', {'total_alterations': 46, 'delete': 13, 'replace': 18, 'insert': 15})"
64,1,positive,positive,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ","(""xmay be r from ne abet uof se sriec om dt k 'u assured , wonderfully rzespeytful of its kaast and thrillil enough to mbke iih abundanatxy cqlekr that thsg moviefn paaenomenon has once agani rekinventez itself for a new generation gg"", {'total_alterations': 48, 'delete': 13, 'replace': 17, 'insert': 18})"
65,0,negative,negative,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","('ultikatel feels empy and unsatisfying ug, wlfike swallowing n comunioo wafri withrut the inqe j', {'total_alterations': 20, 'delete': 7, 'replace': 5, 'insert': 8})"
66,0,negative,negative,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,"(""wast the director ca n't do is mkj either w val bixlmer 's qtw personas intteriesting krk wxrh yaringl oaoout ge."", {'total_alterations': 22, 'delete': 5, 'replace': 7, 'insert': 10})"
67,0,negative,negative,the heavy-handed film is almost laughable as a consequence . ,"('the heavy-handed film vx almost ldughayle us a consequence .', {'total_alterations': 6, 'delete': 1, 'replace': 4, 'insert': 1})"
68,0,negative,negative,an unclassifiably awful study in self - and audience-abuse . ,"('n unclassifiably awiyl study m svlrf - and audience-abuse .', {'total_alterations': 8, 'delete': 2, 'replace': 5, 'insert': 1})"
69,0,negative,negative,no way i can believe this load of junk . ,"('no ay rgi can bvlievke this load bof junk h', {'total_alterations': 10, 'delete': 1, 'replace': 5, 'insert': 4})"
70,1,positive,positive,"a gorgeous , witty , seductive movie . ","('a gorgeous ,cp witty , seductive movie ym', {'total_alterations': 4, 'delete': 0, 'replace': 1, 'insert': 3})"
71,0,negative,negative,there are plot holes big enough for shamu the killer whale to swim through . ,"('tkere he plot hlvs bijm enough iyfor shamu cme killeb ihtle to swim through .hd', {'total_alterations': 18, 'delete': 2, 'replace': 11, 'insert': 5})"
72,0,negative,negative,or emptying rat traps . ,"('oorb emptying rat rapsy .a', {'total_alterations': 6, 'delete': 1, 'replace': 1, 'insert': 4})"
73,0,negative,negative,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","('for close zo wf xhkours the audience ts frkced to endra three terminalm depressld pf, mostly inaltoculate , hyper dysfunctional families foru thhe price of e fu', {'total_alterations': 28, 'delete': 9, 'replace': 8, 'insert': 11})"
74,1,positive,positive,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ","(""djlzzles with its fully-wrivttun characters nh, is devermcned stylishness ( which atgways elate nt characturs n story ) and jchnn dankkwoth 't bist soundtrack ieo yearqas ."", {'total_alterations': 32, 'delete': 10, 'replace': 10, 'insert': 12})"
75,0,positive,negative,"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ","(""determned to be fhc nz, ni bouncy , fioth nergetc musicals , the humor qir j'tu quite pecgage ethiso advmult ."", {'total_alterations': 24, 'delete': 5, 'replace': 9, 'insert': 10})"
76,0,negative,negative,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ","(""etf 'p inoffensive , cheerful fh built to ilnspir hne jouxng people , oet qo za unendiad soundtrack zp beach party pop numbelsj and aside tlom its remarkable camerawork yd wsome ceery z est 's about as exciting as a ueburn ."", {'total_alterations': 40, 'delete': 11, 'replace': 19, 'insert': 10})"
77,1,positive,positive,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,"(""grilfftiths propves she 's bht akre luvminar wpo continually raises the standard hf her prmfessio ze."", {'total_alterations': 18, 'delete': 5, 'replace': 5, 'insert': 8})"
78,0,negative,negative,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . ,"('va least one skee o so disgusting that vieees day xb hard prnsse to reddain their luh ko', {'total_alterations': 20, 'delete': 8, 'replace': 8, 'insert': 4})"
79,0,positive,negative,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,"('american dchuai ekcouragts rueful laughter ath stereotypes nls an induian-amfrican wuyld recognize z', {'total_alterations': 14, 'delete': 2, 'replace': 7, 'insert': 5})"
80,1,positive,positive,one of the smartest takes on singles culture i 've seen in a long time . ,"(""one of thjt smartest takes on sidglks culture i 'zye sem in z aloeng ti qy"", {'total_alterations': 16, 'delete': 4, 'replace': 6, 'insert': 6})"
81,1,positive,positive,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ","('unlike tg spbeby wham-bam effect uz pst hlbywood offlerintgs q vcaharacter develoipmynt -- jad mhrpe imporbantly v,r character emprthr -- is t thbq uhearkt oafp ytaian for beginners .', {'total_alterations': 38, 'delete': 7, 'replace': 16, 'insert': 15})"
82,1,positive,positive,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,"('zhang ... htg done an nmazing jbn oq getting realistic performances from his many nonparofessionaol cast .mh', {'total_alterations': 14, 'delete': 4, 'replace': 4, 'insert': 6})"
83,0,negative,negative,big fat waste of time . ,"('iijg fua waste bgf cxme .', {'total_alterations': 8, 'delete': 1, 'replace': 4, 'insert': 3})"
84,0,negative,negative,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","('envjn wit a cgreei mohawk and kd sheet of fie-rev flame tlttoos coveryn his shoulder , however , kilmer sews mtf s posing bf athet th acting .', {'total_alterations': 28, 'delete': 10, 'replace': 11, 'insert': 7})"
85,0,negative,negative,chokes on its own depiction of upper-crust decorum . ,"('chokes on its own tepicjtion of upser-cvust decorum et', {'total_alterations': 6, 'delete': 0, 'replace': 4, 'insert': 2})"
86,0,negative,negative,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,"(""the moviegoing equialent a gkin pt a dinner ary fhd bking forced t watch the husx and hostess 's home vieo of theos kajy 's bbirthj g"", {'total_alterations': 28, 'delete': 8, 'replace': 17, 'insert': 3})"
87,0,negative,negative,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,"('cses ... uncomfortably close tv coasting in tghge teadq of tlec biaccle theft .m', {'total_alterations': 16, 'delete': 5, 'replace': 4, 'insert': 7})"
88,0,negative,negative,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,"('oest little me twn plua l innocuous gam of flllc-in k the-bclanwks wi f tragidtc ipaxst .', {'total_alterations': 26, 'delete': 10, 'replace': 6, 'insert': 10})"
89,0,negative,negative,"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ","('twxis mdvi c something of f impstoir tseef ur stretching anju pddig ywts material ix ahh blur f dzgad edj aln distracting camera wfoprk .', {'total_alterations': 36, 'delete': 11, 'replace': 13, 'insert': 12})"
90,1,positive,negative,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ,"('if xou eno more thoughtful coedes witgu ineresing conflictcd characters cq fhs n zs fet y nr', {'total_alterations': 26, 'delete': 13, 'replace': 8, 'insert': 5})"
91,0,negative,negative,just embarrassment and a vague sense of shame . ,"('just ebarrassmezt arndg ags vaguy ens p shjhame .', {'total_alterations': 16, 'delete': 6, 'replace': 2, 'insert': 8})"
92,1,positive,positive,"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ","('all-mnall , athue film is an njoyablf and frahnkldy told tale bx nc lpeopule wuh live among ul , ut not necessarity with t we.', {'total_alterations': 26, 'delete': 5, 'replace': 11, 'insert': 10})"
93,1,positive,positive,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ","('thim ilumnating docxuwentary transcends our preconceived vhsinn bo tkek oy land and its inhaabitans , revealing the hkmyan complexities beneath d', {'total_alterations': 20, 'delete': 7, 'replace': 7, 'insert': 6})"
94,1,positive,positive,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ","('exciting and direct t,j with ghowt wimagerp hfat shows just eoough mt kewpp us d our tos .', {'total_alterations': 20, 'delete': 7, 'replace': 4, 'insert': 9})"
95,1,positive,positive,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ","('w plevsank enoughch romance with invellectualz vndepinnings , the kind of movie that entertains even asfx it turns maddeningly predictable p', {'total_alterations': 14, 'delete': 1, 'replace': 8, 'insert': 5})"
96,1,positive,positive,collateral damage finally delivers the goods for schwarzenegger fans . ,"('collateral rdamagq finally delivers the goods po schwarzenueger fans .mx', {'total_alterations': 8, 'delete': 2, 'replace': 2, 'insert': 4})"
97,0,negative,negative,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,"('made witmh no aiscernibgle craft and monstrously stanctimcnious in eling xwithq chtldhoo loss yv', {'total_alterations': 14, 'delete': 3, 'replace': 5, 'insert': 6})"
98,0,negative,negative,"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ","(""acls kihe amlped-tp tony hakwkgstyle stunts and thrashing rap-metal i grt disguise ite fact that sp, really zp oe 'juve leenj hre mo done thltm wq"", {'total_alterations': 32, 'delete': 4, 'replace': 13, 'insert': 15})"
99,1,positive,positive,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,"('my bigg fat greek wedding uses stereotypes ia a delightful blhendd of sweea wmance and lovingwlby dished out humor v', {'total_alterations': 14, 'delete': 3, 'replace': 4, 'insert': 7})"
100,0,negative,negative,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","(""tombipning quick-cut emitin and a blaring peeavy metal sch of the ytme z beck seems t ev under the illsin hit uxe 's szooing the olatecst ystwm wfi mc down vsideoe ."", {'total_alterations': 34, 'delete': 10, 'replace': 13, 'insert': 11})"
101,1,positive,positive,blanchett 's performance confirms her power once again . ,"(""blanchetxtx 's performjajnce conqirms je powheqr hce again yk"", {'total_alterations': 14, 'delete': 2, 'replace': 5, 'insert': 7})"
102,1,positive,positive,"an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . ","(""anz opeyratc ig svprawqling picture at v' entertainingly eacgted ,s magnificently shot and grippibg nnougg f sudfain moso ao its 1a0-miute lengtrh y"", {'total_alterations': 34, 'delete': 9, 'replace': 12, 'insert': 13})"
