id,label,result_original,result_attacked,original_text,attacked_text
28,0,negative,negative,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","('b g chick flick vk m , this dnex iy prety mihperable yf resorting teom string-pullifnng rthfr than legitima character develcpmpent and inteldigen uloting s', {'total_alterations': 36, 'delete': 10, 'replace': 16, 'insert': 10})"
29,1,positive,negative,it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ,"(""it 's ne hc fn a chiaracte rstud -- ngw vdf hearst xor vavqies but gf tawe unniqe ehationship eeween themzp t"", {'total_alterations': 36, 'delete': 11, 'replace': 13, 'insert': 12})"
30,0,negative,negative,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,"('ints a hampered boy har lifetme-rchannel pkinde gf clt ed h lead atress ho isiq uat tofe hber depsho mg', {'total_alterations': 36, 'delete': 6, 'replace': 15, 'insert': 15})"
31,1,positive,positive,"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ","('qha vsc suprsing abot fpulel frontal y thetc depgite itg overt elf-awarenss ,p rts eo e mvvii sthill manayeb oq brekaks st uh azrttifice and thworaughly engiag ynu .', {'total_alterations': 50, 'delete': 19, 'replace': 14, 'insert': 17})"
32,1,positive,negative,i just loved every minute of this film . ,"('ui juspa lxovd eey minmite cm tmi wbilm hv', {'total_alterations': 18, 'delete': 4, 'replace': 8, 'insert': 6})"
33,1,positive,negative,a woman 's pic directed with resonance by ilya chaiken . ,"('a wma st pb birectedf with respance byer ilyyq chaiken .', {'total_alterations': 14, 'delete': 5, 'replace': 4, 'insert': 5})"
34,0,negative,negative,a by-the-numbers patient/doctor pic that covers all the usual ground ,"('pv by-the-numbers patien/dctor pic that covers all tfue usaz ghroundk', {'total_alterations': 10, 'delete': 3, 'replace': 3, 'insert': 4})"
35,1,positive,negative,michael gerbosi 's script is economically packed with telling scenes . ,"(""michael gerbosi 'ys scripeq s mconkmically zpcked wivjh ellingx wceees ."", {'total_alterations': 16, 'delete': 2, 'replace': 10, 'insert': 4})"
36,1,positive,positive,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ","('thke y something auspicious uf andm daring , oc cs, mout e aristtic inscict that pushes kk majdority-oriknted direcdteor like steaenw szpieberg t follow l.ik. fwiath whds challengg report so liacle tlb nneve tka majority ts', {'total_alterations': 54, 'delete': 17, 'replace': 18, 'insert': 19})"
37,1,positive,positive,"... a fun little timewaster , helped especially by the cool presence of jean reno . ","('... a fun lgtttle oiymewaster , hcleped espeialily a che cpol pesene x jejnw zreo np', {'total_alterations': 24, 'delete': 6, 'replace': 11, 'insert': 7})"
38,0,negative,negative,but it 's too long and too convoluted and it ends in a muddle . ,"('obuat it cs joh long fad too convoluted and im tndn y x muddle ty', {'total_alterations': 18, 'delete': 2, 'replace': 12, 'insert': 4})"
39,0,negative,negative,a valueless kiddie paean to pro basketball underwritten by the nba . ,"('a valukeess kcidde phjean to plrn basketball pderwritten o tihe nbai .d', {'total_alterations': 18, 'delete': 4, 'replace': 7, 'insert': 7})"
40,1,positive,positive,"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ","('a himple , u ggitjy d welhz-acted ensekmfble drama thtab encomsses nla pwotlent mqetaphzr oi wa country still dealing withha its fasciat pds qx', {'total_alterations': 34, 'delete': 10, 'replace': 9, 'insert': 15})"
41,0,negative,negative,... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . ,"('.g..v vj borisno oaade i tlkingw peads a technical gibberirsh tt wplo n dlittloe rj advance gth linsj cause .', {'total_alterations': 32, 'delete': 9, 'replace': 14, 'insert': 9})"
42,1,positive,negative,"if you 're hard up for raunchy college humor , this is your ticket right here . ","(""mt xyoug 're hyare vp for ratunochy cltege hmoq we wthhis os ycurl ticket rifghtw here yk"", {'total_alterations': 28, 'delete': 4, 'replace': 10, 'insert': 14})"
43,0,negative,negative,the problem with this film is that it lacks focus . ,"('thell problem with thqris fi rs that yt lacks fohues .', {'total_alterations': 16, 'delete': 6, 'replace': 1, 'insert': 9})"
44,0,positive,negative,"an absurdist comedy about alienation , separation and loss . ","('ats absurdist coed abt alienjaion zl separation and hass w', {'total_alterations': 14, 'delete': 6, 'replace': 4, 'insert': 4})"
45,1,positive,negative,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ","(""a da in qvcry senske , tise pinoyhyet chye sdplit tixe between o minute-by-minute account fv hu briktishp cqurw 's exradiion chess game zavnd the rugige 's tralkig-head suvivors x.a"", {'total_alterations': 38, 'delete': 9, 'replace': 17, 'insert': 12})"
46,1,positive,positive,"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . ","('k( t )y yhis beguiling elgyan fable , very muchlq t n droxl anj adelicatge little film jf, hais oobme touching lhings pf sdy about phag l mmxortant gna ihfe n rphy zh', {'total_alterations': 48, 'delete': 11, 'replace': 20, 'insert': 17})"
47,0,negative,negative,it all feels like a monty python sketch gone horribly wrong . ,"('it ylly feeas lke tae oety pyewon ssesch koqne orrcibly vyong .', {'total_alterations': 20, 'delete': 3, 'replace': 12, 'insert': 5})"
48,1,positive,positive,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ","('awsomn crreature , beathtakibng syenry xo lwnd epic xbaetle scenes an uvl tryo oabnother ` spectacular spetcle ei sd', {'total_alterations': 30, 'delete': 8, 'replace': 9, 'insert': 13})"
49,0,negative,negative,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ","('h the whoxlte , the mcove lrackz wit d fleebling ln elievabiity ox coympenbate for gs inceslnt coadeness and banyity n', {'total_alterations': 30, 'delete': 10, 'replace': 12, 'insert': 8})"
50,1,positive,negative,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ","('based ont r deilisly wbtmty xcript ty hemater mcgwn adm ielsu mueller l, thipe silym gets great laughs g,x but nevke td zthee etxense olf ilw characteds', {'total_alterations': 42, 'delete': 12, 'replace': 11, 'insert': 19})"
51,0,negative,negative,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . ","('dragonfll has tbno atmodshphere e nbm pensionv -- nothing utf costner a flailing away .', {'total_alterations': 18, 'delete': 4, 'replace': 4, 'insert': 10})"
52,1,positive,positive,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ","('martin nd barbara r coplx characters bp-- smetiames ktebder , mometims avgry -l ar tej dslicater performances by hsen wollsmer han ivefa svldhl gdke their hophs nu frustrations vivin pn', {'total_alterations': 46, 'delete': 16, 'replace': 18, 'insert': 12})"
53,1,positive,negative,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ","('hte vialify of ye jacturs eheps hbe intensity x thhey fiwlq high , ewvek nx t srajfings send togeherd .', {'total_alterations': 32, 'delete': 11, 'replace': 11, 'insert': 10})"
54,1,positive,negative,there 's a wickedly subversive bent to the best parts of birthday girl . ,"(""there 'bp u wicokely subqemrsive bxnu bj h best art oqf bzirtsday gsmrl x"", {'total_alterations': 24, 'delete': 6, 'replace': 11, 'insert': 7})"
55,0,negative,negative,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ","(""ontc ( kim k begijs to overplay the sonk ftactiks and bait-andtackleb metaphors u you may decide it 's vdoo tugh a price to p fr a shimmering picture postcard ."", {'total_alterations': 22, 'delete': 6, 'replace': 12, 'insert': 4})"
56,1,positive,positive,"an entertaining , colorful , action-filled crime story with an intimate heart . ","('f entertaining , coloyqrful , acioa-filled criez somry wyit an intimate iart .', {'total_alterations': 18, 'delete': 7, 'replace': 5, 'insert': 6})"
57,1,positive,negative,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,"('oitm deserves ss beaz sn bsyj anyocn with euvden a pbssng interest n the events shaping e wotlhd jbeyon hevr olf hrizqns sy', {'total_alterations': 34, 'delete': 11, 'replace': 10, 'insert': 13})"
58,1,positive,positive,an exquisitely crafted and acted tale . ,"('an exquisitely rerafted and acted tale w', {'total_alterations': 4, 'delete': 0, 'replace': 3, 'insert': 1})"
59,1,positive,negative,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ","(""looking arjistocratc , luminous keet carewodj jien jane hamilton s exempsar costumes ,aa rauipling gifef ui perfopmlnce that coad ntf q ismprodved oubpon . '"", {'total_alterations': 32, 'delete': 6, 'replace': 13, 'insert': 13})"
60,0,negative,negative,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","('shaefer cas to fyd szoqe ehoou on whcichj tmco hang oios persistdentls usiess mves , md it igt yms pwezl ee fhe resucbtation tozf hee middle-aged character k', {'total_alterations': 44, 'delete': 15, 'replace': 12, 'insert': 17})"
61,0,negative,negative,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","(""it showcaez ncarvdey sr alenmt ioh oicses , bueo ou eanrly ewnough kavd ht withut taxvfg evneryp drop of nn 's patvievce jtw get ot th good stgjff wt"", {'total_alterations': 46, 'delete': 12, 'replace': 17, 'insert': 17})"
62,0,negative,negative,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,"('dua science-fiction pastpice ro laccing in sriginality trhabt i koo strilped zay atse inspirations thyereq would beew precfiousf ltle left fk', {'total_alterations': 34, 'delete': 9, 'replace': 8, 'insert': 17})"
63,0,negative,negative,"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ","(""t rxacly p8g9 minte ,ts most io whh bpqassed eaxs slowly sx if p 'd zben sittpinj naxkea oa a zgloo a fvrpmula f scnkh from quikwy iy jerky om ute turue ze"", {'total_alterations': 54, 'delete': 18, 'replace': 16, 'insert': 20})"
64,1,positive,positive,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ","('ay fabe fae from thob bsy dof xheh sries kb but tl yks assured , woderfylly mespectfulg vdf s yst aknwd trplling enough to makxre it axundahtly gleari thqaty thdis umovi phenomznvon haws yofnce agi reeidnvented uitself fqoar a elw genertion .h', {'total_alterations': 72, 'delete': 16, 'replace': 24, 'insert': 32})"
65,0,negative,negative,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","('ulhikately fel mppy adn unsatisfying y li swallowtng bj commkunon wahfer itgout vhde wkne xv.', {'total_alterations': 28, 'delete': 9, 'replace': 11, 'insert': 8})"
66,0,negative,negative,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,"(""whqay the irexctor ca b'f dowq is mrjke eitnher fr vaxlg gilmerr ' wwo personas izoteresting l worxth arin about ."", {'total_alterations': 30, 'delete': 7, 'replace': 10, 'insert': 13})"
67,0,negative,negative,the heavy-handed film is almost laughable as a consequence . ,"('twte heavy-handeh fpiam is almosmj laquzghable ia a consequenvqe .', {'total_alterations': 14, 'delete': 1, 'replace': 6, 'insert': 7})"
68,0,negative,negative,an unclassifiably awful study in self - and audience-abuse . ,"('n unslassifiawbly awuh udy nq suerf c ana audience-abws p', {'total_alterations': 20, 'delete': 6, 'replace': 11, 'insert': 3})"
69,0,negative,negative,no way i can believe this load of junk . ,"('npm wkar h can believe this lodda ho jlnkf qe.', {'total_alterations': 14, 'delete': 2, 'replace': 4, 'insert': 8})"
70,1,positive,positive,"a gorgeous , witty , seductive movie . ","('rh gorgeous z,m wittyb s sductiv movieen .', {'total_alterations': 14, 'delete': 4, 'replace': 2, 'insert': 8})"
71,0,negative,negative,there are plot holes big enough for shamu the killer whale to swim through . ,"('there erre pbotg hyoes ilg enkuygh ob ahymu the illcr whealwe t sawi throubg .', {'total_alterations': 24, 'delete': 7, 'replace': 8, 'insert': 9})"
72,0,negative,negative,or emptying rat traps . ,"('a emptying lrdt trhxs .', {'total_alterations': 8, 'delete': 2, 'replace': 4, 'insert': 2})"
73,0,negative,negative,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","('f cauose tya dw aoums he aeunience i frcgd to enapre trhee thrminally depressed mr osly gnartihculate y hyper dysmunctional families jzr idhe prryce n ogw .', {'total_alterations': 46, 'delete': 13, 'replace': 22, 'insert': 11})"
74,1,positive,positive,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ","(""dbazzlem with ibs fully-written caharactert uq iels etermijed sgylishyness ( hih wlwazs rebatces toir characters nan sdtoy s jandw jouhnnny dakwworth ka's bem sunctrack hijn years zi"", {'total_alterations': 44, 'delete': 8, 'replace': 16, 'insert': 20})"
75,0,negative,negative,"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ","(""determknedo guo bc fw t caund boicy h th eergeuic gusicazs xx, he huiyor i n'wx qbit engage this ult yi"", {'total_alterations': 38, 'delete': 13, 'replace': 14, 'insert': 11})"
76,0,negative,positive,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ","('il x inffensiv ,yh cheersul xe buivd to inpuire h younqga pyole mt ett to agn unknsing soundtrack of beacxx parnz poh numbr qnd ase ro i remarbble camerawork and wbsome scenery k iqtv m wabodt as exciting lasb a eunaburn gu', {'total_alterations': 64, 'delete': 21, 'replace': 24, 'insert': 19})"
77,1,positive,positive,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,"('grbffeths proves h s ahat ranej lumialry o comtfnually ramises the stadfrd xe her prrofession sk', {'total_alterations': 26, 'delete': 7, 'replace': 14, 'insert': 5})"
78,0,negative,negative,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . ,"('ss lxastg oge ycewne w ow disgusting thjx viewers mto be hrfrd ykressed to retain xthoir lch lh.', {'total_alterations': 26, 'delete': 4, 'replace': 14, 'insert': 8})"
79,0,positive,negative,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,"('american ehi encourages rnful laughneu za svteeotypes xonlt fa inian-amercan zozld rdcognie .', {'total_alterations': 22, 'delete': 9, 'replace': 8, 'insert': 5})"
80,1,positive,negative,one of the smartest takes on singles culture i 've seen in a long time . ,"(""bonf of tz sartet takfeg np ssngles cunure g 'vac hsedn na j lojdg tinze ."", {'total_alterations': 28, 'delete': 6, 'replace': 14, 'insert': 8})"
81,1,positive,positive,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ","('unlpkre tex sgeey nlham-bam effect of st hrollywoodw ofierinpgs qf pharactter dvelopmet -p d mre imyotantly , character empathy x sx at tfh heart xq fitaliqan for rbegnners l', {'total_alterations': 46, 'delete': 16, 'replace': 15, 'insert': 15})"
82,1,positive,negative,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,"('zhang e.. hiasd dol f amaipng hjfob of gting rtalisti performances rym is agnly inonprofesional zcyast ve', {'total_alterations': 28, 'delete': 11, 'replace': 7, 'insert': 10})"
83,0,negative,negative,big fat waste of time . ,"('tig sfsat wst of tmle .', {'total_alterations': 8, 'delete': 4, 'replace': 0, 'insert': 4})"
84,0,negative,negative,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","('even jth gr greun kohaok nd cea eet ol fire-red flame tfbttoos covering his shoulder oo however zx klgmer seems bo j plwsing , rather trha acpin hp', {'total_alterations': 40, 'delete': 12, 'replace': 14, 'insert': 14})"
85,0,negative,negative,chokes on its own depiction of upper-crust decorum . ,"('chlkes on its ooswn dpition u upperk-crust mecorm rg', {'total_alterations': 14, 'delete': 4, 'replace': 6, 'insert': 4})"
86,0,negative,negative,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,"(""the movaiemoing equivaln sf going tote w dinner party and eing forced tl nwbtch h os ans eostcss 'h qomp deo of tjeir baby asu ebrth ."", {'total_alterations': 36, 'delete': 12, 'replace': 16, 'insert': 8})"
87,0,negative,negative,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,"('comes ..l ungomforpably crose g moastinj im tte tbeads of the dicyccle lthielf g', {'total_alterations': 24, 'delete': 7, 'replace': 8, 'insert': 9})"
88,0,negative,negative,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,"('oe little moie taha nlvay hap innocuous gam of fl-in - thewblans witkf gl tragic pt i', {'total_alterations': 26, 'delete': 11, 'replace': 8, 'insert': 7})"
89,0,negative,negative,"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ","('thcisu movcey is sething b mrn ivposmor iusef , stretching andyz padding tcs magerial ir f btwr oc duao nos anp distracting aamcra zworn x', {'total_alterations': 40, 'delete': 11, 'replace': 16, 'insert': 13})"
90,1,positive,positive,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ,"('if youfn enjoy xore thoujghtfum mpmedies ith uzteresting conflzctd characters v this one is fv eo ei', {'total_alterations': 22, 'delete': 5, 'replace': 12, 'insert': 5})"
91,0,negative,negative,just embarrassment and a vague sense of shame . ,"('st embarrarsxent bndh cca vccue sefsv ofd shame bp', {'total_alterations': 16, 'delete': 2, 'replace': 9, 'insert': 5})"
92,1,positive,negative,"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ","('l-in-all , mhe filjmb is an enjopale anbdx franplyj toj taie j a people who ve mng usuh , bjt qot necessarily rwth ls d.a', {'total_alterations': 36, 'delete': 15, 'replace': 6, 'insert': 15})"
93,1,positive,positive,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ","('hzis illuminating documentary tranhcsends sur preconceived vision p nh holy land ad itl iinhabwitants d rleealing ihx humzn hcomplexitijs benata ev', {'total_alterations': 30, 'delete': 8, 'replace': 13, 'insert': 9})"
94,1,positive,positive,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ","('nxcitizg anp direct ei whthh ghfst dmagery that showssb pst enough ut ee emus okcn oj tmoew .', {'total_alterations': 28, 'delete': 6, 'replace': 11, 'insert': 11})"
95,1,positive,negative,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ","('uh plezasan envug romzanpe lth intellectual undereinings ne the kyindz of mopi othdt entertyin even an he urvns maddeningly prpdictable .', {'total_alterations': 30, 'delete': 9, 'replace': 11, 'insert': 10})"
96,1,positive,positive,collateral damage finally delivers the goods for schwarzenegger fans . ,"('collqaterl daae finally delver thpz gqoos for zvhwarzenegger fabs c', {'total_alterations': 16, 'delete': 8, 'replace': 3, 'insert': 5})"
97,0,negative,negative,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,"('kmae with nhg discernible craft rnd majnstrously sanctiqmonioun imgn dearlig wto gchigldhood loss .', {'total_alterations': 20, 'delete': 5, 'replace': 4, 'insert': 11})"
98,0,negative,negative,"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ","(""afz tj ampwv-up to hawk-styleq tuntsd and thrashing rap-neal zaa n'f disguise trhle fact tkhat zi eall , awe 've been hebru ,lp odote tagt s"", {'total_alterations': 42, 'delete': 10, 'replace': 17, 'insert': 15})"
99,1,positive,positive,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,"('o sibg fq rek weddcin uhwses steeotypesr im m delihtfuli bbend df swsft romance d loidgly dished ut hmowr .', {'total_alterations': 36, 'delete': 16, 'replace': 9, 'insert': 11})"
