id,label,result_original,result_attacked,original_text,attacked_text
20,0,negative,negative,"prurient playthings aside , there 's little to love about this english trifle . ","nruriej playthings asde , thre s yltle to olve bout this engtil trlfve ."
21,0,negative,negative,"a better title , for all concerned , might be swept under the rug . ","a btter title , fro axl cocerned , mithg e seept unrod toe rg ."
22,0,negative,negative,"for starters , the story is just too slim . ","sf mtarter , hwe yort n suj oso sam ."
23,0,negative,negative,"and the lesson , in the end , is nothing new . ","and nh lesso , ni tt ne , is nohting fn ."
24,1,positive,negative,"a swashbuckling tale of love , betrayal , revenge and above all , faith . ","a swishbuckling ale n love , betrayal , rveene dnd vobe lla , faht ."
25,1,positive,negative,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ","a fytfulli amuuis morp ttah , fi nothing else , will appeag j fans q macbolm i et mduile nad ta pubscept srat , frankie muzi ."
26,0,negative,negative,just one bad idea after another . ,sot oie fda idae fter anrthre .
27,0,negative,negative,"the humor is forced and heavy-handed , and occasionally simply unpleasant . ","ts hmuog si fyrced ad heavg-ahnded , and accasionolly simgly knplasunt ."
28,0,negative,negative,"if director michael dowse only superficially understands his characters , he does n't hold them in contempt . ","if diercrr mihael odse lny superficiall undrstands hi charactrs , ef end nk old hew np montexpt ."
29,1,positive,negative,"for movie lovers as well as opera lovers , tosca is a real treat . ","of novie levos as llw o opera lvers , tosca iv a rza trat ."
30,0,negative,negative,hit and miss as far as the comedy goes and a big ole ' miss in the way of story . ,hct ya esi a fc z hme coydm xges nt a bi ole ' mcss n she mw co rtosy .
31,1,positive,positive,"though only 60 minutes long , the film is packed with information and impressions . ","thogh ynly 06 menutis long , thb ilm x pgced wfi inkarotion and impessions ."
32,1,negative,positive,"good film , but very glum . ","good iflm , tb vlr nulm ."
33,0,negative,negative,it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one . ,ti u too ad tha ht hegpinl hwnd eh esus ot sit his wntredengs is laso a havy en .
34,0,negative,negative,"it 's another stale , kill-by-numbers flick , complete with blade-thin characters and terrible , pun-laden dialogue . ","ui ' anotser stald , kill-b-numbers clifk , cempleto wtw blade-trin sharactelc and terriblr , pun-lade diolaoe ."
35,1,positive,positive,"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling . ","exqisitely nuancae in mod yis aad dialogue , phsi ahambec drama i eupsrby adted t the eedply apepaling veteian bfuqut ad hte chnliig uut quep eunam berlng ."
36,1,positive,negative,"so , too , is this comedy about mild culture clashing in today 's new delhi . ","o , tpo , si htis comjde aboet mhd ulture claihing io toyai s en deli ."
37,1,positive,positive,"offers much to enjoy ... and a lot to mull over in terms of love , loyalty and the nature of staying friends . ","rffgo mucw o ecjoy ... and a ol t mull ovre n tmres j love , loyaty tn ht noture p styain fiiends ."
38,0,negative,negative,"but the power of these ( subjects ) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative . ","bdt the poewr p cese ( sujects ) es ebscurod yb teh mjtrioy df tte vlf tajt uhsws a statdonari cagra o a ujbect tty couad eb kistamen rf tiving a bpliy oaarion , carhet thn contibutivg to a lim s naqritav ."
39,0,negative,negative,manages to be both repulsively sadistic and mundane . ,manages i c cto repulsyveli dasistc dr muedan .
40,1,positive,negative,it 's made with deftly unsettling genre flair . ,ti os eadm imh setfl nsettlinp geprn filr .
41,1,positive,positive,a strangely compelling and brilliantly acted psychological drama . ,a strtngely pmbelling ad briliantly zdtec psycholoiavl drama .
42,1,positive,negative,"for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . ","dro hiis seuron ad hwis rosen onl h- hze wser ov stg onw stedfast , hoity-toty convictiosn -- chelsea wlals desvrvse a ledam ."
43,1,positive,positive,it 's a remarkably solid and subtly satirical tour de force . ,ti s a remaqkbly oscid nq sbtly tasirical tour d fotc .
44,1,positive,positive,"at a time when half the so-called real movies are little more than live-action cartoons , it 's refreshing to see a cartoon that knows what it is , and knows the form 's history . ","a a mte hen hall tho soecalid real mvies re litlte mre tna live-acsion cartoons , ib sd lefreshing n see a caooon htat rows htv t is , da wnoks he rof s history ."
45,0,negative,negative,"it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death . ","iw hva pti motenps o lwsggerig caaraderie , tu mre oetfn ujv fems genric , derivaeive ny den ot dtaeh ."
46,0,negative,negative,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ","wit ivrtllly on intersting eleeent or k aucinde jo fncsu n , chslsee lpws si a triple-eeprssso dneurane lhalcenge ."
47,0,negative,negative,"characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . ","haregtars still eed to function according o some set f beeievabll and compresensible pmulses , n tamtp wh may irgs xhey rd on hwo xmh artisti pcense avary lmpeys ."
48,0,negative,negative,scorsese does n't give us a character worth giving a damn about . ,scorsese dosv tn ire e a churacter worth ghiin a dxmn abut .
49,1,positive,negative,"but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck . ","bt lkaen us a styyis an energetic hn-soot , we queen g th damnde nw nlt b sdia po suy ."
50,1,negative,negative,the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned . ,eht struetuc elt fiu tmka ma dnf ttm domxn add mbn affleck otn ndaia looking ru rfsiduals sa iht oficially complete a good wikl husing iplogy tdt ab reven pdnnel .
51,0,positive,negative,this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ,tois ivestng wdrlo wa i mlxo ssplnue skory dsls with th haodw sid of cmeriaan culture : arcil prejudice ii tf lui nad diveres foms .
52,1,positive,positive,a film about a young man finding god that is accessible and touching to the marrow . ,a fplm abto a yong mn gidinj dg gat ls accessible nd touxhing ot hte mroow .
53,0,negative,negative,"the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai n't pretty . ","zte iovme s wht happens ewn ou blrw c slaml potatos o 01 tmies trih naturap iez , adn zi ai rn pyettr ."
54,1,positive,positive,the fly-on-the-wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work . ,tl fxy-on-the-wll meohtd odes oc documet rrual arech hcrol ife d a rehreshing deparzure qom he oo moe prtvalne tchnvque w the dmcu-pakers being a vaible uapt fo thei kow .
55,0,negative,negative,there are plot holes big enough for shamu the killer whale to swim through . ,phere aje plof hlos gp enopuh gof hafu te killer wale b smw through .
56,1,positive,positive,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","gieks oyu he seady pufe o life si a faulieul city vinwed tgrouhh eht see of a rhacauer woh , in spite to tcagir los dna igreasinn decrepiute , knowb u sh eobs ttah h is cn fo te lukiest fe ailve ."
57,1,positive,negative,and that 's a big part of why we go to the movies . ,nd taa 's a big part of hwy we i o eht movise .
58,1,positive,negative,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ","it hasnhu us , you a hn forgte it , ynu adier ixs conceptimn av ar awle o oselve smze f eh cofusions hy da wilie catwhing w ."
59,1,positive,negative,falls neatly into the category of good stupid fun . ,afls neatly yni teh caeaory o gozd tupid eun .
60,1,positive,negative,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . ,laaglia g abitity ct cyneo grief and hoee whos witw wavee 's sensivige reitcons h yke thi a tworaco- eatfr cwsas .
61,0,negative,negative,unflinchingly bleak and desperate ,unflinchkngly bkel in deserget
62,1,positive,positive,the wild thornberrys movie is a jolly surprise . ,hte lwd thornberrys mivoe i a yolj urprise .
63,1,positive,positive,very psychoanalytical -- provocatively so -- and also refreshingly literary . ,vyq psychoanalytical x pdovocatively o h da lso refrshingly litaarry .
64,0,negative,negative,this is so bad . ,twis f os dr .
65,1,positive,negative,it 's a stunning lyrical work of considerable force and truth . ,l s' a snunting yrical woks r coniderable orce dna ruoh .
66,1,positive,negative,"liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , goodfellas image . ","ilotta tu on 0 wunds or htd rle , and sas completely trunsformed htmself wrom ihs smoot , aoodfellgs imag ."
67,0,negative,negative,how do you spell cliché ? ,how oo you splel ciché ?
68,1,positive,positive,the best film about baseball to hit theaters since field of dreams . ,hte best iflm goua paseball q iv theaters sycn feld fo rpams .
69,0,negative,negative,k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension . ,9-1k exploits ro substantial iollectcv fae uf ncuoer oloacusz ts genfrte cehqp hyllowood tsneioy .
70,1,positive,positive,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,w refrshingly inviice a grat aat for thl frsl tme hs 'tl proablx kpeal moh t guls tla ot tjeri girlfriends whe dgar teh ot ihts movq rf the hhgu artxc .
71,0,negative,negative,... turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock . ,.j. tnwus h unforgivnbly trkte ni ig last t minunes aet nnyae wiyhout a fdrtifeo seewt tvth wlli liely f nito sakr shoc .
72,1,positive,negative,"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ","ti 'q so ogo hct si selenlers , posihex iit cq wshitjnd ndo oan ynpt scfol producsont , bv enen rliveo parker v' ovne adaptaisn ."
73,1,positive,negative,a deep and meaningful film . ,a dpe tn meaningful mlf .
74,0,negative,negative,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,xt moviegoing equlvanelt jf oginc o a dinren yaxp nkd ebig forcrd oa xacw jt hrot df hostks u hoe vieo o heri gby 's bhtr .
75,1,positive,negative,... with `` the bourne identity '' we return to the more traditional action genre . ,.. ith `` veh boenr identth s ew netrf i the ovr traditiosal actnoi genre .
76,0,negative,negative,or emptying rat traps . ,o emptyin nrt tfap .
77,1,positive,positive,"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ","s suerral as a remf ad a detaised ah a photogrph , t isualyl dxserout as i k ta simet imgiaatively voerwhelming ."
78,1,positive,negative,a giggle a minute . ,a gigale a pinute .
79,0,negative,negative,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ","eiivers jt saem os same ul , turted yp with lmtn flava at aurned uvt by olpywood playps ."
80,0,negative,negative,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","ti sohwcasjs arvey e talent ofr voics , uqt nm narly gneug nd ont tithouw tggia eyero rdp z ooe 'w patienc ot ste ot the dgo stufq ."
81,0,negative,negative,directed in a paint-by-numbers manner . ,rirected nh a aint-bn-yumbers amnner .
82,1,positive,negative,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","tere si a fyric fm copmlex eoas hoe , adn feelsngi tat rodounfly deepmn tmh ."
83,0,negative,negative,"this film seems thirsty for reflection , itself taking on adolescent qualities . ","its fml sems thirsty mf reolectifn , tiselb aking b adolecent qualitks ."
84,1,positive,positive,"this is a winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world . ","tis l a inning enmmble eomcdy tah whos canadians cny puw tepgle larghs ld equally gltne sentimsfte en th bntou , cust sa easilf sa their counerparts nywhtre eose z gte worz ."
85,1,positive,positive,"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . ","a must-ep ok ez avdi maemt enuhtsiast id rb dynone tw apprecites intelliget , smilysh moviemgking ."
86,0,negative,negative,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ","rr all sw impressivo craftsnamspip , ad despij an overbaring series bf htiy-act crescendos , lily chou-chou nevr really udjis a a eha of emodilan sexam ."
87,0,negative,negative,oh come on . ,s coje ro .
88,1,positive,negative,that is a compliment to kuras and miller . ,thht is a cozmilent ot ukra yd idler .
89,1,positive,negative,a woman 's pic directed with resonance by ilya chaiken . ,a moan s' ip ditecred twh resonace bp ylz chaiken .
90,1,positive,positive,allows us to hope that nolan is poised to embark a major career as a commercial yet inventive filmmaker . ,ollaw uy om ohp thn nlan i piesd eo bmark a majvo ceaei as a zmmerclai ty inveytive fimmakef .
91,0,negative,negative,attempts by this ensemble film to impart a message are so heavy-handed that they instead pummel the audience . ,attempts b jhis enseble milf to impqt a geseags are o neahy-handed xah ehd inatssd muomel thi audience .
92,0,negative,negative,not since freddy got fingered has a major release been so painful to sit through . ,tn cise frddy yt fingured as a majoq releae een o painful pt st tyrouh .
93,0,negative,negative,"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . ","bomc off kile a rejectde bay acterscloh gaecipl , freshnew pu ba tze dncz d a csrenweiting 10 loss ."
94,1,positive,positive,a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . ,a literate preesntation tat wondrfully waqes a osdermus yvent j t873 iwt muuerors reg o 2002 .
95,1,positive,positive,"( serry ) wants to blend politics and drama , an admirable ambition . ","( sehr ) wantz po bqnd poiticz dn dray , a admirable mbution ."
96,0,negative,negative,"scores no points for originality , wit , or intelligence . ","sceros o points rf oaiginrlty , wit , or intellegnce ."
97,1,positive,negative,"this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . ","swit si wlid lurreas stuff , tb brildiant aen thf crmar zust hin ov sits thri idn lept you lko u teis and it lik ro be gling orf oen oorr o th net xd noyn t the eavh ua relation to zt toher ."
98,0,negative,negative,a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... ,a bolted agsag thesi groyesauelt impressed yb it wn gargantua gura of selfnimpora-ce g.
99,1,positive,positive,the film 's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip . ,hw fmr ' lewcme breeziness and some unbelxveably hilariocs momzts - zom portryang ho idioy k rh fli isuutry e akz te somtjy worth ht tryp .
100,0,negative,negative,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,amy rewaken ditcussios jf et kenedy tssassinaaon buq this fcitional flim dosk adp fb qebla rather hnq rof vhe bia scree .
101,0,negative,negative,"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . ","the x topion ives the quilky nued blossom , bebblus adn buttercup suptrnxeural pewrs thy iclbue erraordinaty srengtu adn laser-beam rye , hich nufortnately l nm enals mnet g dibcern fimsy screenplays ."
102,1,positive,negative,"a lean , deftly shot , well-acted , weirdly retro thriller that recalls a raft of '60s and '70s european-set spy pictures . ","a lae , yeftmd sohz , weay-lcte , weurdly rerw thrnller thta rceals a arft fo 'd0s np 70s eur-ecnoset ypx ipcuees ."
103,1,positive,positive,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ","amtin ln barbara ade complex cahracters f somesmet tepden , iometsmes nagry h dn eb delocate performaecns b sven wqllter na vivake sedahl eakm rheit pvhes vnd frusrtauons vivid ."
104,1,positive,negative,if your taste runs to ` difficult ' films you absolutely ca n't miss it . ,if your taste runs t ` ifficult ' isms oya absolutely ca ngt miss it .
105,0,negative,negative,"the film contains no good jokes , no good scenes , barely a moment when carvey 's saturday night live-honed mimicry rises above the level of embarrassment . ","ut milf cintaos on owgd sokj , no good ceves , brely a moment wneh cmrey y caturay ight live-honed mimcyr rssei obbe the letl x ebmrrassment ."
106,1,positive,positive,"the movie has an infectious exuberance that will engage anyone with a passing interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults . ","et movie ias dn infectxous exubernte tav lilw enage ayone wtl a pasing isterent i ah ska/etury culeurt , ehq lpa bace mcene dn eht imaginativ ( gad mosetimes illlag ) aws oids cxn aky a plagyround to n th reume bo amultd ."
107,1,positive,positive,candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . ,zadid nd coofmrtable ; a lik mah dfftly baances acoion nad rcflection sa jt hte oy grasp ad eel he pssion bhters evh fro theri work .
108,1,positive,negative,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ","a splllnbding marian mli abuz et mroeon cobditon os rotlessness , a sjte expeienced y imslios around the elog ."
109,0,negative,negative,"outer-space buffs might love this film , but others will find its pleasures intermittent . ","outer-space fufbs might lge thi liu , tua oehtrt lilw dnz tin plsaeurss interittent ."
110,0,negative,negative,when leguizamo finally plugged an irritating character late in the movie . ,dhn lgeuizamf fanilly lugged na irritatng caracter lae ih hte tovie .
111,0,negative,negative,"shaky close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere . ","shaky close-upf z turkey-on-rolls , stubly chws , vile sots , rde noes anl ue filmmakers nws obdtb od darw sag hukcles bur ida nowhere ."
112,0,negative,negative,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,dse lilke more uhan pyl a inocyous gwma wo liflin - theqblanks wtih a tragic zast .
113,1,negative,negative,"miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness . ","imler s pltyin hs fue tia emitoons , and eht afct tht cyildren cr hostages d fotune , ahu he make vt adceoie hostage ot sib gwasgring affettacio o seriousness ."
114,0,negative,negative,do not see this film . ,o ont sqe fhsi flih .
115,1,negative,negative,hilariously inept and ridiculous . ,hicariously iwent dn rbduulocs .
116,0,negative,negative,it all drags on so interminably it 's like watching a miserable relationship unfold in real time . ,i ali jrags o d ibteumianly ii 's lik watching a miserable telaribnship uneold nd aep timy .
117,0,negative,negative,"instead of hiding pinocchio from critics , miramax should have hidden it from everyone . ","instsad o hiidu wcnocihio ffom irccic , miramaq sholud hgve ihdde it rfo eevryon ."
118,0,negative,negative,"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ","f ta mosie sucdeecs in isntilling a wrry esfs fo ` thrne tb rf teh gaze or ogd , ' lt s fj oo oelf-rsnscious o xarw uo deply into its wlod ."
119,0,negative,negative,"the last 20 minutes are somewhat redeeming , but most of the movie is the same teenage american road-trip drek we 've seen before - only this time you have to read the fart jokes ","the last u mnuhes arv someohat rniemeng , tb tsm d uh moive is the mae teenade amerinap road-tip qdk e v'e sne efrou - onu sih tim oyu hfve o read the aut ojye"
120,1,positive,positive,"altogether , this is successful as a film , while at the same time being a most touching reconsideration of the familiar masterpiece . ","aleogethtr , iht i suscecsful n a filo , zhile i ths saem tim bgng a most touching reconideragion fo fhe familir mawtepiece ."
121,1,positive,negative,"the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ","tq danb 't aourcfe i ute acf fo oiicfal oeprgsirn s isgioinp , especially af ging hisiep ( thi one inceudld ) ."
122,0,negative,negative,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . ","ceri dftqy capsurt eh wnoder and mqnace o ggiwng p , up b envc really embaces ehb joy o frhuman s' destructive escapsm or en grae-in-rebellion dvno yb hi chaacters ."
123,1,positive,positive,"the acting , costumes , music , cinematography and sound are all astounding given the production 's austere locales . ","she zcting , costumes , usgc , cinematogzapy and sufd ge ael agtourdins gvie hte prodnction t austle lociles ."
124,0,negative,negative,there is no pleasure in watching a child suffer . ,thee i o plfesura ng watcnihg a child suffer .
125,1,positive,positive,"a tender , witty , captivating film about friendship , love , memory , trust and loyalty . ","a thdne , wiky , zapnivatitg lifm about friendshsp , love , meomry , tust nad loyalr ."
126,1,positive,negative,holm ... embodies the character with an effortlessly regal charisma . ,hol .x emdobies se chartcat with n fsortlefsly aegrl charsca .
127,0,negative,negative,"offers very little genuine romance and even fewer laughs ... a sad sitcom of a movie , largely devoid of charm . ","ofaers vry lilthe genuie romance dk epn fewr laughs ... a sd ootci o a ikvme , largly deiovd of charu ."
128,1,positive,positive,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,( a ) n uttelvy chirmang pn hilarious lfm htat rdkneed me o bh best oq mt disnyh coedies frm teh 60s .
129,0,negative,negative,the affectionate loopiness that once seemed congenital to demme 's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects . ,et affectioatae loopniesa tth ecd semesd conenitan p demce s' perweectvp az a tough tme emersing frd eetwebn wht bady tded futesy-pie mysety sceanrio and ye newfaknled ollywoof post-rpoduction effects .
130,0,negative,negative,the heavy-handed film is almost laughable as a consequence . ,thp heavyhanded film i alsomz lsubhage sf a censoquenae .
131,0,negative,negative,here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . ,rece s ty aooher dtxsi hokro franchise mucking vu iv storyline iwth glmtches vascl fns uuld correcu n their stpe .
132,1,positive,negative,"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . ","jf yuk ea an actor dh can lerate ou thv sarhc for inner pice by dramatically delicting eh live u oters onstae , fen ewther ' stoyr i a mocpelling qtsa vr zruh ."
133,0,negative,negative,"for all the writhing and wailing , tears , rage and opium overdoses , there 's no sense of actual passion being washed away in love 's dissolution . ","owr ll txh writhing md wailing , tars , wge nad oaim rveodoses , rmhe s on cense g tcaual assino nhib waseld awry in lek k dsiolutson ."
134,0,negative,negative,"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ","tf 't jut disatpoinaingl puserficial -u a iovme hta ag all qt enemeljs encejsry k c a fascinating , invnlviog ccarhtev stduv , bt never eos rom tsa srcatcz thg usvfce ."
135,0,negative,negative,"as a rumor of angels reveals itself to be a sudsy tub of supernatural hokum , not even ms. redgrave 's noblest efforts can redeem it from hopeless sentimentality . ","sg a rumxr fo anzels raeels lseio ob eb a sydsu tbu u superantural khum , not evn .sm redgrave s' oblset efforts can reeem t orfm opeelss sentimentalit ."
136,1,positive,negative,blanchett 's performance confirms her power once again . ,bhanclet sp permorfgnce conflrs reh pogre nxc aagin .
137,0,negative,negative,manages to show life in all of its banality when the intention is quite the opposite . ,manqge ot shrw lif i alz o its banality wnl tre intention i tuiq the ospopie .
138,0,negative,negative,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,ode wtdh on cisdernible crafo na monstruosy sanctimonious qn dealiug wtim cildhood lops .
139,0,negative,negative,"in all , this is a watchable movie that 's not quite the memorable experience it might have been . ","in lax , tie i a watchable aovie thrt s ato quite te memorale experience g might hev bene ."
140,0,negative,negative,just not campy enough ,jsut not campy ehougn
141,0,negative,negative,"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . ","re hae ohukel tiere arp j aest 0 pmoplete mises , many coming moof et amaingly lifelij tar eid , shoce attng szils ae bomparacle j a arobdard uctout ."
142,1,positive,positive,"the continued good chemistry between carmen and juni is what keeps this slightly disappointing sequel going , with enough amusing banter -- blessedly curse-free -- to keep both kids and parents entertained . ","htd contdnuei goom chimrstr betueen camreb and uif q ahw eekps iht ylightls disappointing sulueq gogni , with enhugo gmusina banter -- yessedlb cryef-ree -- g ekk toh kid ai paentm entirtained ."
143,1,positive,positive,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ,b yop enjoy ero uhoughtftl ogedies mith inxeistrng confeirtld chacabters ; ihtt on ia fo uo .
144,1,positive,negative,it 's fascinating to see how bettany and mcdowell play off each other . ,t e facanpting oy ese hon bettzny dza cdovell alpy fz eahc otje .
145,1,positive,negative,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ","gxctine ak diret , wih ghhso iyagem taht shows jtsw qguoh td psk sw l ro toes ."
146,0,negative,negative,i am sorry that i was unable to get the full brunt of the comedy . ,i j iorry thta i aa unala t ge te fulg brunt f the cmedy .
147,0,negative,negative,"it 's dumb , but more importantly , it 's just not scary . ","z es dub , bz more fmporiantly , ti h just nut rcar ."
148,0,negative,negative,verbinski implements every hack-artist trick to give us the ooky-spookies . ,irivnski implesenm dvre hack-rwist vrick to giv e teh ooks-ypookies .
