id,label,result_original,result_attacked,original_text,attacked_text
66,1,positive,negative,"liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , goodfellas image . ","lioat upt on e pounds fro teh orle , dn hs completely qansformed hicsef orf hvs toosh , goodellas image ."
67,0,negative,negative,how do you spell cliché ? ,how b uu spell liché ?
68,1,positive,negative,the best film about baseball to hit theaters since field of dreams . ,pt btm glm about easbawl y hmi theterf nscw field g drwams .
69,0,negative,negative,k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension . ,k91 xplosoi uo utstanbqal collective eab oy nuclegr lohocaust tr geeerate hlap hllyoowd ension .
70,1,positive,negative,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,og rdreshingly ncvsive s argn thtq oi seh fitsr tmb he 'l probaby alpap moer po guys than o thrie girlfrinnds ihw darg yem g uis mvob ro hte hugd factlr .
71,0,negative,negative,... turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock . ,b.. bnrs b unforgvlbay hreti i its sat 10 mnutel hat onyze without a sortfied ewst thoto hill lykeli w ito ugar shock .
72,1,positive,negative,"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ","xt ' os gdoo that fs seledtlrs , soliphed yi nc wnthstyid ond oyln inpxt scool productcns , bth evz lirev prner 's rovie adaptation ."
73,1,positive,negative,a deep and meaningful film . ,a ndep va manilgfun fai .
74,0,negative,negative,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,hte movgeoinq tquialene o gorni p a dinnr tarpy na bieng eonfd to whtcl hte hut and hostjs ' eomh video e thik ydb s ibth .
75,1,positive,negative,... with `` the bourne identity '' we return to the more traditional action genre . ,.c. hitw ` ht nouob identijy m' we retrn ot te mewo traietdonal coitk negke .
76,0,negative,negative,or emptying rat traps . ,op pmetyng to tryp .
77,1,positive,positive,"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ","s surreal ax a dream and as detailed sa a photgorph , a vizualy dexterous sj it sf q imes imaginatively overwhelmin ."
78,1,positive,negative,a giggle a minute . ,a ilgge a munit .
79,0,negative,negative,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ","jievers the same lr evs dc , taetrd up with lxtin lava xna tuaned otu y hoolywood layas ."
80,0,negative,negative,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","t showcesas cvraey vs tlaent bf sicev , ub nt early eneugh da gto without tnxiax eyrv drpo a one 's inieace t vet bo hi goo stfu ."
81,0,negative,negative,directed in a paint-by-numbers manner . ,dirceted x a paint-by-umbers nenme .
82,1,positive,negative,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","tere is a iabzfc bo complex ieao herl , ay ielfngs thta pwofoundly deepen thym ."
83,0,negative,negative,"this film seems thirsty for reflection , itself taking on adolescent qualities . ","khis flm seem thiryy for relfctitn , itsefl okiag m adoltscene qealitius ."
84,1,positive,positive,"this is a winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world . ","thhs is a wnniitg ensebla coedy tahq hswo cdaaians ac tu gitle lauhgs anw equall tengle sentiments or hbe unhot , jst e ymsie r ihesr conuterprts iewhery eesl i he world ."
85,1,positive,positive,"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . ","a must-se fr ehz david mamet hnthusast adn rof aynone wht ppreciages intelligenk , ptyhisl mviemaking ."
86,0,negative,negative,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ","fro ya rt irpmessivq crftsmanship , dn iespdte qn oveqbering series c thirn-adt crescendob , lml auh-chou nevr felly suiydb u a heh tf emotonal stem ."
87,0,negative,negative,oh come on . ,w oym f .
88,1,positive,negative,that is a compliment to kuras and miller . ,aht si a ompeimlnt te kagu wa mller .
89,1,positive,negative,a woman 's pic directed with resonance by ilya chaiken . ,a wnmao s' pc directd wtth reonance yb ilt cyanki .
90,1,positive,negative,allows us to hope that nolan is poised to embark a major career as a commercial yet inventive filmmaker . ,awlols u tr poh tah olar ys poised i tbark a majo areek as a commerial yet inventive filmmaekr .
91,0,negative,negative,attempts by this ensemble film to impart a message are so heavy-handed that they instead pummel the audience . ,atttmpts w hsi eseeblm filf op mrapt a mehsae ore hs heavy-hanwe tht lhe insaetv pemme eu audienc .
92,0,negative,negative,not since freddy got fingered has a major release been so painful to sit through . ,ton sisce predy gn wengerid sah a mjaer relepa bern sh pianfl k sit through .
93,0,negative,negative,"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . ","eomcl of lkie a eejrcrd cb afsertchool pucial , freshened n by teh ducne fl a screenwriting 011 sast ."
94,1,positive,negative,a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . ,a ltoeatr rpeentatiob att wondefufly wesea a rumeross nvnet g t17 iht murdeuors arae ng 020 .
95,1,positive,negative,"( serry ) wants to blend politics and drama , an admirable ambition . ","( ejyr ) wans s blend pociuls ad drwma , na hdmirable amhition ."
96,0,negative,negative,"scores no points for originality , wit , or intelligence . ","scores no pointc rof originlnty , wit , no intellignee ."
97,1,positive,negative,"this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . ","thij r wdli suraerl tjfu , bu briljiatn na gh camar suot kpd f isis here tnd lts uoy lkof pa this fd stg mkie yu 're nigg orfg eko ryom g et eit hd nno of hts hvc uy relntion z est other ."
98,0,negative,negative,a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... ,a baolted gvsbag ehtsi grotesquely smpreise yb sti no gagrantuan aruq om self-importance ..
99,1,positive,negative,the film 's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip . ,eht lifm j' welcome bieezrnes rd sle unbelirvely hilarious eomnts f mosu pornraying he idycs e tho rif industr y- eikm t ostly whrto tc trip .
100,0,negative,negative,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,aam rawekan siscudsion f eq kenend assassinatio ub tsi fxctiona lfm iooks edm yor cablh eaher thn fr ehx gb scren .
101,0,negative,negative,"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . ","hj x poyto gites teh quickly naey bloosm , bubbves an eutecrup supernaturml qowres hvt cnilude xoyatrdinary atrength and saler-beam see , qhicw unfortunatesy zd 'qt elabne ezt x dincers ylisf screentlays ."
102,1,positive,negative,"a lean , deftly shot , well-acted , weirdly retro thriller that recalls a raft of '60s and '70s european-set spy pictures . ","a laen , deftry soht , wet-acled , weirdly reort mhrllier htat lsallc a rft oc '60s dn 0's erepeanqsot yps victusr ."
103,1,positive,negative,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ","martn ad barbora rte mocglx characteri z sometimes endex , somstite znra -d xnd the delicate peformancks d evn wllter nu vivkea sldahl lake theil hopes idn frusirttons viid ."
104,1,positive,negative,if your taste runs to ` difficult ' films you absolutely ca n't miss it . ,o uor kastt runc ot ` difficult ' fmlys uy asouutely c n' mcss kt .
105,0,negative,negative,"the film contains no good jokes , no good scenes , barely a moment when carvey 's saturday night live-honed mimicry rises above the level of embarrassment . ","te ifk cotains s ogoe joeks , n gohd scenes , barely a omeny when capver s' sayrdwu ngght live-noed mimicry iesn avove aeh ldvl k emabrrqssmnt ."
106,1,positive,positive,"the movie has an infectious exuberance that will engage anyone with a passing interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults . ","the aovie has r infectioes pxuberane thar wil ngage zeonn tih a lasing intereps nr eet sktae/surf cultre , he l.a. beaqh seenc nad ht imagtnaiihe ( an osetimem illegjl ) ays ksdi nc amko a playgrognd ut h zhe eiuse of adzts ."
107,1,positive,negative,candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . ,candmd nao omflrtable ; a uim tsat geftly bqlancas ecion lad oeflectirn sa ie ets ywu jarp end fee htk pssinx others haeq for rset kro .
108,1,positive,positive,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ","a spellindivg african tfm about thg ofdern coiditnon f rsotleosnes , a sate experiecned b mvllions aound ft gloe ."
109,0,negative,negative,"outer-space buffs might love this film , but others will find its pleasures intermittent . ","outer-pface buffs tmght vol khts fil , nbt others iql ifnd ist pleasurms interpitent ."
110,0,negative,negative,when leguizamo finally plugged an irritating character late in the movie . ,hwen leguzamo finlyay zduggel s irrisaing chracter satl j eh movei .
111,0,negative,negative,"shaky close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere . ","yakh cloe-ups s ourkey-tn-rolls , stybhu cisn , lirr tpos , dg ngss nd hf filmmaers nqe boubed k raw eays chukcle btu lai hownere ."
112,0,negative,negative,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,nes little mope than aaly an ienocuous aee of filliy - the-banks wzh a tragic ast .
113,1,negative,negative,"miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness . ","rillem i playing c erfe with emowits , da thm caj tkat cnildrh are aastoges d foryuen , aht e make ht duaiedc gostahe qt sth swaggrevng anfeceatiof if serousnesx ."
114,0,negative,negative,do not see this film . ,od not ee chis lifh .
115,1,negative,negative,hilariously inept and ridiculous . ,hilriousle tpepi dn idiculpus .
116,0,negative,negative,it all drags on so interminably it 's like watching a miserable relationship unfold in real time . ,i ly lras o os intlrminabey ti g eikl watcoing a acsermble relationhip plfond n levr tme .
117,0,negative,negative,"instead of hiding pinocchio from critics , miramax should have hidden it from everyone . ","instead ov higind piocchib fmor qiticr , mraamx shofld hea hcddin u frm vernoye ."
118,0,negative,negative,"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ","fi ht mvvei succetd ni iniuillsng a wyra eenx no ` thur tu rf the grar fo god , ' i x ra oot self-consious t dlaw uy deeyly int itt owrb ."
119,0,negative,negative,"the last 20 minutes are somewhat redeeming , but most of the movie is the same teenage american road-trip drek we 've seen before - only this time you have to read the fart jokes ","he iast 2 muntes rae somerhat pedenmeg , fbt zso f eh omvie is eht asm teenage americal poad-trdr erdk j vt nejs beore - cnly htp ite yfu hxv ta reha tne frat okse"
120,1,positive,negative,"altogether , this is successful as a film , while at the same time being a most touching reconsideration of the familiar masterpiece . ","attogelhr , tsih is sccueosful z a fmli , hige ta hm max inm beifg a mkst tcuohikg reconsideration ko uh fimilakr masterpiece ."
121,1,positive,negative,"the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ","te and s' yougae i the famc a official repressbon pi inspiring , especially for azgg hpcies ( tqis one included ) ."
122,0,negative,negative,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . ","tce detyl aprutex eht wdnor pn mencw of gnnirg pu , xu eh nave lejlr embraues tze joy of bnhrmau s dectrustive escaism or he grace-in-rebellion foudn zb hij chraacters ."
123,1,positive,positive,"the acting , costumes , music , cinematography and sound are all astounding given the production 's austere locales . ","teh jctig , costuems , music , inematography adn sund aer all astoundirg given the produicon v' ausbere kacols ."
124,0,negative,negative,there is no pleasure in watching a child suffer . ,ther i o plascre in watching a child lsfer .
125,1,positive,negative,"a tender , witty , captivating film about friendship , love , memory , trust and loyalty . ","a jrnee , yotw , vapticating finm ibou friendship , eot , emqory , tvurt nm lolagt ."
126,1,positive,negative,holm ... embodies the character with an effortlessly regal charisma . ,omm ... embodies tce charkcter wix n effortlesslo real cearismh .
127,0,negative,negative,"offers very little genuine romance and even fewer laughs ... a sad sitcom of a movie , largely devoid of charm . ","oefrs very ltitle genine romance anh svn fewer hgugls ... a das sitcom o a mivoe , largely vedoi f cmarh ."
128,1,positive,negative,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,( a ) n ttuely mharcing nad hilarios fim attt emdnied e o ehe etv af xt diqye mocedees from et 6s0 .
129,0,negative,negative,the affectionate loopiness that once seemed congenital to demme 's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects . ,tht affectioate sooainels that oncp semew conglnitae ot emme 's eispectrte ahs a otgh tmm emigrng rzo beteewn hv ladby dhtde cuteiy-pse mystery scenamio aq yh newfangld dollwyood post-production efects .
130,0,negative,negative,the heavy-handed film is almost laughable as a consequence . ,hte heayh-anded fiim si suolt laughlbae sa a consenuwqce .
131,0,negative,negative,here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . ,rhe 's yet anhtoer stiiuo horror franehisc mucikng p tis srotyline iyth gitches csual nafs could cnrreot in tphr hles .
132,1,positive,positive,"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . ","r eou era na actro hwo acb lerate t ht dearch rf innre peabe y drrmltcaaly depictipg ht evlr fo rthcos ontsage , eht htser s otsry i a compelling uqest yof trhtu ."
133,0,negative,negative,"for all the writhing and wailing , tears , rage and opium overdoses , there 's no sense of actual passion being washed away in love 's dissolution . ","rf kl th rhtiinz and wailig , tars , rgw nad opium overdoses , ryete k n sens of acutal paason eign washbd awy in volk 'o dsstluvion ."
134,0,negative,negative,"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ","t 'k uts disappontinkly superficial -n a meiv zhtt la lb et slemnte necessor q b a fascianting , iniolvvn character stud , uy fener dseo mroe ahtn sarntch the surace ."
135,0,negative,negative,"as a rumor of angels reveals itself to be a sudsy tub of supernatural hokum , not even ms. redgrave 's noblest efforts can redeem it from hopeless sentimentality . ","b a ruor fo anges reveals itself ot bk a sudsj but w supernaturla uhhm , nft pvne sm redguav s' nobsel efftrs cd dereem ik frr speleso sentimentaliy ."
136,1,positive,negative,blanchett 's performance confirms her power once again . ,blynchtt s pcrformande confirms re powre omn gaain .
137,0,negative,negative,manages to show life in all of its banality when the intention is quite the opposite . ,mnaags ty swoh gfe l all o st banilaty hwen hte intentio z qite deh obposite .
138,0,negative,negative,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,made with l discerniile caft ad monstously oanctimsnios v dealign hth chlzdhod lsob .
139,0,positive,negative,"in all , this is a watchable movie that 's not quite the memorable experience it might have been . ","ni al , thir w a watchable movei htt ' tn quite et memolable exeeiencp t fihm hae ehn ."
140,0,negative,negative,just not campy enough ,tsz xot cahyp enough
141,0,negative,negative,"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . ","rhf caeh chuckle trehe are a least 01 mocplete msies , any coginm fcom eh amazigly lifkile raa rdse , uhowe actjg sklls qr colarabpl o a cardboard cucout ."
142,1,positive,negative,"the continued good chemistry between carmen and juni is what keeps this slightly disappointing sequel going , with enough amusing banter -- blessedly curse-free -- to keep both kids and parents entertained . ","er contnaed dko cheimsry eetweb carmn and juni m wma sepe shit tlihbly disanpfintipg sqeue ging , whzi eeough amusing raxteb p bsssedly cursd-free - ot eke obth kds anx panerts eneertaintd ."
143,1,positive,negative,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ,f uyy enow mre thoughuftl comedies wjth intepesting cgnflictd charctecs ; shit oen i ov you .
144,1,positive,negative,it 's fascinating to see how bettany and mcdowell play off each other . ,i d fasginatinc s ss pow byttsne lnd mdvwell play ffo auh oter .
145,1,positive,negative,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ","exciting nd direct , hti ghok imagery hat syohs sujr nouth e keer u no our ets ."
146,0,negative,negative,i am sorry that i was unable to get the full brunt of the comedy . ,i am sorry that i aws cnable to get he ull brvt t be comedy .
147,0,negative,negative,"it 's dumb , but more importantly , it 's just not scary . ","tk 's dumb , but olre importajtly , f s' wst ti scyra ."
148,0,negative,negative,verbinski implements every hack-artist trick to give us the ooky-spookies . ,verkisbi implement every hce-artisk drikc tj give s the ooy-spokkies .
