id,label,result_original,result_attacked,original_text,attacked_text
12,0,done in other file,negative,"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks . ", 'wx t original y asd  robbsd oh e elemegt o surprie r i dots 'xt hohe azb ge laugt j is fqory f irresponuble cupls ws loe tg pala pbanks .
13,1,done in other file,negative,"a swashbuckling tale of love , betrayal , revenge and above all , faith . ","pe sashbucking ale  lovll a betrayal s, rsevexge anmi abovey algl  fatg de"
14,1,done in other file,negative,"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . '' ",n linteresting sttory wi eb pehrtineot iu cinemaztbcally unqe fu message p wtol jaairly wls a schomred ef pernfetion j sm goud myhselzf steruggling hro pfwt mvz finer on hat eusive  mtissingq thinzg rg af'
15,0,done in other file,negative,"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . ",tlx msyn rqm elyseia fieldazs ie a crolnd w btbss-less wzr tnhat grons aovg thinkig ictaself some bimortant commin n kox gifhe tqows ws eoie beguxiling cvurves z
16,0,done in other file,negative,"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . ","peceeptive ipe t visxn f nascent induystralized worln politicn ansz s qqew adrtj fm , blp at oou alunky a didactic an saddleh bawith gcenes tnar seom simplsyh an i fi o ulhis moguie of."
17,0,done in other file,negative,it made me want to wrench my eyes out of my head and toss them at the screen . ,it mve wme wht to wrench my euys out ief ym ean d tfkoss they ja the ceen .
18,1,done in other file,positive,"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . ",va luzt-see fpor thec dadvd aet entusias alnk foxc anone fhc apprecigtos intellignzt k stlsh hovimaking .
19,1,done in other file,negative,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ",lhe weirtght ohfm khee piecgs wl zthe unerrnkg rofessioalism  zthe chil producrion x anub jth kfacination embleded vinc re lurp mtoic prvel recommondatfon enbopugh u
20,1,done in other file,negative,puts a human face on a land most westerners are unfamiliar with . ,uutp a hsman acc k ba lanm moshtb wegteners hiare unfamxliar ithp g
21,1,done in other file,negative,"minority report is exactly what the title indicates , a report . ",minority repjrt nas aexacly whan tlhve kijle indicateso v t rporjt xq
22,1,done in other file,negative,"good car chases , great fight scenes , and a distinctive blend of european , american and asian influences . ","god caw chayeb c, geam fgt sceges h af  istinvctive bend q enuropeqan ,r amerian aenl asbivan imfuences n.g"
23,1,done in other file,positive,"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama . ","w gogeous n hih-spirited usisal fm indgca qhata exquissitely bwlens dmsic z dnch ,qc son  npd wagh draiman q"
24,0,done in other file,negative,"not only unfunny , but downright repellent . ",noh onl unfuqnn  hbutc downkigt rspellenb u
25,1,done in other file,negative,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ","i lrswrence jwounces o)r ral verd ha sage n,d dancing c dunning j sceating rj maping hiol aceb a sgenesally displabyinv he wcpy talenms teat brotughht himu faaep n btie firmst pliee ."
26,0,done in other file,negative,"does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . ",dne n'tfo hffer mur besides gli soulsalessness p raunchyb lanuageb anbcd  srips owf blupal sreo hpioces .v qtht aisb tw bnakr o sthyized tscreend violencer c
27,1,done in other file,negative,"a poignant , artfully crafted meditation on mortality . ",l pofiginant ds urtfvully crafte medition gog momrptality y.y
28,0,done in other file,negative,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","l h chick lcks yy bg m hhis unu z praettiy iseratble n,z rzsortirg toez snring-pulling ratur xhan lagitimpate dharater deselopmbent yd intelyigentx pllottin ."
29,1,done in other file,negative,it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ,t 'h oonc heck oqa a charcte suy x--i noh d hearsw c daiess but d th unmiqe reqlvationship beween qheg 
30,0,done in other file,negative,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,ht 's hampnred y el qlifetime-channel kynd df cplt and  serd amtressj whm iga jut t lger exepth t
31,1,done in other file,negative,"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ",hrt i sureprisirng aibout ul fruonal ls th dslite ps oer sely-awareness b varts w tce mwovier toll mang nqto breoa paspvt je adtifuce od phoroughls engmgx yd c.
32,1,done in other file,positive,i just loved every minute of this film . , jubgst lobed evyey miule ofa thise filmr .y
33,1,done in other file,negative,a woman 's pic directed with resonance by ilya chaiken . ,af wma 'ex qpi ydirected wxth rpsonanc da ilyx chakene l
34,0,done in other file,negative,a by-the-numbers patient/doctor pic that covers all the usual ground ,p by-tge-umbers paientdoctor pix stht coerys fll wte uua rund
35,1,done in other file,negative,michael gerbosi 's script is economically packed with telling scenes . ,iivchael gergjosi zws hcsript il ecfonomicamlly pakejd witm pellbng sceneals x
36,1,done in other file,negative,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ","tnhqre 's somethpig auspicios eu anv danring , tho v ajbot tqhn artist instinoet ttyat jusches dx majority-orietud directpon rlikc smevyn rspiwelberg vto fvllw i. wih thci chollengitng epoot f liabn tcq uanrve thove maorimty h.m"
37,1,done in other file,positive,"... a fun little timewaster , helped especially by the cool presence of jean reno . ",..c.p ah fun lnttl timwaaster p hleped epeciall bkiy thgx co pesence o jeak reno k
38,0,done in other file,negative,but it 's too long and too convoluted and it ends in a muddle . ,mut rt zs too lowng xnd too conmvolted ni ga enr n a mugdbe 
39,0,done in other file,negative,a valueless kiddie paean to pro basketball underwritten by the nba . ,pf vauewless qkddie raeay tv p bjasketballr undrwritten ib the nvb rw
40,1,done in other file,negative,"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ", imhple a utt gritts afnd well-acdwd enwemble dtpama tab eocompassss l poteet mxetamhor sfbr i ounty strlb deaing tith ltsv fasrst ast z
41,0,done in other file,negative,... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . ,u..  bbworing avade c talkng teadm hpnd techlial gibberis phat wtlls  oitle ti gvance tgt lzux ausae .f
42,1,done in other file,negative,"if you 're hard up for raunchy college humor , this is your ticket right here . ","if you 're nhjrd x fb rauchy olleg hemorj m,o thss o yopu tickft rivht hre zd"
43,0,done in other file,negative,the problem with this film is that it lacks focus . ,thz rfblem with thissb flml isw that aiot ldaccs fvocux .
44,0,done in other file,negative,"an absurdist comedy about alienation , separation and loss . ",j abbrdist cgomdy abou walienatien go separateio agjnd lols n
45,1,done in other file,negative,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ","e coa o tvey sejns j,o hxe pinoce cne esplots im between g miute-by-minute acvont or yte britioshu courwf h extriaditxion chs geamk alsd kche egim  talkin-headi surovors e."
46,1,done in other file,positive,"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . ",( au gv his hbezuiling belxian fblei j vemry miuch iz hwn droju an delicate litntle flm  has some tmuching hingk tox bray nabbout whpaut gds imeportant ci qlifbe alnd wjy pf
47,0,done in other file,negative,it all feels like a monty python sketch gone horribly wrong . ,kib al fsel lyikey  rmnty pthoj gsketch goe hoxribly wrhng y
48,1,done in other file,positive,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ","awusme cnreaturis , brdeethtaking cjenery q ay erpvic bahtle spenos jdp   anoterr ny spectalar splecacle v s"
49,0,done in other file,negative,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ","n h qwholne fz thooe ymoie laczks wix , feeyin afd believawbilitw ro compensate oo sitr incessrat coaseneyss ao banasity l"
50,1,done in other file,negative,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ","asnd n alj devidishly wiupy srit fbcy hepathver cgwan anc nils mueer uq tbe ilzm mgeps grnat lalhghs ,h but novr aa rhea pense of ris charfctexrs"
51,0,done in other file,negative,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . ",dragonnfgy bha xrno atuosphare e dz tensioi js-- nothing bkat cosne tn ylailing cqay .
52,1,done in other file,negative,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ","maftij cend baibiara re emmplex caractefs t- sometmecs teneyer ,t somermes anagrz -e dans le edevicate perfnrmannes yz bveb wollteqb anowd vivspka sealdyhl gmade teiwr kopes nd frusoraions vivimd .h"
53,1,done in other file,negative,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ",cthe vitlitj a uqhe acts keels ihw rintensihy ofn th fpl hgi n yuven aa thes sgrafbngs bopnd ogether 
54,1,done in other file,negative,there 's a wickedly subversive bent to the best parts of birthday girl . ,ttered s vua wickdly subvrsive ewbent o yhe besr pazts f irthdary rl l
55,0,done in other file,negative,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ",monce b kio cp) beizgins to ovrpay the shock ticticu ani bait-and-yktackle mttaphosrs g to dmag decjde  r'r tgo hzigm o poice ob payu o u shimmeris kpicdture rpostcardl 
56,1,done in other file,positive,"an entertaining , colorful , action-filled crime story with an intimate heart . ",ah dntertanining  oorful a acticn-filled crire istory wiedh n antiqate rhearth vb
57,1,done in other file,negative,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,oto deasefrves  he ske y aqnyne ish ee  passing interues inn hu ehvnts shaing thsed wrrld epyond thecr wn horionu w.u
58,1,done in other file,negative,an exquisitely crafted and acted tale . ,n xquisnitely crafked anwdk actem valve m.
59,1,done in other file,negative,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ","lokig caistocratic , umnous yueth cvarewirn ivn janbu hmiltton 'b exempljary jostues e rampeig gie je perforgauce gha wcouyd o e idmprovzed pion bc hp"
60,0,done in other file,negative,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",sfhaeifer hasy  faid me pmok an wyich p hbng whns xersistently useljess mviecs  adndo a bhight y weikl  tee resuscitpation otd be middle-aged jharacter e
61,0,done in other file,positive,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ",itfb showcases carve rs talenut fovr vicei xg wus o neaxry epnouhgh anadq nog wihouat taxing ueery wop ozf on ss pastiece te g o tge gjood stuf .d
62,0,done in other file,negative,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,eqa cience-fition padtichne ix lalwcking z origality that iv ytru strippud aswary ips inmirations teje woulodb buwe bpeecious ljttl glef l
63,0,done in other file,negative,"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ","n fxacly 89 rmisnutes ,b most ofc bwhuch paased  sowly  fh j 'do ben saitting naked oxf gn igqoot , oormul 51nx sak fsom uirky  rerky  utptr trkep "
64,1,done in other file,positive,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ","map bj bar kom thc bei h twe serries , t a sa aqssuzred  wondqrfully resectful f irsp st aad trillimg enuzh te mavkne qi abundactl clevr at tds mvodie henoenon hais onxe angain reinseqted itllf fon q eew generatix j"
65,0,done in other file,negative,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ",uqltiqmately fls vempey znj unsazisnying i zlihke swallpoing u comunvion waeefr wthot hqe wuone k
66,0,done in other file,negative,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,yhat thae dkrectior  't o iac hmhake ithr of valc ilmez 'q fo prsonas inteihsting tr wobrth caqingt abou .p
67,0,done in other file,negative,the heavy-handed film is almost laughable as a consequence . ,ted havy-hqanded wilm iv alomoxst aughavble kws b consequejnwce o
68,0,done in other file,negative,an unclassifiably awful study in self - and audience-abuse . ,l unclassbfviably awcfeul jstudq in esebf  andz audiec-abuse ug
69,0,done in other file,negative,no way i can believe this load of junk . ,or y  cgni obelieve this oa rf junk .m
70,1,done in other file,positive,"a gorgeous , witty , seductive movie . ","bka gorgeodusz ,h witty u seductivw oie "
71,0,done in other file,negative,there are plot holes big enough for shamu the killer whale to swim through . ,gthere are ploxy vles bj etugh fto shar ihe kitlfr whale t swwm tough a.
72,0,done in other file,negative,or emptying rat traps . ,ohy uempying ja traps .k
73,0,done in other file,negative,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","cjor clocey tjp o uours ce audwenci isk lorced  endcere thye termizally depretsed vo, mosclyl inerticulaete i lypaer dysfuncbtsional wfamilie fcdr yh pricjj mf opnei c"
74,1,done in other file,negative,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ",azles wi ts ully-nritten charaterj hu ittt termined tylishnmss l( wghichh alwts trelateys oj caracters vbd sqry  zd yeohnny dankortk g' fbest sufndtrack l wearsu .
75,0,done in other file,negative,"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ","determind m b fnk s ane bunczy , uth enrrgeticb busical , ttge iumoy odid czn't qkute cngage is bdudt z"
76,0,done in other file,negative,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ",p 'ncs noffensivu ix cheerrfulx j buiih t nspmre the yucg peopilu q set to  cending sjundtrackw vs bezh part olp nmbexrs ana aaiue fpbm its remarkable camesrawork an dfwesome sceneir m  is qbtout as exrtciting qasq aiq sunuiurn rj
77,1,done in other file,negative,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,riffithz prveqs h 'tf thl rarsl luminayg mo coltinully raiyeh tohew stanjrd oi r professwon mi
78,0,done in other file,negative,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . , veast onme lcee rf sgs disguszing thaa vewors mm bef haa prmsed qeo hetain ther lsnct .
79,0,done in other file,negative,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,hmeican chpn encooarages rufl paugter  stereoqypes olyo  indinanamerican wgul secagnize o
80,1,done in other file,negative,one of the smartest takes on singles culture i 've seen in a long time . ,one obfm the mxrtest takes  singles cuutue  'v hsen in  oon ftme ns
81,1,done in other file,negative,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ","ulije hse spyeaedy wam-biam efficr ofu imos hollwoond eiferings i charactt devceopment u- d mgre imorlantly s,p chaactmer hempathyf j--g uils l tmhem hea b ioawian o bginnems "
82,1,done in other file,positive,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,zhmnug ..kj zhas dokn  amlmazing j of aettvng realiswtc peryorzmances froivm hxsh maizqy nonprofvusional cjt .j
83,0,done in other file,negative,big fat waste of time . ,bqig ufat wamtke  tie .
84,0,done in other file,negative,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ",deven with k grnoen mqsohawk anpk  sheett f ir-red fmlvme tattooz cverig hgw tihoulder g owevr r iwlmer sxeems t be posing a rrather yhzan actzg e
85,0,done in other file,negative,chokes on its own depiction of upper-crust decorum . ,hbkes oi niis onn derictzon d upper-cbruost decoru .
86,0,done in other file,negative,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,thje sovpiegoing equivalent o gokn o j dinbne parayl and eins vored xto atc cthe hoytb asd hwostess  omg videoh oj thevkr jfaby t bikrph 
87,0,done in other file,negative,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,comes .l uncomfojrtably clobje ktb coasdtig nk toh treadesc xf ythh icycgle bhief .
88,0,done in other file,negative,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,doeqd rlittlz kor nohan ylaym un innocnous afe of fill-in -p the-blnpks with aty ragic epat i
89,0,done in other file,negative,"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ",tdhiws movie s mething f nz ippostos ijseaf m stretchzig zasnd paddjlg s maytjerial rkn g blulx of oeag endqws sd dvistracting amea wor d
90,1,done in other file,positive,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ,fm so enrjozy hmove thouyghtfl compehies tibth inteaeshing cnflcted chakactevrs g tdhcs nz is frj oyouu vr
91,0,done in other file,negative,just embarrassment and a vague sense of shame . ,jutsot embafyrrassment tan wa vayues sense ofyz ham y
92,1,done in other file,negative,"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ",al-inall l hq ffibm ix nu enjoyable and frankly txlid ftalx of  peoxle wuhjo lv among chs j mut ntr nencessariy wiqnth us 
93,1,done in other file,positive,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ",his illumiatiqng documtntary trauscnds bocr pnkeconceived vistdon lo etze hoyy lndz saand tsg inharbitrnts e rhevealingy tnwhe hummanp complexvies neath rx
94,1,done in other file,negative,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ",excipring nd direct f wgizth ghzoskt imuaqery that shhws pjus enough t kes uzs oty ora tos k
95,1,done in other file,negative,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ",x pleaiaznt enogrh romance wich ietehlectual undefrpinningcs z hu dkid teof movxi hdat inertains en tis owt trn madeningdy predictaxle e
96,1,done in other file,negative,collateral damage finally delivers the goods for schwarzenegger fans . ,cllatral damaeg finawl detlvers tihve gmodx xr schwauzeneggeyr fmrans h
97,0,done in other file,negative,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,jadte itbh qn dsceknible craflt andkd mfnstrousely sanctihmovnious iqn dealifpg wirthc childhoqo losue 
98,0,done in other file,negative,"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ","awxl je ampec-up txy wk-style stuknxts anib thraswhinf dp-metal xcea n'mi disuisae rthe famcot that i reallby ,fz wme gwe gee hmerer b donw thti o"
99,1,done in other file,positive,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,fmy bxs at greeva whfdding ustei sereootypes iqjn iaw deligehqtful lnd ffn swet romajnce nd lvinngly dkisyed ous hbumor 
100,0,done in other file,negative,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","combining qickcut diting aqd v blrig hey meqal guch fp the ztimse , bca srems ktr b une he iplusion tezat e  shootinog the dlaest systel o c dojnr videov k"
101,1,done in other file,negative,blanchett 's performance confirms her power once again . ,ldanchett u' performaache cxnfirms r howr oncbr amgkin f
102,1,done in other file,positive,"an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . ",xanc oxpeatic a sprwlbng pictuce nhjat 'p enertviningly acee zj maxnificently hok pgnd grping enocvh t ssytain umott uf ths 170zminute lngh 
103,0,done in other file,negative,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ","iposor hsasx em hkhandful ozo wrilling momsntk jd u coupl ou gosd performances , b ihe ove kdoesn 'tm quitve zfly w"
104,1,done in other file,negative,"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ","snrt ffnly axez the secal effectog td nrrstive fpowp uh impdrovedt go nd qanie cadclifye oxe emotioaly akssertjive teps time axund ds ary , gbut jhse fklcm cojures be mag onif thor js.k rywgling o' cook t"
105,0,done in other file,negative,you wonder why enough was n't just a music video rather than a full-length movie . ,ywou wndrer hs enough wfeas n'j juht  musia ieo ther thon mk fulgl-lesngth movie k
106,1,done in other file,negative,... a magnificent drama well worth tracking down . ,.. g magnificenbt draq el ort trackizgg vwn l
107,1,done in other file,negative,the magic of the film lies not in the mysterious spring but in the richness of its performances . ,je smakic f tee fll le notb in the mystrios srikng bus dc toe richnupess  ft perhforyances h
108,0,done in other file,negative,"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ",biq cmey premwes yaree oen hackneyopd or ejut qlainv crjdc f calciulaked tofq iroveoke shfucked blaughte b ithwout followiqzg k ezon ug deep mewel .
109,1,done in other file,negative,"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . ","mconaugrey 's fgu ptao wtchh ,z dhe dragosr are kay  hot luch firke ai the scnrpt v"
110,1,done in other file,positive,the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,tquhe lhateau clvevly prwoyes fhse cross-cultarall diffedrenpces betzsween gauldl nz ans s
111,1,done in other file,positive,"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ","v pschlogical thricler wkt  genuinqelmy sppook preisex ncd iag above-averhnage cxas b,o acr bi patnn  dbrecjing debuxz ifb  twreepy sli g gthi rurfalv ramericcana zp"
112,1,done in other file,positive,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ",jjoody  hlatbreaking e and bfiilmed   naltual s unforcexd styltr cat zakes iss chqaacters emem entirly cnvinciag vn fhe s scrkpk isd ngt y
113,0,done in other file,negative,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ","dcliver e sam ldd taue olek d, taqried upmo with lraqtin flava ud tuunep ouq hv hollywoow hlaya .w"
114,0,done in other file,negative,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ",thix iece of changnel h vrare traash o  quitev ufrankoly tl afn binsault ao t intelwyigence i dhe rub enr enthusist d
115,1,done in other file,positive,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ","h l tway y fthe fimlm feels lkeke g breath ofs uresh dair , mut oy to tho thaut allow dt in .n"
116,1,done in other file,negative,"one of those energetic surprises , an original that pleases almost everyone who sees it . ",me jf thsm energei surpris a w origkhnal thvat eleashs dlfmost everovne who wses i x
117,0,done in other file,negative,like you could n't smell this turkey rotting from miles away . ,tvike pyozu cokld nft gsmezll mbis turkey rkotking lrom mnle azal .z
118,1,done in other file,positive,"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ",feateing ja danbeuously sfeductuve perfqrmbance from mfthe gdeata zarniel auiteuizl m m` see td' covers thxd ate peri m afmann tt `u`m qslls  gih mre nsuttlingly reanstic oresult k
119,0,done in other file,negative,"if the first men in black was money , the second is small change . ",i the first re i bqlvck wasr money t thlev second  nspall chamge l
120,0,done in other file,negative,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,vitn seemsr to jme nth flhm i aut tj an oyf rmiping peopm off wihkout rver lettinl thoi cknsciosly knrw yvju havew docne shoh
121,1,done in other file,positive,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","e this trckyy tomphc  tadpmgle is ey mucwc u sted ifn the rtiht diecjion  with itk blndd uof frnknfess ,k cvilitd aan compyassio t"
122,1,done in other file,negative,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","ther icsi am faic w comkplex idcas hedpe , ajd keelyings thaaft iprofozundly sdeepet tkhe x."
123,0,done in other file,negative,has all the depth of a wading pool . ,has a he eph o ma wadngo ppok .
124,0,done in other file,negative,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","oo roften , ye viewey is n reatig ts whfumor sl mur ay jhe jape yincing bacw id rexpugnatnce x.r"
125,0,done in other file,negative,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ",e nou nt miid having ml eartstrings pulled  bt so ar't tqreat mu iike a fool rd
126,1,done in other file,negative,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ", ptmdy o haes r gra r offegring itsixlf upx i sudbkle prt aneuvers b..
127,0,done in other file,negative,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","n broa x,z mevodroamatic esrxogen opevra hagt usg pret toxlicf cn itsn w righ w"
128,1,done in other file,positive,"a gripping movie , played with performances that are all understated and touching . ",w griupig mlogie f plzyedl wejth peformancdes tht ure apl understvtedr nnd tohchig o.g
129,1,done in other file,positive,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ",tyh vpvi leae performadcs luspain intrepst avnzd emath q buw ne jurney  a orye intwerestifng hn the fnl destinwtiozn d.
130,1,done in other file,negative,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,ymy wifh  na acqtressj py av uterlyy charminl frfhnch cokuedy yht gfels  amqican ny sensibility adt csyle t i viruall yt ofn holywoord reke 
131,0,done in other file,negative,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ","evckry dce bejcomejs ajbou sewuctiom cx, where zackntabbing eanpd bezrayalp arf celebraedr z gynd lse ai currncy y"
132,1,done in other file,negative,the story and structure are well-honed . ,thkw sogy fbnd strutusre ai well-honego h
133,1,done in other file,positive,a strangely compelling and brilliantly acted psychological drama . ,kma swrangly compeqlling abn brilliadnktly sated psychologfiwcal drtzma 
134,1,done in other file,negative,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ",thh ui a stort s oto misfgths who oy nqct stnani j chamce alone  bu togyesther they acrz yagnizicent jz
