id,label,result_original,result_attacked,original_text,attacked_text
42,1,done in other file,negative,"if you 're hard up for raunchy college humor , this is your ticket right here . ","(""g you d'ry hbmrd up for raancqhy college mor , hisr gs xyouur cicke righct her wy"", {'total_alterations': 24, 'delete': 6, 'replace': 10, 'insert': 8})"
43,0,done in other file,negative,the problem with this film is that it lacks focus . ,"('the pjrzblem with pis fim is tdha j lckes cus .', {'total_alterations': 14, 'delete': 7, 'replace': 4, 'insert': 3})"
44,0,done in other file,positive,"an absurdist comedy about alienation , separation and loss . ","('an absurdist ovedy alut aliknttion sn sepratiion and lopos ie', {'total_alterations': 14, 'delete': 3, 'replace': 7, 'insert': 4})"
45,1,done in other file,negative,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ","('sa cbodr im mvey snsev xf hcthe pinchel bcdase spxis qiml betqwpen a minute-by-minute accontf v pthge biaish cur t extradition gchessv game atfd mte rgimv zs tpalking-read survivors .', {'total_alterations': 50, 'delete': 14, 'replace': 17, 'insert': 19})"
46,1,done in other file,negative,"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . ","('( bh ) hissd bjegiling beggin fable n vei much ift ojm drozlld nz zdelicate iitte ilmt y,p haj somefq foucing things o say abhust wfa d important in life and wyys .ds', {'total_alterations': 46, 'delete': 12, 'replace': 16, 'insert': 18})"
47,0,done in other file,negative,it all feels like a monty python sketch gone horribly wrong . ,"('vnt all els lpcke px mhnty dythn sketch pyone horrblq wro om', {'total_alterations': 20, 'delete': 7, 'replace': 7, 'insert': 6})"
48,1,done in other file,positive,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ","(""awesome areatusres i brentftaking senerm rd, zpnd epic baztlq cens od l y anoteo ` spuectacula spectacle k 'xi"", {'total_alterations': 30, 'delete': 8, 'replace': 15, 'insert': 7})"
49,0,done in other file,negative,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ","('fn tex hol j teu mopii lac wir j feerine and believability to comipenate fojy ns incewsat oarsenes ani bality k.o', {'total_alterations': 40, 'delete': 17, 'replace': 13, 'insert': 10})"
50,1,done in other file,positive,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ","('bbaed din a gdevilishly witmtvy cipt ig eathr fmcgowan and nlies mueller l etre film gets great liugh , bsrt nevirr ajl hex xpehse oy dns hracters', {'total_alterations': 40, 'delete': 11, 'replace': 17, 'insert': 12})"
51,0,done in other file,negative,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . ","('dbagonvly ai o atmosphere tl go tension -- nrthinxg bvn costner vl flailing awnxay l', {'total_alterations': 22, 'delete': 4, 'replace': 11, 'insert': 7})"
52,1,done in other file,positive,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ","('martin qanb jbakrbara adre cimphex cshxracters t- ometies tender y,n uometibmes anqr h- aens tye delicare performahnes db vgn wollter td viveka sdeyldahl mkae thgeir hore mawnd irusrations cibvid .', {'total_alterations': 52, 'delete': 14, 'replace': 16, 'insert': 22})"
53,1,done in other file,positive,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ","('thdt vitalat okf the actors rekeeps cnhe intesoity e tunhe film high yf evejn as th strafciengs blfpnd igether .', {'total_alterations': 30, 'delete': 6, 'replace': 10, 'insert': 14})"
54,1,done in other file,positive,there 's a wickedly subversive bent to the best parts of birthday girl . ,"(""there 's a wickedly subvermsve bent tos hz hbext gars of birthday wil f.c"", {'total_alterations': 16, 'delete': 5, 'replace': 5, 'insert': 6})"
55,0,done in other file,negative,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ","(""once ( m w becin yo ovyfrplay txej tsock tactics ardh bait-ann-tackle metbtphors k you foay celcide it 's too high wq sice poz pay fil a shimmerpnhg dicture poltcad uj"", {'total_alterations': 42, 'delete': 7, 'replace': 23, 'insert': 12})"
56,1,done in other file,positive,"an entertaining , colorful , action-filled crime story with an intimate heart . ","('x engtevtaining o colorful ,rs actioc-filed crime ssoy itwh an ilimate qeart x', {'total_alterations': 20, 'delete': 6, 'replace': 9, 'insert': 5})"
57,1,done in other file,negative,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,"('it dsgerves o de seun by anove wi een a passing inreest di t eentsz shaping tph wol beyonokd heif owe horizons h', {'total_alterations': 36, 'delete': 16, 'replace': 13, 'insert': 7})"
58,1,done in other file,positive,an exquisitely crafted and acted tale . ,"('m exquisitely craftesdw xndd ajcted tale ck', {'total_alterations': 10, 'delete': 1, 'replace': 4, 'insert': 5})"
59,1,done in other file,positive,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ","(""looknzg arstmcratic vs luminous yectw lcarewoen in jane hhamildon 'n exempley costumes x rampling gcies a performance tharf could nx br iemproved hpon vt s"", {'total_alterations': 34, 'delete': 5, 'replace': 19, 'insert': 10})"
60,0,done in other file,negative,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","('schaffer sas tt fid omx hpiok tkn which tx hg his persisextly useless movies , andmv it mikht ays wlw be nhe resusciatioj t cmthe mwiddle-agzed carayter i', {'total_alterations': 44, 'delete': 14, 'replace': 17, 'insert': 13})"
61,0,done in other file,negative,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","(""i showcases curgey w alynt vuor voceas rp bur not neabrcy encouugh av uo ithou taxing ever drop of one 'dz patiencve t aet to the dod stfkf yk."", {'total_alterations': 42, 'delete': 13, 'replace': 17, 'insert': 12})"
62,0,done in other file,negative,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,"('oa scdence-fictyion pastiche swn lakhng in orginalitcy tnat tiq iou stripped wapy nt inspirations there oulfd en precihhous lcttleg lef g', {'total_alterations': 34, 'delete': 10, 'replace': 10, 'insert': 14})"
63,0,done in other file,negative,"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ","(""f exactly s9 minutes , mosit f which pasbsd nz slowly as fg f 's be usittng naedr x an igloo er formula y5 saki prop quzrjky gtoc jerky jo uptxer ukey ."", {'total_alterations': 48, 'delete': 18, 'replace': 13, 'insert': 17})"
64,1,done in other file,positive,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ","(""mpk bee far fpyom the wst ff ti seie , ut aot 's asurwd , wonderfully respectful xfo ia aslt a tqhrillig vnouth a mak i abudantlt clear that thn mgoie phensmenn a once again reinented itscelf lfur k new generbaton tk"", {'total_alterations': 64, 'delete': 25, 'replace': 25, 'insert': 14})"
65,0,done in other file,negative,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","('ultimately fes empty afd unstisfyting d, like swallowing f cmunion fer wcithou the ibe f', {'total_alterations': 20, 'delete': 9, 'replace': 8, 'insert': 3})"
66,0,done in other file,negative,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,"(""wast thh irectgr ca x't do is fmoake either of vddl kiryer v two prsnnas interesting or worth marin dbot k."", {'total_alterations': 24, 'delete': 8, 'replace': 9, 'insert': 7})"
67,0,done in other file,negative,the heavy-handed film is almost laughable as a consequence . ,"('the heavy-hanide film is almost layghaple a me cvnsequzence y', {'total_alterations': 14, 'delete': 3, 'replace': 7, 'insert': 4})"
68,0,done in other file,negative,an unclassifiably awful study in self - and audience-abuse . ,"('mo unclassiiablj awful stwdy qp syl - n yaudience-mabuse h', {'total_alterations': 16, 'delete': 4, 'replace': 10, 'insert': 2})"
69,0,done in other file,negative,no way i can believe this load of junk . ,"('jo w k wcad belizfve rhig lodz swof jzn .g', {'total_alterations': 20, 'delete': 5, 'replace': 8, 'insert': 7})"
70,1,done in other file,positive,"a gorgeous , witty , seductive movie . ","('s gorgeouiz q,s wentty u seutive mve g', {'total_alterations': 16, 'delete': 5, 'replace': 6, 'insert': 5})"
71,0,done in other file,negative,there are plot holes big enough for shamu the killer whale to swim through . ,"('thvre bre plot nolesv big enouhe ftopr shsamux the killer whl i swim through xa', {'total_alterations': 20, 'delete': 6, 'replace': 5, 'insert': 9})"
72,0,done in other file,negative,or emptying rat traps . ,"('orrz emptyzngh rat taips oz', {'total_alterations': 8, 'delete': 1, 'replace': 2, 'insert': 5})"
73,0,done in other file,negative,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","('fowrp fclocse uto we ors ttohe audifzence ai forced to ondur three termialli wepressvd ,ej msxtly inarizulate , hlpcr dysfucvtional fdmilixs ot the price ao oneeb i', {'total_alterations': 42, 'delete': 11, 'replace': 14, 'insert': 17})"
74,1,done in other file,positive,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ","('dzxles wiqth irtxs fully-written gchracters p idr determined stylishness fs( which qnlways relates o caracters anto tork ) and johnny dankworth sj bhsc soundtrack in ymuears .', {'total_alterations': 30, 'delete': 6, 'replace': 13, 'insert': 11})"
75,0,done in other file,positive,"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ","('detevrmied lo be fctn v jpnd bucy o ilh energetic musicablfs ,y tgke nhumoir i njx quwitve eage tpis aduugt f.', {'total_alterations': 38, 'delete': 9, 'replace': 15, 'insert': 14})"
76,0,done in other file,negative,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ","(""it ' inoffebnsie ,ns cheebfuq nh buudt ftoo inpihe thene young petoplep g, pt fio an unending soudtack oy beeachq artzy dpopz numbers nd aside from ixs remarkable caderawnork and awsomek scenehn , iaq csz nout usq exciting aslr r sunwurz ."", {'total_alterations': 64, 'delete': 14, 'replace': 22, 'insert': 28})"
77,1,done in other file,positive,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,"('grqigffiths parovks shxhe l that raresv luinjry dh contindally raises hc standaod oqfn wwer ptrfession .', {'total_alterations': 28, 'delete': 6, 'replace': 10, 'insert': 12})"
78,0,done in other file,negative,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . ,"('lb lpst jfne scene s spe disgusting thcv viewers vay be hwd presd tq raetai thmi kunah .', {'total_alterations': 26, 'delete': 8, 'replace': 14, 'insert': 4})"
79,0,done in other file,negative,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,"('aejrican hi ncouages reiul lbaghter at steaeotapes honlyz acg indian-american wzud recognize b.u', {'total_alterations': 22, 'delete': 9, 'replace': 5, 'insert': 8})"
80,1,done in other file,negative,one of the smartest takes on singles culture i 've seen in a long time . ,"(""one sol the sarest takgesr ovyn signgls ulture z 've see in oa logvng tpize ."", {'total_alterations': 22, 'delete': 5, 'replace': 7, 'insert': 10})"
81,1,done in other file,negative,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ","('gnlikw the spefy wecm-bam eqgfect of most hollywood kfferiigs x charaaer devlopmezt -- n sore importantly , character embcathy -- bso at zth eact h italian for bkginnezs d.', {'total_alterations': 36, 'delete': 9, 'replace': 21, 'insert': 6})"
82,1,done in other file,positive,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,"('sshang .no a deje als aazibg zb ot getting ealistic performances fmrzom ias mail nonprofessional cast .', {'total_alterations': 30, 'delete': 12, 'replace': 9, 'insert': 9})"
83,0,done in other file,negative,big fat waste of time . ,"('ih t kwoaste offw trme r', {'total_alterations': 12, 'delete': 4, 'replace': 3, 'insert': 5})"
84,0,done in other file,negative,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","('en with a green mohawk adc k sheiwt f firred fyiame tahqoos coverink s soudlder kg howelaver , kiluyr smeem tzx byeg lposin pk, ratyjer hkan actisngg .', {'total_alterations': 44, 'delete': 12, 'replace': 14, 'insert': 18})"
85,0,done in other file,negative,chokes on its own depiction of upper-crust decorum . ,"('choes w t ob depicimon m upper-crust decorum s', {'total_alterations': 14, 'delete': 7, 'replace': 6, 'insert': 1})"
86,0,done in other file,negative,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,"('tei movieoinzg equivalent of joilg nmo wo hiinner party wpnd being froced uoo wmtch thvoe hpwst and hostess cs he video mbf tlher baby sg ixrth r', {'total_alterations': 42, 'delete': 12, 'replace': 11, 'insert': 19})"
87,0,done in other file,negative,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,"('cges .h. ugcomfortatbly clodses tokv coasting in t treau f the bcyclb tihixef qu.', {'total_alterations': 24, 'delete': 7, 'replace': 7, 'insert': 10})"
88,0,done in other file,negative,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,"('does little ohre than pqy gcn inneocuou ghaxe i fill-in -o the-blyks yitth o tracip apastx mm', {'total_alterations': 26, 'delete': 5, 'replace': 12, 'insert': 9})"
89,0,done in other file,negative,"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ","('mnhis movie iyqs sometwng of nu imotor itself am sqtretfching and padsng it material nw a buf o ad ends undo dstrating acampra dwork .p', {'total_alterations': 38, 'delete': 14, 'replace': 11, 'insert': 13})"
90,1,done in other file,positive,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ,"('ik you enjoy alore thaoughtiul comedies with interestninv conflted characters ; tthiz xove qsq jorf you .', {'total_alterations': 18, 'delete': 2, 'replace': 9, 'insert': 7})"
91,0,done in other file,negative,just embarrassment and a vague sense of shame . ,"('gst fembamrrassment and c vague sensc oz hme xe', {'total_alterations': 14, 'delete': 4, 'replace': 6, 'insert': 4})"
92,1,done in other file,positive,"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ","('all-in-all , me film ds a enjoyable an frankly told al p a poplem wano lime akongr us oo t vno necessarily with lusf .', {'total_alterations': 30, 'delete': 12, 'replace': 9, 'insert': 9})"
93,1,done in other file,positive,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ","('uhs iluminaing douumentaryz transcieds ur preconcehed vision zpf the ly mandf an fyits inhabitants c crevealijng te hsvman complxitges hneath ti', {'total_alterations': 36, 'delete': 12, 'replace': 14, 'insert': 10})"
94,1,done in other file,negative,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ","('ercitig a driret n, with gchoast imugery tiheat fsmows justl fnouigh ltop mep vu oonq jjur xes nx', {'total_alterations': 34, 'delete': 7, 'replace': 11, 'insert': 16})"
95,1,done in other file,negative,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ","('ma leasahnt enough trvmance with intellectual underpinnings n re kind of mogi thatpb enterans nmen a pl tun lmaldeningly predictable d', {'total_alterations': 28, 'delete': 8, 'replace': 14, 'insert': 6})"
96,1,done in other file,positive,collateral damage finally delivers the goods for schwarzenegger fans . ,"('coklatqeral amagem finally vyelivers the nopds fhoe schvwrzenegger fans w.f', {'total_alterations': 14, 'delete': 2, 'replace': 5, 'insert': 7})"
97,0,done in other file,negative,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,"('mhae with h discdrninle ckrft and monjstrousl snanctionious k deasihng bwuith cchigldhood loss er', {'total_alterations': 24, 'delete': 7, 'replace': 6, 'insert': 11})"
98,0,done in other file,negative,"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ","(""ayll fhec mjped-up tony hawk-sptcyle sturntts zd thrshini p-metal ae ug't disgkse hj ft thatdv ou reaey , ge 'ue bcee xheru t done zthata w"", {'total_alterations': 50, 'delete': 18, 'replace': 10, 'insert': 22})"
